SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category
FALCON ENAMEL OBLONG PIE DISH 32CM,Falcon 32cm Oblong Pie Dish White - 44032,5012823030176,5012823030176,B00J8MU3IK,8.052,11.79,-2.255,-31.060606060606062,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=5),Brand match: falcon",true,https://www.efghousewares.co.uk/enamel-32cm-oblong-pie-dish-d000,https://www.amazon.co.uk/dp/B00J8MU3IK,,Enamel 32Cm Oblong Pie Dish D000
RUSTINS WOOD DYE RED MAHOGANY 250ML,Rustins Wood Dye Red Mahogany 250ml,5015332650262,5015332650262,B004C69EB4,5.784000000000001,9.14,-1.6933333333333327,-31.53320918684046,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-wood-dye-red-mahogany-250ml,https://www.amazon.co.uk/dp/B004C69EB4,,Rustins Wood Dye Red Mahogany 250Ml
RUSTINS SMALL JOB GLOSS 250ML MAGNOLIA,Rustins GPMG250 250ml Small Job - Magnolia,5015332260072,5015332260072,B00446VS5M,4.632,8.11,-1.4116666666666677,-32.010582010582034,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-small-job-gloss-250ml-magnolia,https://www.amazon.co.uk/dp/B00446VS5M,,Rustins Small Job Gloss 250Ml Magnolia
RUSTINS WOOD DYE EBONY 250ML,Rustins Wood Dye Ebony 250ml,5015332650224,5015332650224,B004C67A88,5.844,9.14,-1.7433333333333325,-32.16482164821647,50.0,50.0,50,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-wood-dye-ebony-250ml,https://www.amazon.co.uk/dp/B004C67A88,,Rustins Wood Dye Ebony 250Ml
RUSTINS WOOD DYE PINE  250ML,Rustins Wood Dye Pine 250ml,5015332650514,5015332650514,B004C69E9Q,5.844,9.14,-1.7433333333333325,-32.16482164821647,50.0,50.0,50,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.98, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-wood-dye-pine-250ml,https://www.amazon.co.uk/dp/B004C69E9Q,,Rustins Wood Dye Pine 250Ml
ROLSON DOUBLE PIN LEATHER BELT 50MM,Rolson 68585 50 mm Top Grain Double Pin Leather Belt,5029594685856,5029594685856,B000QF97I0,7.128,9.59,-2.1070833333333336,-32.46661530559836,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=5),Brand match: rolson",true,https://www.efghousewares.co.uk/rolson-double-pin-leather-belt-50mm,https://www.amazon.co.uk/dp/B000QF97I0,Available (see Keepa data),Rolson Double Pin Leather Belt 50Mm
RUSTINS SMALL JOB GLOSS 250ML WHITE,RUSTINS Small Job Gloss Paint White 250ml,5015332001897,5015332001897,B01LY5MKWN,4.632,8.04,-1.440000000000001,-32.65306122448982,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=6),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-small-job-gloss-250ml-white,https://www.amazon.co.uk/dp/B01LY5MKWN,,Rustins Small Job Gloss 250Ml White
RUSTINS FRENCH POLISH 125ML,Rustins French Polish 125ml,5015332230013,5015332230013,B008FZ2XUC,3.8880000000000003,7.49,-1.3183333333333327,-34.784520668425664,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-french-polish-125ml,https://www.amazon.co.uk/dp/B008FZ2XUC,,Rustins French Polish 125Ml
RUSTINS STABILISING SOLUTION 500ML,Rustins Quick Dry Stabilising Solution 500ml,5015332002139,5015332002139,B0742BQ3C4,6.708,10.0,-2.1466666666666656,-34.96199782844732,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.87, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-stabilising-solution-500ml-121107,https://www.amazon.co.uk/dp/B0742BQ3C4,,Rustins Stabilising Solution 500Ml 121107
RUSTINS QD WOOD DYE WHITE 250ML,Rustins Wood Dye White 250ml,5015332000746,5015332000746,B00XAS2C1E,5.784000000000001,8.39,-1.9183333333333332,-35.723153320918684,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-qd-wood-dye-white-250ml,https://www.amazon.co.uk/dp/B00XAS2C1E,,Rustins Qd Wood Dye White 250Ml
RUSTINS MASONRY PAINT WHITE 250ML,RUSTINS Masonry Paint Matt White 250ml,5015332001316,5015332001316,B015WDKSV0,3.7319999999999998,7.17,-1.3149999999999993,-35.92896174863386,300.0,200.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.93, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-masonry-paint-white-250ml,https://www.amazon.co.uk/dp/B015WDKSV0,,Rustins Masonry Paint White 250Ml
OVEN MATE JUST FOR RACKS KIT 500ML EACH,"Oven Mate Just for Racks Kit, Clear, 500 ml",5039295101012,5039295101012,B0111NEUW8,5.844,9.5,-1.9833333333333332,-36.592865928659286,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=5),Brand match: oven",true,https://www.efghousewares.co.uk/oven-mate-just-for-racks-kit-500ml-each,https://www.amazon.co.uk/dp/B0111NEUW8,,Oven Mate Just For Racks Kit 500Ml Each
RUSTINS Q/D RAD ENAMEL - 250ML GLOSS,Rustins Quick Drying Radiator Enamel Gloss 250ml,5015332700110,5015332700110,B001GU6GZG,5.448,8.4,-1.8799999999999992,-36.935166994106076,400.0,400.0,400,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-q-d-rad-enamel-250ml-gloss,https://www.amazon.co.uk/dp/B001GU6GZG,,Rustins Q D Rad Enamel 250Ml Gloss
DEADFAST MOUSE & RAT KILLER 15 BLOCK,"Deadfast Mouse and Rat Killer Plus Poison, 15 Block - Green",5023377005589,5023377005589,B07FRCMXRY,7.859999999999999,9.49,-2.6516666666666655,-37.34741784037558,700.0,700.0,700,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=5),Brand match: deadfast",true,https://www.efghousewares.co.uk/deadfast-mouse-rat-killer-15-block,https://www.amazon.co.uk/dp/B07FRCMXRY,,Deadfast Mouse Rat Killer 15 Block
RUSTINS HEAT RESISTANT BLACK 250M,"RUSTINS HRMB250 Quick Dry BlackPaint, Heat Resistant Black Paint 250ml",5015332320028,5015332320028,B001GUA5KS,4.44,7.49,-1.678333333333333,-39.49019607843137,500.0,500.0,500,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-heat-resistant-black-250m,https://www.amazon.co.uk/dp/B001GUA5KS,,Rustins Heat Resistant Black 250M
RUSTINS SMALL JOB CANDY PINK 250ML,RUSTINS Small Job Gloss Paint Candy Pink 250ml,5015332001866,5015332001866,B01M0FN1MI,4.836,7.75,-1.8216666666666665,-39.77438136826783,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=6),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-qd-sml-job-candy-pink-250ml,https://www.amazon.co.uk/dp/B01M0FN1MI,,Rustins Qd Sml Job Candy Pink 250Ml
MARKSMAN GAS TORCH HEAD MULTI PURPOSE,MARKSMAN Multi Purpose Gas Torch Head,5038673685120,5038673685120,B088VRZ7W8,5.04,7.75,-1.951666666666666,-41.0877192982456,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=6),Brand match: marksman",true,https://www.efghousewares.co.uk/marksman-gas-torch-head-multi-purpose-17-8,https://www.amazon.co.uk/dp/B088VRZ7W8,,Marksman Gas Torch Head Multi Purpose 17 8
RUSTINS BLACKBOARD BLACK 250ML,Rustins Blackboard Black Paint 250ml,5015332050024,5015332050024,B001GU6GYM,4.632,7.44,-1.8299999999999994,-41.49659863945577,1000.0,,1000,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-blackboard-black-250ml,https://www.amazon.co.uk/dp/B001GU6GYM,,Rustins Blackboard Black 250Ml
RUSTINS YACHT VARNISH SATIN 250ML,Rustins Yacht Varnish Satin 250ml,5015332690060,5015332690060,B001GU4AFE,5.448,8.3,-2.1133333333333315,-41.519318925998654,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-yacht-varnish-satin-250ml,https://www.amazon.co.uk/dp/B001GU4AFE,,Rustins Yacht Varnish Satin 250Ml
DEADFAST MOUSE RAT KILLER 15 SACHETS,"Deadfast 20300393 Mouse and Rat Killer Plus Poison, 15 Sachets - Green",5023377005572,5023377005572,B07FQ58LLH,5.484,7.49,-2.128333333333333,-41.56901041666666,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=5),Brand match: deadfast",true,https://www.efghousewares.co.uk/deadfast-mouse-rat-killer-15-sachets,https://www.amazon.co.uk/dp/B07FQ58LLH,,Deadfast Mouse Rat Killer 15 Sachets
STERLING 3 LEVER MORTICE SASHLOCK BRASS PLATED 3 INCH,Sterling MLS330 3-inch/76mm 3-Lever Sashlock - Brass,5016567000655,5016567000655,B007SLCOVC,6.9719999999999995,8.99,-2.6883333333333326,-42.26939203354297,50.0,50.0,50,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=5),Brand match: sterling",true,https://www.efghousewares.co.uk/sterling-sashlock-mortice-3lever-3inch,https://www.amazon.co.uk/dp/B007SLCOVC,,Sterling Sashlock Mortice 3Lever 3Inch
MARIGOLD OUTDOOR GLOVES MEDIUM,"Marigold Extra Tough Outdoor Gloves - Single Pair (Medium), Black",5010232988033,5010232988033,B000TAPCRW,2.016,5.19,-0.9749999999999996,-43.72197309417039,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.66, shared=4),Brand match: marigold",true,https://www.efghousewares.co.uk/marigold-outdoor-gloves-medium,https://www.amazon.co.uk/dp/B000TAPCRW,Available (see Keepa data),Marigold Outdoor Gloves Medium
RUSTINS MATT EMULSION MAGNOLIA 250ML,RUSTINS Matt Emulsion Paint Magnolia 250ml,5015332002252,5015332002252,B06XTTCP29,3.564,6.66,-1.5399999999999998,-43.749999999999986,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.92, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-matt-emulsion-magnolia-250ml,https://www.amazon.co.uk/dp/B06XTTCP29,,Rustins Matt Emulsion Magnolia 250Ml
GORILLA  SUPER GLUE XL 25G,Gorilla Super Glue XL 25g,5704947013219,5704947013219,B0BN6VM4MH,6.4559999999999995,6.84,-2.6399999999999997,-44.5193929173693,3000.0,,3000,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.98, shared=4),Brand match: gorilla",true,https://www.efghousewares.co.uk/gorilla-super-glue-xl-25g-106304,https://www.amazon.co.uk/dp/B0BN6VM4MH,Available (see Keepa data),Gorilla Super Glue Xl 25G 106304
PRIMA WHISTLING KETTLE BLACK STAINLESS STEEL 2.5L,"Prima 11156C Whilstling Kettle 2.5Ltr. Metalic Black, Stainless Steel, 8 Cups",5038673111568,5038673111568,B008H1NY6Q,6.48,9.49,-2.721666666666666,-45.74229691876749,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.74, shared=5),Brand match: prima",true,https://www.efghousewares.co.uk/prima-whistling-kettle-black-s-s-2-5l,https://www.amazon.co.uk/dp/B008H1NY6Q,,Prima Whistling Kettle Black S S 2 5L
RUSTINS MASONRY PAINT BLK 250ML,RUSTINS Masonry Paint Matt Black 250ml,5015332001224,5015332001224,B015WDKTQ4,3.9,6.7,-1.7866666666666664,-47.017543859649116,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.90, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-masonry-paint-blk-250ml,https://www.amazon.co.uk/dp/B015WDKTQ4,,Rustins Masonry Paint Blk 250Ml
RUSTINS Q/D RAD ENAMEL - 250ML SATIN,Rustins - Quick Dry Radiator Enamel Paint Satin White 250ml,5015332700219,5015332700219,B001GU6H00,5.448,7.59,-2.455,-48.23182711198429,1000.0,,1000,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-q-d-rad-enamel-250ml-satin,https://www.amazon.co.uk/dp/B001GU6H00,,Rustins Q D Rad Enamel 250Ml Satin
RUSTINS MASONRY PAINT WHITE 500ML,"RUSTINS Masonry Paint, White, 500 ml (Pack of 1)",5015332001323,5015332001323,B015WDKTMS,6.516,8.63,-2.9483333333333324,-49.30323299888516,500.0,500.0,500,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-masonry-paint-white-500ml,https://www.amazon.co.uk/dp/B015WDKTMS,,Rustins Masonry Paint White 500Ml
SOUDAL GLASS & MIRROR CLEANER,SOUDAL Glass & Mirror Cleaner 1l,5411183083097,5411183083097,B075GW9HGY,3.2880000000000003,6.69,-1.635,-49.69604863221884,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=4),Brand match: soudal",true,https://www.efghousewares.co.uk/soudal-glass-mirror-cleaner,https://www.amazon.co.uk/dp/B075GW9HGY,Available (see Keepa data),Soudal Glass Mirror Cleaner
RUSTINS MASONRY PAINT BLACK 500ML,RUSTINS Masonry Paint Matt Black 500ml,5015332001231,5015332001231,B015WDKTP0,6.792,8.63,-3.178333333333333,-51.18089103596349,500.0,500.0,500,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.93, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-masonry-paint-black-500ml,https://www.amazon.co.uk/dp/B015WDKTP0,,Rustins Masonry Paint Black 500Ml
HARRIS ESSENTIALS WALLPAPER SMOOTHER,Harris Essentials Wallpaper Smoother,5056287402636,5056287402636,B081FDM64D,1.68,3.48,-0.9999999999999998,-51.28205128205126,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=4),Brand match: harris",true,https://www.efghousewares.co.uk/harris-essentials-wallpaper-smoother-110766,https://www.amazon.co.uk/dp/B081FDM64D,Available (see Keepa data),Harris Essentials Wallpaper Smoother 110766
BUZZ MICROFIBRE DUSTER CLOTH WITH GERM SHIELD,"Buzz Microfibre Duster Cloth with Germ Shield Technology, 64g",5056175949724,5056175949724,B08XZ56V54,1.008,3.29,-0.7483333333333334,-53.83693045563549,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=6),Brand match: buzz",true,https://www.efghousewares.co.uk/buzz-microfibre-duster-cloth-with-germ-shield,https://www.amazon.co.uk/dp/B08XZ56V54,,Buzz Microfibre Duster Cloth With Germ Shield
WESTLAND ERICACEOUS PLANT FOOD GRANUALES 900G,"Westland Ericaceous Plant Food Granules Jar 900 g, Green",5023377011191,5023377011191,B08YNYKHSY,5.448,7.88,-2.753333333333333,-54.09299279633267,1000.0,,1000,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.88, shared=4),Brand match: westland",true,https://www.efghousewares.co.uk/westland-ericaceous-plant-food-granuales-900g,https://www.amazon.co.uk/dp/B08YNYKHSY,,Westland Ericaceous Plant Food Granuales 900G
BLACKSPUR 20M x 4MM PP BRAIDED ROPE/REEL,Blackspur BB-TT117 20m*4mm Polypropylene Braided Rope on Reel,5017403047650,5017403047650,B004PIOXC4,1.008,4.65,-0.7549999999999993,-54.31654676258988,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=6),Brand match: blackspur",true,https://www.efghousewares.co.uk/blackspur-20m-x-4mm-pp-braided-rope-reel,https://www.amazon.co.uk/dp/B004PIOXC4,Available (see Keepa data),Blackspur 20M X 4Mm Pp Braided Rope Reel
SOUDAL GLASS & MIRROR AEROSOL SPRAY CLEANER 750ML,Soudal Glass & Mirror Aerosol Foam Cleaner 750ml,5411183177093,5411183177093,B0B6WCG948,2.616,6.19,-1.5216666666666658,-55.7387057387057,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.93, shared=6),Brand match: soudal",true,https://www.efghousewares.co.uk/soudal-glass-mirror-aerosol-spray-cleaner-750ml-103702,https://www.amazon.co.uk/dp/B0B6WCG948,Available (see Keepa data),Soudal Glass Mirror Aerosol Spray Cleaner 750Ml 103702
EXTRA SELECT KOI STICKS BUCKET 5L,"Extra Select Complete Koi Sticks Fish Food Tub, 5 Litre",5022245006680,5022245006680,B00X5D4ROO,6.708,9.29,-3.4283333333333337,-55.83604777415854,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=4),Brand match: extra",true,https://www.efghousewares.co.uk/extra-select-koi-sticks-bucket-5l-115000,https://www.amazon.co.uk/dp/B00X5D4ROO,,Extra Select Koi Sticks Bucket 5L 115000
KINGFISHER OUTSIDE TAP COVER,Kingfisher Outside Tap Cover Frost Protector 'Packaging may vary',5013478143372,5013478143372,B00FK08BWO,2.004,5.65,-1.301666666666666,-58.63363363363362,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=4),Brand match: kingfisher",true,https://www.efghousewares.co.uk/kingfisher-outside-tap-cover,https://www.amazon.co.uk/dp/B00FK08BWO,,Kingfisher Outside Tap Cover
KILROCK GROUT CLEANER 500ML (SOLD EACH),Kilrock Grout Cleaner Spray 500ml Restorers Dirty Tile Grout Lines (1),5014353092433,5014353092433,B0CCMVBLQJ,2.4,5.35,-1.5616666666666668,-61.24183006535948,50.0,50.0,50,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=4),Brand match: kilrock",true,https://www.efghousewares.co.uk/kilrock-grout-cleaner-500ml-110965,https://www.amazon.co.uk/dp/B0CCMVBLQJ,,Kilrock Grout Cleaner 500Ml 110965
RUSTINS MATT EMULSION WHITE 250ML,RUSTINS Matt Emulsion Paint White 250ml,5015332002269,5015332002269,B06XTYPXHY,3.48,5.5,-2.286666666666666,-66.28019323671495,500.0,500.0,500,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.92, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-matt-emulsion-white-250ml,https://www.amazon.co.uk/dp/B06XTYPXHY,,Rustins Matt Emulsion White 250Ml
SEALAPACK TURKEY ROASTING BAGS 52x58CM PACK OF 2,"Sealapack Turkey Flavour Lock Roasting Bags, Two Pack",5050375068216,5050375068216,B002HRQMJC,1.14,2.93,-0.9983333333333331,-66.55555555555553,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.72, shared=4),Brand match: sealapack",true,https://www.efghousewares.co.uk/sealapack-bags-turkey-roasting-2s-1-1,https://www.amazon.co.uk/dp/B002HRQMJC,,Sealapack Bags Turkey Roasting 2S 1 1
BLACKSPUR HEAVY DUTY LEATHER PUNCH,Blackspur BB-RLP102 Heavy Duty Revolving Leather Punch,5017403025801,5017403025801,B001JYLJB0,2.556,4.8,-1.8,-67.16417910447761,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=5),Brand match: blackspur",true,https://www.efghousewares.co.uk/blackspur-heavy-duty-leather-punch,https://www.amazon.co.uk/dp/B001JYLJB0,Available (see Keepa data),Blackspur Heavy Duty Leather Punch
WORK OF ART ACRYLIC PAINT BLACK 120ML,"Work of Art 120ml Acrylic Paint - Black, 6722",5013922067223,5013922067223,B00PRI7N82,0.852,3.79,-0.8516666666666663,-67.59259259259257,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.82, shared=6),Brand match: work",true,https://www.efghousewares.co.uk/work-of-art-acrylic-paint-black-120ml,https://www.amazon.co.uk/dp/B00PRI7N82,Available (see Keepa data),Work Of Art Acrylic Paint Black 120Ml
CHATSWORTH LOVE YOUR LAWN GRASS SEED & LAWN FERTILISER 375G +33% EXTRA FREE,"Chatsworth Love Your Lawn Grass Seed, Ready To Use, 500 G, Clear",5053249251462,5053249251462,B09ZVKSLRJ,1.548,4.72,-1.2666666666666668,-68.84057971014494,900.0,900.0,900,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=6),Brand match: chatsworth",true,https://www.efghousewares.co.uk/chatsworth-love-your-lawn-grass-seed-lawn-fertiliser-375g-33-extra-free-111210,https://www.amazon.co.uk/dp/B09ZVKSLRJ,Available (see Keepa data),Chatsworth Love Your Lawn Grass Seed Lawn Fertiliser 375G 33 Extra Free 111210
