row_id,bucket,confidence,track,include_in_tables,supplier_title,amazon_title,supplier_ean,amazon_ean,asin,supplier_price,selling_price,net_profit,roi,sales,supplier_pack_qty,amazon_pack_qty,pack_ratio,pack_verdict,adjusted_profit,key_match_evidence,filter_reason,traps
60,FILTERED_OUT,0,UNKNOWN,False,DEKTON HACKSAW 12INCH,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5055441408620,-,B07SXDPVZZ,4.776,199.92,116.579999999999,2573.50993377483,,,,,UNKNOWN,116.579999999999,-,Different brands detected; products not compatible,
61,FILTERED_OUT,0,UNKNOWN,False,DUZZIT BROOM & HANDLE BRIGHT SOFT,"Mould King City Aircraft Engine Building Kit, Turbojet Engine Model That Runs, Mini Engine Build Kit for Adults with Battery, Mechanical Science Education STEM Toy(2256 PCS)",5050375125421,-,B0DFCG7G7Q,2.352,95.99,63.0729166666666,2512.86520584329,,1.0,,,UNKNOWN,63.0729166666666,-,Different brands detected; products not compatible,
62,FILTERED_OUT,5,UNKNOWN,False,DUNLOP BIKE BRAKE CABLE INNER CABLE,"Peradix Wooden Chess Set, 19"" Large Foldable Chess Board Game with 3.75"" King & 2 Extra Queens, Professional Classic Chess Set for Adults and Kids",8711252476247,-,B0FHK2CM5W,0.708,49.99,27.8683333333333,2444.59064327485,100.0,,,,UNKNOWN,27.8683333333333,-,Different brands detected; products not compatible,
63,FILTERED_OUT,0,UNKNOWN,False,PRIMA SALAD BOWL FLOWER DESIGN 15CM,"Remington RX7 Electric Head Shaver for Bald Men (Cordless, 60-Min Usage, USB, 5 Cutting Heads Skin Close Results (0.2mm), Turbo, Wet & Dry, Easy Clean, Waterproof, Pop-up Trimmer, Travel Pouch) XR1600",5038673190006,5038061144048,B0BGJ6BKW8,0.972,55.0,32.9933333333333,2425.98039215686,,,,,UNKNOWN,32.9933333333333,-,Different brands detected; products not compatible,
64,FILTERED_OUT,0,UNKNOWN,False,OVEN LOVE BAKING DISH SQUARE WHITE 0.19L,"Tacwise A7116V Upholstery Air Stapler, Uses Type 71 / 4 - 16 mm Staples, Orange / Black",5018705740829,5051439001712,B0094FXRB6,1.14,58.55,36.3416666666666,2422.77777777777,,,,,UNKNOWN,36.3416666666666,-,Different brands detected; products not compatible,
65,FILTERED_OUT,0,UNKNOWN,False,DEKTON BIKE LOCK 900MM,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5055441409122,-,B07SWB992S,4.704,189.92,108.126666666666,2418.94108873974,,,,,UNKNOWN,108.126666666666,-,Different brands detected; products not compatible,
66,FILTERED_OUT,5,UNKNOWN,False,CHRISTMAS VELVET COLOURING SET 2PC,"KableRika LED Desk Lamp for Office, Double Head Desk Lamp with Base, Dimmable Architect Desk Light, Eye Caring Monitor Light Bar with Timer, Task Lamp for Work Study Read Home Office Lighting",5056170355988,-,B0D25HS86F,0.6,39.99,24.86625,2368.21428571428,200.0,,,,UNKNOWN,24.86625,-,Different brands detected; products not compatible,
67,NEEDS VERIFICATION,90,NEEDS VERIFICATION,False,PLATE 10.5 INCH ASSORTED,EVER ADVANCED Luxury Camping Chairs for Adults Heavy Duty Loadable 150kg High Back Oversized Folding Garden Chair Padded 6cm Comfy with Cup Holder Side Pocket Dining Chairs 4-Position Recliner,6923456812901,198715902921,B0DK877SSC,0.672,49.99,26.1283333333333,2353.9039039039,50.0,1.0,,,UNKNOWN,26.1283333333333,-,"Adjusted profit after bundle adjustment not clearly reproducible; recalc and document assumptions (fees, multipliers). Move to needs verification while checking algorithm.",
68,NEEDS VERIFICATION,90,NEEDS VERIFICATION,False,CHURCHILL WILLOW SUGAR BOWL WITH LID 160ML,"Hamilton Beach Juicer Mixer Grinder, 1400W, 2.2 Peak HP, Stainless Steel, 13 Program Settings, Leakproof Jars, Universal Blade, Safety Features, Ideal for Indian Cooking & Blending - 58770-SAU",5011109018006,040094939404,B08HPLBWSQ,7.46399999999999,249.98,157.126666666666,2320.92565238798,,,,,UNKNOWN,157.126666666666,-,Same as 67 — Adjusted profit magnitude inconsistent with raw numbers; requires manual check of pack multiplier and fees.,
69,FILTERED_OUT,0,UNKNOWN,False,CADIX 27.5CM DINNER PLATE,OLEVS Wooden Watches for Men Large Dial with Multi-Function Analog Quartz Date Display Business Luxury Stainless Steel Waterproof Luminous Men's Watches,026102377949,-,B0FZJHZF3B,1.572,68.0,42.5066666666666,2285.3046594982,,1.0,,,UNKNOWN,42.5066666666666,-,Different brands detected; products not compatible,
70,FILTERED_OUT,5,UNKNOWN,False,LYNWOOD MINI ROLLER SET 5PACK,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5016574137825,-,B0DN6BWS36,2.82,99.99,65.51625,2259.18103448275,50.0,,,,UNKNOWN,65.51625,Shared anchors: MINI,Different brands detected; products not compatible,
71,FILTERED_OUT,5,UNKNOWN,False,SNOW WHITE CHRISTMAS RIBBON SILVER,OLEVS Watches for Men Stainless Steel Analog Quartz Waterproof Luminous Luxury Dress Date Diamond Business Casual Mens Wrist Watchï¼ˆGold/Blue/Black/White Dialï¼‰,5050565712875,-,B0D62LX8W5,0.876,45.77,28.7304166666666,2244.56380208333,100.0,,,,UNKNOWN,28.7304166666666,Shared anchors: WHITE,Different brands detected; products not compatible,
72,VERIFIED,95,VERIFIED,True,PLASPLUGS CONCRETE & BRICK WALL FIX H/D(SINGLE),Plasplug Bjp700 Heavy Duty Plasplugs (50 X 20 Strips),5010047107001,5010047107001,B0001P0HJS,0.876,49.03,28.3383333333333,2213.93229166666,,,,,UNKNOWN,28.3383333333333,Exact EAN match; checksums validate,-,
73,FILTERED_OUT,0,UNKNOWN,False,AMTECH LEVEL 24 INCH,"2025 16 Inch FHD Laptop 12th Gen N95 Quad-Core (Processor Up to 3.4GHz) - 16GB DDR4 RAM 512GB M.2 SSD, Support Dual-Band WiFi, HDMI, USB 3.2, BT 5.2, 1200 16:10HD Display, 5000mAh Long-Battery",5032759044900,632125597174,B0G2RK3XJW,10.9439999999999,299.99,214.071666666666,2213.77111340916,,,,,UNKNOWN,214.071666666666,Shared anchors: INCH,Different brands detected; products not compatible,
74,FILTERED_OUT,0,UNKNOWN,False,PRIMA SALAD BOWL FLOWE DESIGN 18CM,"Remington RX7 Electric Head Shaver for Bald Men (Cordless, 60-Min Usage, USB, 5 Cutting Heads Skin Close Results (0.2mm), Turbo, Wet & Dry, Easy Clean, Waterproof, Pop-up Trimmer, Travel Pouch) XR1600",5038673190013,5038061144048,B0BGJ6BKW8,1.14,55.0,32.8533333333333,2190.22222222222,,,,,UNKNOWN,32.8533333333333,-,Different brands detected; products not compatible,
75,FILTERED_OUT,0,UNKNOWN,False,PRIMA DINNER PLATE FLOWER DESIGN 26.5CM,"Gillette Intimate Trimmer i5 - Pubic Hair & Body Groomer for Men, SkinFirst Waterproof Manscaping Trimmer, Cordless Wet/Dry Body Hair Shaver for Private Parts & Sensitive Areas",5038673190075,8700216280167,B0CM3SM41B,1.704,70.19,42.8916666666666,2177.24196277495,300.0,,,,UNKNOWN,42.8916666666666,-,Different brands detected; products not compatible,
76,FILTERED_OUT,40,UNKNOWN,False,CHURCHILL ALGRAVE BLUE SPENCER SIDE PLATE 20CM,Churchill Blue Willow Dinner Plates Salad Plates and Coupe Bowls 12 Piece Dinnerware Set 12 Piece Set,5011109362895,-,B07B2ZR55S,3.696,119.99,78.9529166666666,2175.01147842056,,,,,UNKNOWN,78.9529166666666,Brand match: CHURCHILL; anchors: BLUE,Unrelated / not included,
77,FILTERED_OUT,0,UNKNOWN,False,OVEN LOVE BAKING DISH OVAL LIME GREEN 0.19L,"Tacwise A7116V Upholstery Air Stapler, Uses Type 71 / 4 - 16 mm Staples, Orange / Black",5018705740362,5051439001712,B0094FXRB6,1.344,58.55,36.1716666666666,2165.96806387225,,,,,UNKNOWN,36.1716666666666,-,Different brands detected; products not compatible,
78,FILTERED_OUT,5,UNKNOWN,False,BRIGHT & HOMELY STAINLESS STEEL SCOURER 4 PIECES,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",5050796011778,-,B0C7FJY9SL,0.744,42.99,24.965,2133.76068376068,400.0,1.0,,,UNKNOWN,24.965,-,Different brands detected; products not compatible,
79,FILTERED_OUT,0,UNKNOWN,False,PRIMA 23CM 9 INCH DINNER PLATE FLOWER DESIGN (SP04),"Remington RX7 Electric Head Shaver for Bald Men (Cordless, 60-Min Usage, USB, 5 Cutting Heads Skin Close Results (0.2mm), Turbo, Wet & Dry, Easy Clean, Waterproof, Pop-up Trimmer, Travel Pouch) XR1600",5038673190068,5038061144048,B0BGJ6BKW8,1.2,55.0,32.8033333333333,2116.3440860215,,,,,UNKNOWN,32.8033333333333,-,Different brands detected; products not compatible,
80,NEEDS_VERIFICATION,40,NEEDS_VERIFICATION,True,PORCELAIN WHITE MUG 11CM,Sophie Conran - Porcelain Mug - White - 10.5 x 14 x 11 cm - One Single Unit Supplied,6923456814448,-,B000QDRXHO,0.936,45.0,28.1349999999999,2115.41353383458,,,,,UNKNOWN,28.1349999999999,"Shared anchors: MUG, WHITE","Moderate product similarity (MUG, WHITE) - requires verification",dimension_trap
81,FILTERED_OUT,0,UNKNOWN,False,DEKTON MASONRY DRILL BIT 5MM X 85MM,Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055441463407,609613846212,B00YA95TZI,0.48,32.99,19.2516666666666,2026.49122807017,200.0,,,,UNKNOWN,19.2516666666666,-,Different brands detected; products not compatible,
82,FILTERED_OUT,0,UNKNOWN,False,DEKTON MAGENTIC FLEXI HEAD PICK UP TOOL,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5055441416359,-,B07SWB992S,5.712,189.92,107.286666666666,2020.46453232893,,,,,UNKNOWN,107.286666666666,-,Different brands detected; products not compatible,
83,FILTERED_OUT,5,UNKNOWN,False,BETTINA SPONGE CELLULOSE 3 SCOURER,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,5052578022309,-,B0BPLGMW1B,0.852,42.77,25.1916666666666,1999.33862433862,100.0,1.0,,,UNKNOWN,25.1916666666666,-,Different brands detected; products not compatible,
84,FILTERED_OUT,0,UNKNOWN,False,DIWALI SOUP PLATE 20CM,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",026102289587,4820184122314,B0D9W1S3Y5,1.548,60.8,36.5566666666666,1986.77536231884,200.0,,,,UNKNOWN,36.5566666666666,-,Different brands detected; products not compatible,
85,FILTERED_OUT,0,UNKNOWN,False,DEKTON HOOK /LOOP DETAIL SANDING PADS 5PC,"STEBRUAM Hand Sanding Block Set Contoured Profile with Hook and Loop Sanding Pad Hook Backing Plate Convex & Concave Shape for Woodworking Furniture Restoration, Auto Paint and Craft (16-Piece)",5055441431789,-,B0D2RD4RP7,0.744,38.99,23.1216666666666,1976.21082621082,,,,,UNKNOWN,23.1216666666666,"Shared anchors: HOOK, LOOP, SANDING",Different brands detected; products not compatible,
86,FILTERED_OUT,0,UNKNOWN,False,DLUX PRO KLEEN 2 IN 1 MICROFIBRE FLAT MOP WITH HEAD CHENILLE,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",5055706641137,717710483480,B0FGHZB8FM,4.296,129.0,80.58,1951.08958837772,50.0,,,,UNKNOWN,80.58,-,Different brands detected; products not compatible,
87,FILTERED_OUT,0,UNKNOWN,False,OPAL SQUARE SOUP PLATE WHITE,"George Foreman Immersa Medium Electric Grill [Removable Control Panel allows grill machine to be fully washable & dishwasher safe, Energy saving, Healthy, Toastie, Panini, Hot plate, BBQ] Black 28310",6260573000843,5038061143195,B0BGK57HPC,1.02,49.5,27.0999999999999,1935.71428571428,400.0,,,,UNKNOWN,27.0999999999999,Shared anchors: PLATE,Different brands detected; products not compatible,
88,FILTERED_OUT,5,UNKNOWN,False,GIFTMAKER AIR DRY CLAY ELF,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5012128554223,-,B0CQP7TT72,0.876,39.99,24.63625,1924.70703125,50.0,,1.0,,UNKNOWN,24.63625,-,Different brands detected; products not compatible,
89,FILTERED_OUT,0,UNKNOWN,False,ABBEY HAND SPRAY 750ML,"Mould King V8 Engine Building Blocks Sets, 10171 MOC Scale Model Kit with Battery and Motor, Collectible Set for Adults, Construction Toys for Teens(487 Pcs)",5013174024821,705736243089,B0DL47ZJR2,1.236,50.99,30.1616666666666,1908.96624472573,100.0,1.0,,,UNKNOWN,30.1616666666666,-,Different brands detected; products not compatible,
90,FILTERED_OUT,0,UNKNOWN,False,BETTINA SCOURER 6 MIXED SCOURERS,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,-,-,B07YWB6QGR,0.804,38.77,23.1983333333333,1901.50273224043,50.0,1.0,,,UNKNOWN,23.1983333333333,-,Different brands detected; products not compatible,
91,FILTERED_OUT,0,UNKNOWN,False,WET FLOOR SIGNS ABBEY,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",5013174012392,717710483480,B0FGHZB8FM,4.44,129.0,80.46,1893.17647058823,50.0,,,,UNKNOWN,80.46,-,Different brands detected; products not compatible,
92,FILTERED_OUT,0,UNKNOWN,False,BLUE CANYON FLATLINE ROBE HOOK,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5056295710464,-,B07SXDPVZZ,6.648,199.92,115.019999999999,1888.66995073891,,,,,UNKNOWN,115.019999999999,-,Different brands detected; products not compatible,
93,FILTERED_OUT,0,UNKNOWN,False,APOLLO TEA BAG REST,Days of Wonder / Ticket to Ride Europe / Board Game / Ages 8+ / 2-5 Players / Average Playtime 30-60 Minutes,5026180022378,-,B000809OAO,1.032,43.95,26.625,1888.29787234042,,1.0,,,UNKNOWN,26.625,-,Different brands detected; products not compatible,
94,FILTERED_OUT,0,UNKNOWN,False,PRIMA SALAD BOWL FLOWER DESIGN 20CM,"Remington RX7 Electric Head Shaver for Bald Men (Cordless, 60-Min Usage, USB, 5 Cutting Heads Skin Close Results (0.2mm), Turbo, Wet & Dry, Easy Clean, Waterproof, Pop-up Trimmer, Travel Pouch) XR1600",5038673190020,5038061144048,B0BGJ6BKW8,1.416,55.0,32.6233333333333,1885.74181117533,,,,,UNKNOWN,32.6233333333333,-,Different brands detected; products not compatible,
95,FILTERED_OUT,0,UNKNOWN,False,P SHAPE WHITE SIDE PLATE,ARRIGO BELLO Mens Casual Shoes Trainers Sneakers Walking Jogging Fitness Gym Athletic Size 7-11UK,742288767021,-,B09KL952MQ,0.78,39.08,22.3866666666666,1865.55555555555,,,,,UNKNOWN,22.3866666666666,-,Different brands detected; products not compatible,
96,NEEDS_VERIFICATION,40,NEEDS_VERIFICATION,True,PPS 23CM PLASTIC WHITE ROUND 10 PLATES,"72 Pack Plastic White Round Dinner Plates, 10"" Disposable Wave Plates Elegant Heavy Duty Serving Dishes for Party, Wedding, Thanksgiving, Christmas",5030481980732,-,B0DY6YKX8M,0.672,37.75,20.5283333333333,1849.39939939939,,,,,UNKNOWN,20.5283333333333,"Shared anchors: PLASTIC, PLATES, ROUND, WHITE","Moderate product similarity (PLASTIC, PLATES, ROUND, WHITE) - requires verification",
97,FILTERED_OUT,0,UNKNOWN,False,PRIMA SALAD BOWL PLAIN 23CM,"Remington RX7 Electric Head Shaver for Bald Men (Cordless, 60-Min Usage, USB, 5 Cutting Heads Skin Close Results (0.2mm), Turbo, Wet & Dry, Easy Clean, Waterproof, Pop-up Trimmer, Travel Pouch) XR1600",5038673190198,5038061144048,B0BGJ6BKW8,1.464,55.0,32.5833333333333,1840.86629001883,,,,,UNKNOWN,32.5833333333333,-,Different brands detected; products not compatible,
98,FILTERED_OUT,0,UNKNOWN,False,DISHWASH BRUSH 3 ASSORTED COLOUR,OLEVS Mens Wrist Watches Ultra Thin 6.5mm Minimalist Business Dress Waterproof & Date & Leather Strap Slim Watches for Men,8721037140904,723990880789,B07VHG2VGZ,0.852,38.77,23.1583333333333,1837.96296296296,50.0,,,,UNKNOWN,23.1583333333333,-,Different brands detected; products not compatible,
99,FILTERED_OUT,0,UNKNOWN,False,ALBERO TOILET BRUSH & HOLDER 11324,"Mould King City Aircraft Engine Building Kit, Turbojet Engine Model That Runs, Mini Engine Build Kit for Adults with Battery, Mechanical Science Education STEM Toy(2256 PCS)",8414926113249,705736242693,B0DFCG7G7Q,3.096,95.99,57.4916666666666,1836.79446219382,,1.0,,,UNKNOWN,57.4916666666666,-,Different brands detected; products not compatible,
100,FILTERED_OUT,0,UNKNOWN,False,MINKY FLAT MOP,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",5010353324291,717710483480,B0FGHZB8FM,4.704,129.0,80.24,1795.07829977628,50.0,,,,UNKNOWN,80.24,-,Different brands detected; products not compatible,
101,NEEDS_VERIFICATION,40,NEEDS_VERIFICATION,True,ADORN WHITE DEEP CEREAL BOWL 6 INCH,"LETAOTAO Cereal Bowl Set of 4, Ceramic Cereal Bowls for Kitchen, 6 Inch Deep Soup Bowls Set, White Bowl Set with Gold Trim, Serving Bowls Set for Salad, Pasta, Oatmeal,Fruits, Decorative Bowls(28oz)",6923456793088,-,B0DN18Y63W,0.936,47.75,23.3916666666666,1758.77192982456,,,,,UNKNOWN,23.3916666666666,"Shared anchors: BOWL, CEREAL, DEEP, INCH, WHITE","Moderate product similarity (BOWL, CEREAL, DEEP, INCH) - requires verification",
102,FILTERED_OUT,0,UNKNOWN,False,NORTHPOLE XMAS PRINTED RIBBON 2.5M,"Callez Bluetooth Headset for iPhone Android Mobile Phone, Single Ear Bluetooth Earpiece V5.0 Handsfree with CVC8.0 Dual Mic ENC Noise Cancelling for Trucker Business Office Work",5033601024422,-,B0D49L598N,0.876,36.99,22.51125,1758.69140625,,1.0,,,UNKNOWN,22.51125,-,Different brands detected; products not compatible,
103,FILTERED_OUT,5,UNKNOWN,False,GLEAMAX DUSTPAN & BRUSH SILVER,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",5030481680045,-,B0FRFRH3SG,0.744,33.99,20.49625,1751.81623931623,100.0,,,,UNKNOWN,20.49625,-,Different brands detected; products not compatible,
104,FILTERED_OUT,0,UNKNOWN,False,DEKTON TYRE PRESSURE & DEPTH GAUGE,"Professional Tyre Pressure Gauge Air Tyre Inflator with 0.5m Hose & Twin Push-On Connector, Die-Cast Aluminum, Handheld for Truck/Car/Bike",5055441451848,-,B0DJY4RLVT,1.716,56.99,34.2216666666666,1728.367003367,,,,,UNKNOWN,34.2216666666666,"Shared anchors: GAUGE, PRESSURE, TYRE",Different brands detected; products not compatible,
105,FILTERED_OUT,5,UNKNOWN,False,"IMPERIAL SOUP PLATE BLUE 8""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938483,-,B07SG6C3BR,1.308,45.23,27.9879166666666,1706.58028455284,50.0,,,,UNKNOWN,27.9879166666666,Shared anchors: BLUE,Different brands detected; products not compatible,
106,FILTERED_OUT,0,UNKNOWN,False,PALOMA 2PLY IVORY 50 NAPKINS 40X40CM,"UGEARS Sky Watcher Tourbillon Table Clock - 3D Wooden Puzzles For Adults, Wooden Model Kits for Adults to Build - Astronomical Mechanical DIY 3D Puzzle Clock, 3D Puzzles Adult",3838952023870,4820184121324,B09LGTWHKF,1.872,60.15,35.635,1688.8625592417,100.0,,,,UNKNOWN,35.635,-,Different brands detected; products not compatible,dimension_trap
107,FILTERED_OUT,0,UNKNOWN,False,PRIMA SALAD BOWL PLAIN 15CM,"Remington F6 Aqua Men's Electric Shaver (Cordless, Wet & Dry, 100% Waterproof, Foil Shaver, Pop-up Detail Trimmer, USB Charging, 60-Minute Usage, 90-Minute Charge with 5-Min Quick Charge) F6000",5038673190167,-,B095417XVK,0.852,34.65,20.8737499999999,1656.64682539682,,,,,UNKNOWN,20.8737499999999,-,Different brands detected; products not compatible,
108,FILTERED_OUT,5,UNKNOWN,False,BIRDBRAND S/WASH R/T/USE EACH 5LT,"2K Bird Feeder with Camera, Solar Powered, AI Identify 10,000+ Birds, 1.8L Capacity, IP65 Waterproof, 2.4GHz/5GHz, Bird Box Camera with Full Color Night Vision, Present for Bird Lover",5016679520003,-,B0DTKDYJ8J,4.02,99.99,64.51625,1654.26282051282,400.0,,,,UNKNOWN,64.51625,-,Different brands detected; products not compatible,
109,FILTERED_OUT,0,UNKNOWN,False,CADIX 20CM SIDE PLATE,"Mould King V8 Engine Building Blocks Set, 10206 Engine Model That Runs, Sports Car Engines Kit for Adults with Battery Box and Motor, Construction STEM Toy for Teens (737 Pcs)",026102377901,705736913517,B0DRFJ1LDG,1.104,41.99,24.1216666666666,1640.92970521541,,1.0,,,UNKNOWN,24.1216666666666,-,Different brands detected; products not compatible,
110,FILTERED_OUT,0,UNKNOWN,False,DUZZIT DUSTPAN & BRUSH BRIGHT,"GPS Smart Watch for Men (Make/Answer Call), 1.43'' AMOLED Smartwatch with 530mAh Battery, 170 Sports Modes, LED Flashlight, Heart Rate, Stress Monitor, IP68 Waterproof Watch for Android iOS",5050375125483,607601937904,B0FMQSS9HM,2.352,59.99,41.0816666666666,1636.7197875166,,1.0,,,UNKNOWN,41.0816666666666,-,Different brands detected; products not compatible,
