SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
GORILLA GLUE CLEAR 170ML,Gorilla Glue Clear 170ml,5.70495E+12,5.70495E+12,B07KWLFJBF,9.672,12.85,-2.271666667,-26.38404955,200,200,200,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-glue-clear-170ml,https://www.amazon.co.uk/dp/B07KWLFJBF,Available (see Keepa data),Gorilla Glue Clear 170Ml,43,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: gorilla",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,4
VINERS EVERYDAY PURITY 4PC TEA SPOON,Viners Everyday Purity 4 Piece 18/0 Silver Stainless Steel Tea Spoons,5.01085E+12,5.01085E+12,B082JCTHBB,2.664,5.51,-0.738333333,-26.65463297,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.69, shared=4) | Brand match: viners",False,https://www.efghousewares.co.uk/viners-everyday-purity-4pc-tea-spoon,https://www.amazon.co.uk/dp/B082JCTHBB,Available (see Keepa data),Viners Everyday Purity 4Pc Tea Spoon,44,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.69, shared=4) | Brand match: viners",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.692,4
RUSTINS WOODWORM KILLER 250ML,Rustins Woodworm Killer 250ml,5.01533E+12,5.01533E+12,B08PC2TX6Y,4.368,8.25,-1.135,-27.08830549,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-woodworm-killer-250ml,https://www.amazon.co.uk/dp/B08PC2TX6Y,,Rustins Woodworm Killer 250Ml,45,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,4
RUSTINS SMALL JOB PRIMER & UNDERCOAT GREY 250ML,RUSTINS Small Job Primer & Undercoat Grey 250ml,5.01533E+12,5.01533E+12,B005FQGVG6,4.164,8,-1.093333333,-27.1973466,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=7) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-small-job-primer-u-c-grey-250ml,https://www.amazon.co.uk/dp/B005FQGVG6,,Rustins Small Job Primer U C Grey 250Ml,46,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=7) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,7
FALCON ENAMEL ROUND PIE DISH 20CM,Falcon 20cm Round Pie Dish White - 46520,5.01282E+12,5.01282E+12,B00309IXF2,2.94,6.99,-0.845,-28.16666667,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.72, shared=5) | Brand match: falcon",False,https://www.efghousewares.co.uk/enamel-20cm-round-pie-dish,https://www.amazon.co.uk/dp/B00309IXF2,Available (see Keepa data),Enamel 20Cm Round Pie Dish,47,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.72, shared=5) | Brand match: falcon",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.722,5
RUSTINS ASAP WHITE 250ML,RUSTINS ASAP Paint White 250ml,5.01533E+12,5.01533E+12,B01A5YO2BI,6.048,9.5,-1.613333333,-28.86106142,50,50,50,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.89, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-asap-white-250ml,https://www.amazon.co.uk/dp/B01A5YO2BI,Available (see Keepa data),Rustins Asap White 250Ml,48,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.89, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.889,4
ROLSON BRICK JOINTER FOUR SIZE,Rolson 52615 Four Size Brick Jointer,5.02959E+12,5.02959E+12,B004A96BE6,6.924,9.82,-1.836666667,-29.06118143,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.61, shared=5) | Brand match: rolson",False,https://www.efghousewares.co.uk/rolson-brick-jointer-four-size,https://www.amazon.co.uk/dp/B004A96BE6,Available (see Keepa data),Rolson Brick Jointer Four Size,49,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.61, shared=5) | Brand match: rolson",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.606,5
GORILLA MOUNTING TAPE DOUBLE SIDED SQUARES CRYSTAL CLEAR,Gorilla Mounting Tape Squares Crystal Clear (1 Pack),5.70495E+12,5.70495E+12,B07W7N39FM,5.244,6.99,-1.465,-29.77642276,300,300,300,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.81, shared=6) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-mounting-tape-squares-crystal-clear,https://www.amazon.co.uk/dp/B07W7N39FM,,Gorilla Mounting Tape Squares Crystal Clear,50,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.81, shared=6) | Brand match: gorilla",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.811,6
GORILLA TAPE WHITE 27M,Gorilla Tape White 27m,5.70495E+12,5.70495E+12,B00IA19MZ0,9.948,12.59,-2.638333333,-29.8453997,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-white-tape-27m,https://www.amazon.co.uk/dp/B00IA19MZ0,,Gorilla White Tape 27M,51,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: gorilla",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,4
RUSTINS TEXTURED STEP&TILE BLK 500ML,RUSTINS Textured Step & Tile Paint 500ml Black,5.01533E+12,5.01533E+12,B07BPD93BC,7.8,11.32,-2.126666667,-30.16548463,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.80, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-textured-step-tile-blk-500ml,https://www.amazon.co.uk/dp/B07BPD93BC,,Rustins Textured Step Tile Blk 500Ml,52,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.80, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.8,5
RUSTINS QD WHITE GLOSS 250ML,RUSTINS Brilliant White Gloss Paint 250ml,5.01533E+12,5.01533E+12,B01LM201YY,4.632,8.2,-1.346666667,-30.53665911,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.75, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-qd-white-gloss-250ml,https://www.amazon.co.uk/dp/B01LM201YY,,Rustins Qd White Gloss 250Ml,53,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.75, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.754,4
RUSTINS WHITE SATIN 250ML,RUSTINS Satin White 250ml,5.01533E+12,5.01533E+12,B007UYGA8K,4.632,8.19,-1.355,-30.72562358,50,50,50,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.76, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-white-satin-250ml,https://www.amazon.co.uk/dp/B007UYGA8K,,Rustins White Satin 250Ml,54,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.76, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.76,4
FALCON ENAMEL OBLONG PIE DISH 32CM,Falcon 32cm Oblong Pie Dish White - 44032,5.01282E+12,5.01282E+12,B00J8MU3IK,8.052,11.79,-2.255,-31.06060606,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.73, shared=5) | Brand match: falcon",False,https://www.efghousewares.co.uk/enamel-32cm-oblong-pie-dish-d000,https://www.amazon.co.uk/dp/B00J8MU3IK,,Enamel 32Cm Oblong Pie Dish D000,55,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.73, shared=5) | Brand match: falcon",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.73,5
RUSTINS WOOD DYE RED MAHOGANY 250ML,Rustins Wood Dye Red Mahogany 250ml,5.01533E+12,5.01533E+12,B004C69EB4,5.784,9.14,-1.693333333,-31.53320919,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-red-mahogany-250ml,https://www.amazon.co.uk/dp/B004C69EB4,,Rustins Wood Dye Red Mahogany 250Ml,56,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=6) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,6
RUSTINS SMALL JOB GLOSS 250ML MAGNOLIA,Rustins GPMG250 250ml Small Job - Magnolia,5.01533E+12,5.01533E+12,B00446VS5M,4.632,8.11,-1.411666667,-32.01058201,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.68, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-small-job-gloss-250ml-magnolia,https://www.amazon.co.uk/dp/B00446VS5M,,Rustins Small Job Gloss 250Ml Magnolia,57,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.68, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.684,5
RUSTINS WOOD DYE EBONY 250ML,Rustins Wood Dye Ebony 250ml,5.01533E+12,5.01533E+12,B004C67A88,5.844,9.14,-1.743333333,-32.16482165,50,50,50,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-ebony-250ml,https://www.amazon.co.uk/dp/B004C67A88,,Rustins Wood Dye Ebony 250Ml,58,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,5
RUSTINS WOOD DYE PINE  250ML,Rustins Wood Dye Pine 250ml,5.01533E+12,5.01533E+12,B004C69E9Q,5.844,9.14,-1.743333333,-32.16482165,50,50,50,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.98, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-pine-250ml,https://www.amazon.co.uk/dp/B004C69E9Q,,Rustins Wood Dye Pine 250Ml,59,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.98, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.982,5
ROLSON DOUBLE PIN LEATHER BELT 50MM,Rolson 68585 50 mm Top Grain Double Pin Leather Belt,5.02959E+12,5.02959E+12,B000QF97I0,7.128,9.59,-2.107083333,-32.46661531,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.69, shared=5) | Brand match: rolson",False,https://www.efghousewares.co.uk/rolson-double-pin-leather-belt-50mm,https://www.amazon.co.uk/dp/B000QF97I0,Available (see Keepa data),Rolson Double Pin Leather Belt 50Mm,60,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.69, shared=5) | Brand match: rolson",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.69,5
RUSTINS SMALL JOB GLOSS 250ML WHITE,RUSTINS Small Job Gloss Paint White 250ml,5.01533E+12,5.01533E+12,B01LY5MKWN,4.632,8.04,-1.44,-32.65306122,200,200,200,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.79, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-small-job-gloss-250ml-white,https://www.amazon.co.uk/dp/B01LY5MKWN,,Rustins Small Job Gloss 250Ml White,61,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.79, shared=6) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.789,6
RUSTINS FRENCH POLISH 125ML,Rustins French Polish 125ml,5.01533E+12,5.01533E+12,B008FZ2XUC,3.888,7.49,-1.318333333,-34.78452067,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-french-polish-125ml,https://www.amazon.co.uk/dp/B008FZ2XUC,,Rustins French Polish 125Ml,62,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,4
RUSTINS STABILISING SOLUTION 500ML,Rustins Quick Dry Stabilising Solution 500ml,5.01533E+12,5.01533E+12,B0742BQ3C4,6.708,10,-2.146666667,-34.96199783,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.87, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-stabilising-solution-500ml-121107,https://www.amazon.co.uk/dp/B0742BQ3C4,,Rustins Stabilising Solution 500Ml 121107,63,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.87, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.872,4
RUSTINS QD WOOD DYE WHITE 250ML,Rustins Wood Dye White 250ml,5.01533E+12,5.01533E+12,B00XAS2C1E,5.784,8.39,-1.918333333,-35.72315332,,,0,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.95, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-qd-wood-dye-white-250ml,https://www.amazon.co.uk/dp/B00XAS2C1E,,Rustins Qd Wood Dye White 250Ml,64,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.95, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.949,5
RUSTINS MASONRY PAINT WHITE 250ML,RUSTINS Masonry Paint Matt White 250ml,5.01533E+12,5.01533E+12,B015WDKSV0,3.732,7.17,-1.315,-35.92896175,300,200,300,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.93, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-masonry-paint-white-250ml,https://www.amazon.co.uk/dp/B015WDKSV0,,Rustins Masonry Paint White 250Ml,65,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.93, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.93,5
OVEN MATE JUST FOR RACKS KIT 500ML EACH,"Oven Mate Just for Racks Kit, Clear, 500 ml",5.0393E+12,5.0393E+12,B0111NEUW8,5.844,9.5,-1.983333333,-36.59286593,300,300,300,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.85, shared=5) | Brand match: oven",False,https://www.efghousewares.co.uk/oven-mate-just-for-racks-kit-500ml-each,https://www.amazon.co.uk/dp/B0111NEUW8,,Oven Mate Just For Racks Kit 500Ml Each,66,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.85, shared=5) | Brand match: oven",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.85,5
RUSTINS Q/D RAD ENAMEL - 250ML GLOSS,Rustins Quick Drying Radiator Enamel Gloss 250ml,5.01533E+12,5.01533E+12,B001GU6GZG,5.448,8.4,-1.88,-36.93516699,400,400,400,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.68, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-q-d-rad-enamel-250ml-gloss,https://www.amazon.co.uk/dp/B001GU6GZG,,Rustins Q D Rad Enamel 250Ml Gloss,67,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.68, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.683,4
DEADFAST MOUSE & RAT KILLER 15 BLOCK,"Deadfast Mouse and Rat Killer Plus Poison, 15 Block - Green",5.02338E+12,5.02338E+12,B07FRCMXRY,7.86,9.49,-2.651666667,-37.34741784,700,700,700,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.76, shared=5) | Brand match: deadfast",False,https://www.efghousewares.co.uk/deadfast-mouse-rat-killer-15-block,https://www.amazon.co.uk/dp/B07FRCMXRY,,Deadfast Mouse Rat Killer 15 Block,68,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.76, shared=5) | Brand match: deadfast",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.761,5
RUSTINS HEAT RESISTANT BLACK 250M,"RUSTINS HRMB250 Quick Dry BlackPaint, Heat Resistant Black Paint 250ml",5.01533E+12,5.01533E+12,B001GUA5KS,4.44,7.49,-1.678333333,-39.49019608,500,500,500,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.65, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-heat-resistant-black-250m,https://www.amazon.co.uk/dp/B001GUA5KS,,Rustins Heat Resistant Black 250M,69,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.65, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.647,4
RUSTINS SMALL JOB CANDY PINK 250ML,RUSTINS Small Job Gloss Paint Candy Pink 250ml,5.01533E+12,5.01533E+12,B01M0FN1MI,4.836,7.75,-1.821666667,-39.77438137,200,200,200,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.85, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-qd-sml-job-candy-pink-250ml,https://www.amazon.co.uk/dp/B01M0FN1MI,,Rustins Qd Sml Job Candy Pink 250Ml,70,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.85, shared=6) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.85,6
MARKSMAN GAS TORCH HEAD MULTI PURPOSE,MARKSMAN Multi Purpose Gas Torch Head,5.03867E+12,5.03867E+12,B088VRZ7W8,5.04,7.75,-1.951666667,-41.0877193,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.62, shared=6) | Brand match: marksman",False,https://www.efghousewares.co.uk/marksman-gas-torch-head-multi-purpose-17-8,https://www.amazon.co.uk/dp/B088VRZ7W8,,Marksman Gas Torch Head Multi Purpose 17 8,71,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.62, shared=6) | Brand match: marksman",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.622,6
RUSTINS BLACKBOARD BLACK 250ML,Rustins Blackboard Black Paint 250ml,5.01533E+12,5.01533E+12,B001GU6GYM,4.632,7.44,-1.83,-41.49659864,1000,,1000,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.91, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-blackboard-black-250ml,https://www.amazon.co.uk/dp/B001GU6GYM,,Rustins Blackboard Black 250Ml,72,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.91, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.909,4
RUSTINS YACHT VARNISH SATIN 250ML,Rustins Yacht Varnish Satin 250ml,5.01533E+12,5.01533E+12,B001GU4AFE,5.448,8.3,-2.113333333,-41.51931893,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-yacht-varnish-satin-250ml,https://www.amazon.co.uk/dp/B001GU4AFE,,Rustins Yacht Varnish Satin 250Ml,73,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=1.00, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,1.0,5
DEADFAST MOUSE RAT KILLER 15 SACHETS,"Deadfast 20300393 Mouse and Rat Killer Plus Poison, 15 Sachets - Green",5.02338E+12,5.02338E+12,B07FQ58LLH,5.484,7.49,-2.128333333,-41.56901042,200,200,200,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.69, shared=5) | Brand match: deadfast",False,https://www.efghousewares.co.uk/deadfast-mouse-rat-killer-15-sachets,https://www.amazon.co.uk/dp/B07FQ58LLH,,Deadfast Mouse Rat Killer 15 Sachets,74,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.69, shared=5) | Brand match: deadfast",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.692,5
MARIGOLD OUTDOOR GLOVES MEDIUM,"Marigold Extra Tough Outdoor Gloves - Single Pair (Medium), Black",5.01023E+12,5.01023E+12,B000TAPCRW,2.016,5.19,-0.975,-43.72197309,100,100,100,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.66, shared=4) | Brand match: marigold",False,https://www.efghousewares.co.uk/marigold-outdoor-gloves-medium,https://www.amazon.co.uk/dp/B000TAPCRW,Available (see Keepa data),Marigold Outdoor Gloves Medium,76,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.66, shared=4) | Brand match: marigold",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.659,4
RUSTINS MATT EMULSION MAGNOLIA 250ML,RUSTINS Matt Emulsion Paint Magnolia 250ml,5.01533E+12,5.01533E+12,B06XTTCP29,3.564,6.66,-1.54,-43.75,300,300,300,TIER_2_LIKELY,75,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Strong title match (sim=0.92, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-matt-emulsion-magnolia-250ml,https://www.amazon.co.uk/dp/B06XTTCP29,,Rustins Matt Emulsion Magnolia 250Ml,77,TIER_2_LIKELY,75,"EAN digits match but checksum invalid | Strong title match (sim=0.92, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.923,5
