SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
AMTECH WIRE STRIPPER/CRIMPER,Amtech B4290 Wire Stripper with Crimper,5032759050697.0,5032759050697.0,B08D37MWBX,3.504,5.35,-1.5816666666666672,-45.58117195004805,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.82, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
MODENA GLASS 2 TIER CAKE STAND 18X23CM,Modena Two Tier Glass Cake Stand,5015302426484.0,5015302426484.0,B07Z42H38K,4.332,7.95,-1.935,-46.51442307692306,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.66, shared=5),Brand match: modena",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH 24 INCH RULE WITH SPIRIT LEVEL,"Amtech P4035 600mm (24"") Rule with spirit level",5032759021819.0,5032759021819.0,B004TRJWRW,6.912,10.95,-2.954999999999999,-46.83042789223454,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH BATTERY /ALTERNATOR TESTER,Amtech L4300 Battery and alternator Tester,5032759004355.0,5032759004355.0,B00BTF6T6Y,5.364,7.45,-2.3516666666666657,-46.84594953519255,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH MINI AIR COMPRESSOR 12V,Amtech V1350 12V Mini air Compressor,5032759009251.0,5032759009251.0,B002P6CV6S,8.484,10.64,-3.6033333333333326,-47.28783902012248,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH QUICK RELEASE 24T RATCHET 3/8 INCH,"Amtech I3525 9.5mm (3/8"") Quick Release Ratchet",5032759007493.0,5032759007493.0,B008PQB69K,7.656,9.43,-3.341666666666666,-48.22029822029821,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH PLIER LOCKING GRIP 10INCH,"Amtech C1500 250mm (10"") Locking Grip plier",5032759000951.0,5032759000951.0,B003XKIFK6,3.444,5.95,-1.6516666666666655,-48.29434697855748,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
CAROLINE FOIL 5 DISH & LIDS 60OZ,Caroline 5 Foil Trays & Lids 60oz 1008,5012145004817.0,5012145004817.0,B004Z4USKE,2.676,6.56,-1.3433333333333335,-48.32134292565947,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=4),Brand match: caroline",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
151 STEP & TILE PAINT RED,151 Step & Tile Paint RED 180ML,5050375085794.0,5050375085794.0,B0054UB1VS,1.68,5.22,-0.9800000000000006,-50.25641025641029,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.89, shared=5),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH WRENCH ADJUSTABLE BASIN,Amtech C2500 280mm (11in) Adjustable Basin Wrench,5032759001040.0,5032759001040.0,B003XKRSP4,4.944,6.85,-2.3516666666666666,-50.35688793718772,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,96,BRAND_MISMATCH | UNPROFITABLE
AMTECH LONG NOSE PLIER 11 INCH,Amtech B0820 11'' Long Nose PLIER,5032759010189.0,5032759010189.0,B0070NBB1W,4.164000000000001,6.2,-2.083333333333333,-51.82421227197346,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.72, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
ESSENTIAL CAKE BOX 08IN,ESSENTIAL CAKE BOX 08IN,5033298009160.0,5033298009160.0,B00F4LB6CG,1.812,3.88,-1.1066666666666665,-53.721682847896425,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=4),Brand match: essential",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH PLIER MINI SIDE CUTTING,Amtech B3180 Mini Side Cutting Pliers,5032759008094.0,5032759008094.0,B0036L5HHG,1.38,3.28,-0.9166666666666669,-53.92156862745099,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
AMTECH RATCHET SPEED CLAMP 24INC,"Amtech D0945 600mm (24"") Ratchet Speed clamp",5032759018239.0,5032759018239.0,B008PQAVXM,5.424,9.52,-2.996666666666666,-59.10585141354372,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH FLAT WOOD BIT EXTENTION BAR 3PC SET,Amtech F0770 3 Piece flat wood bit extension bar set,5032759027446.0,5032759027446.0,B00593JZWC,3.144,5.65,-1.8916666666666664,-59.67402733964248,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH WHEEL WRENCH 4 WAY,Amtech J0400 4-Way Wheel Wrench,5032759003648.0,5032759003648.0,B005VDX5SA,4.788,7.5,-2.71,-59.691629955947135,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
AMTECH KNIFE PUTTY SOFT GRIP HANDLE,Amtech G0645 Putty Knife with Soft Grip Handle,5032759044122.0,5032759044122.0,B01LW4IDLI,1.38,4.8,-1.0200000000000002,-60.00000000000002,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=6),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
151 FANTASTIC ELASTIC GLUE 20G,151 Fantastic Elastic Flexible Wateproof Glue,5050375101333.0,5050375101333.0,B004QX29CO,1.14,2.98,-0.9066666666666668,-60.44444444444444,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH WALLPAPER BRUSH SOFT GRIP 9INCH,"Amtech S3958 225mm (9"") Wallpaper Brush with Soft Grip",5032759044238.0,5032759044238.0,B01H0H5M44,3.36,5.25,-2.075,-61.9402985074627,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.72, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,96,BRAND_MISMATCH | UNPROFITABLE
151 STOP THAT LEAK REPAIR SPRAY,151 Stop That Leak Repair Spray,5053249222875.0,5053249222875.0,B076D9QT7F,3.156,5.61,-2.044999999999999,-64.30817610062891,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
FEBREZE AIR FRESHENER ALPINE ESCAPE 185ML PK8,"Febreze Air Freshener Spray, Mrs Hinch's Alpine Escape, 185ml, Pack of 3 with Free Fridge Magnet",8006530079396.0,8006530079396.0,B0FTMN2XX3,16.116,9.99,-9.105,-65.12875536480685,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=6),Brand match: febreze",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
WEATHER SHEILD WINDOW INSULATION KIT,Weather Shield Window Insulation Kit | 1pc.,5050565478351.0,5050565478351.0,B08J7Q7D7K,1.608,2.99,-1.248333333333333,-66.04938271604937,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=4),Brand match: weather",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
151 YACHT VARNISH GLOSS FINISH,151 Yacht Varnish Gloss 180ML,5050375085374.0,5050375085374.0,B002WRYO4C,1.68,4.67,-1.3183333333333331,-67.6068376068376,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=4),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
151 WOOD FILLER TUB 600G,151 Multipurpose Wood Filler - Ready Mixed (600g),5013748035321.0,5013748035321.0,B0078OC306,1.476,5.09,-1.238333333333333,-69.56928838951309,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.60, shared=4),Brand match: 151",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH FLAT TIP ART B/SET XL 12PC,Amtech S4145 12 Piece flat tip art brush set,5032759010134.0,5032759010134.0,B006UT4DM6,3.108,5.02,-2.2766666666666664,-72.50530785562633,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
151 PAINT SPRAY 400ML GREY PRIMER,"151 Spray Paint, Grey Primer, 400Ml",5053249215303.0,5053249215303.0,B06XWPRCND,2.352,4.77,-1.9050000000000005,-75.8964143426295,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=6),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
CAROLINE FOIL TRAY 2 TRAYS 1014,Caroline 2 Large Foil Trays 1014,5012145000055.0,5012145000055.0,B0030G211C,2.76,5.41,-2.201666666666666,-77.25146198830409,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=4),Brand match: caroline",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH SCRAPER SOFT GRIP 1.1/2 INCH,"Amtech G0660 40mm (1.5"") Scraper with Soft Grip Handle",5032759020300.0,5032759020300.0,B00D2W4HVG,1.356,3.95,-1.3183333333333327,-78.47222222222219,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,96,BRAND_MISMATCH | UNPROFITABLE
ESCENTI COOL FEET FOOT SOAK SPEARMINT & MENTHOL 450G,Escenti Cool Feet Soothing Spearmint & Menthol Essential Foot Soak,5020535008765.0,5020535008765.0,B06XCLN79Q,1.14,3.96,-1.1999999999999995,-79.99999999999999,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=7),Brand match: escenti",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
PAN AROMA TANG & VAN TRIG/SPRAY 250ML,Pan Aroma Tangerine and Vanilla Trigger Spray 250Ml,5053249212593.0,5053249212593.0,B01MUXQ9S1,1.344,4.15,-1.341666666666666,-80.33932135728539,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=4),Brand match: pan",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AIRPURE & FRESH TRIGGER SPRAY TRUE ROMANCE 250ML PK12,AIRPURE & FRESH TRIGGER SPRAY TRUE ROMANCE,5060194132890.0,5060194132890.0,B0CBZRRZ9V,13.428,5.35,-9.581666666666669,-81.61555934128336,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.88, shared=6),Brand match: airpure",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AIRPURE PLUG-IN MOMENTS UNIT PK12,Airpure Plug in Moments- Electric Plug scented Oil Unit,5060194137765.0,5060194137765.0,B07Q2Y1G98,11.004,4.46,-8.983333333333334,-92.42112482853224,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=4),Brand match: airpure",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
PAN AROMA PLUG IN AIR FRESHENER ORCHARD BLOSSOM,Pan Aroma Plug Air Freshener 20ml Lotus Blossom,5053249204826.0,5053249204826.0,B01BWOAZUM,1.68,4.24,-1.806666666666666,-92.64957264957262,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=6),Brand match: pan",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH MANUAL SIPHON PUMP,Amtech S1498 Manual Siphon Pump,5032759050680.0,5032759050680.0,B08GR7MQZJ,1.392,6.55,-1.5916666666666668,-93.07992202729046,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.89, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
ESCENTI COOL FEET FOOT SOAK GREEN TEA & CAMOMILE 450G,Escenti Cool Feet Soothing Green Tea & Chamomile Essential Foot Soak,5020535008789.0,5020535008789.0,B06XCRRT9H,1.14,3.35,-1.398333333333333,-93.2222222222222,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=7),Brand match: escenti",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
CAROLINE FOIL 6 DISH & LIDS 23oz 1002,Caroline 6 Foil Trays & Lids 23oz 1002,5012145000048.0,5012145000048.0,B002NPRXTQ,1.104,4.0,-1.3866666666666667,-94.33106575963718,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=5),Brand match: caroline",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
151 BATHROOM & KITCHEN ACRYLIC CARTRIDGE WHITE 280ML,151 Cartridge Refills - Bathroom & Kitchen Acrylic - White,5013748090610.0,5013748090610.0,B003TLY6JS,1.344,3.83,-1.6283333333333332,-97.50499001996006,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=6),Brand match: 151",True,Other,TIER_1_VERIFIED,97,BRAND_MISMATCH | UNPROFITABLE
151 GLOSS PAINT PILLAR BOX RED 180ML,151 Gloss Paint P/Box RED 180ML,5050375085763.0,5050375085763.0,B002W14IT4,1.68,4.41,-1.905,-97.69230769230768,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=6),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH 6IN1 STUBBY MULTI HEAD SCREWDRIVER,Amtech L0483 6-in-1 Stubby Multi-Head Screwdriver,5032759048977.0,5032759048977.0,B07K57X36X,1.608,2.22,-1.85,-97.88359788359789,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.92, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
FEBREZE AIR FRESHENER FRESH LINEN 185ML PK8,"Febreze Air Freshener Spray Fresh Linen 185ML, 2in1 Fight Odours and Freshens",8700216185752.0,8700216185752.0,B0D5BGJJWY,16.116,3.55,-14.115416666666668,-100.96864568431091,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=6),Brand match: febreze",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
MARKSMAN PADLOCK 32MM BRASS,Marksman 59120C 32mm Brass Coated Padlock,5038673591209.0,5038673591209.0,B006TC7F1A,1.14,4.99,-1.571666666666666,-104.77777777777771,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=4),Brand match: marksman",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
MARKSMAN PADLOCK 20MM BRASS,Marksman - 20mm Brass Padlock - 3 Keys,5038673590042.0,5038673590042.0,B002JJEDIU,1.008,3.29,-1.4695833333333337,-105.7254196642686,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=4),Brand match: marksman",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH MAINS TESTER L4250 2PCE,Amtech L4250 2 Piece Mains Tester,5032759024780.0,5032759024780.0,B003XKRT5S,1.356,2.5,-1.7966666666666664,-106.94444444444444,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.60, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
HANDY TOILET BRUSH AND HOLDER,Handy Toilet Brush and Holder,5060127505951.0,5060127505951.0,B00EPD3O1U,1.008,5.07,-1.5349999999999997,-110.43165467625894,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=4),Brand match: handy",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
ELYSIUM MUSCLE & BACK SOAK WITH HEMP SEED OIL 450G,Elysium Spa Muscle & Bath Soak With Hemp Oil,5020535020798.0,5020535020798.0,B0BKL22JS7,1.272,3.7,-1.8666666666666665,-115.94202898550722,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.80, shared=5),Brand match: elysium",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
ESCENTI COOL FEET DEODORISING FOOT SPRAY 50ML,Escenti Deodorising Foot Spray 50 Ml,5020535006662.0,5020535006662.0,B00694VEDS,1.14,2.99,-1.7783333333333329,-118.55555555555551,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=4),Brand match: escenti",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
ELYSIUM SPA COLLAGEN WIPES,"Elysium Spa Collagen Daily Wipes, 30 Pack",5020535013509.0,5020535013509.0,B09BW1HWBQ,1.14,2.99,-1.9083333333333328,-127.2222222222222,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=4),Brand match: elysium",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
ESCENTI COOL FEET SOFTENING FOOT LOTION 150ML,Escenti Softening Foot Lotion 150Ml,5020535004620.0,5020535004620.0,B001DZPUN8,1.14,2.99,-1.9083333333333328,-127.2222222222222,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.88, shared=5),Brand match: escenti",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
MARKSMAN PADLOCK 30MM BRASS,Marksman 59006C 30mm Brass Padlock,5038673590066.0,5038673590066.0,B007ZBG3ZI,1.008,4.45,-1.8416666666666663,-132.49400479616304,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4),Brand match: marksman",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH FLEXIBLE MAGNETIC CLAW PICK UP TOOLS,Amtech S2100 Flexible Magnetic Claw Pick up Tool,5032759005857.0,5032759005857.0,B003WOS11Q,1.248,3.95,-2.298333333333333,-144.54926624737942,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.92, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,99,UNPROFITABLE
ELYSIUM MUSCLE & BACK SOAK WITH MENTHOL 450G,Elysium Spa Muscle & Bath Soak With Menthol,5020535020811.0,5020535020811.0,B0BKL1KCVW,1.272,2.5,-2.8166666666666664,-174.94824016563143,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=4),Brand match: elysium",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH CORE DRILL 50MM,"Amtech F1210 50mm (2"") Core Drill",5032759021512.0,5032759021512.0,B001MNC00M,6.359999999999999,9.7,-1.676666666666666,-28.660968660968656,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,99,UNPROFITABLE
AMTECH FOLDBACK UTILITY KNIFE STAINLESS STEEL,Amtech S0280 Foldback Stainless Steel Utility Knife,5032759029310.0,5032759029310.0,B001PHAUQG,6.132000000000001,9.52,-1.3266666666666664,-23.43934040047114,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=6),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH OFFSET SDS CHISEL 3 INCH(75MM),"Amtech E0688 75mm (3"") Offset SDS Chisel",5032759032464.0,5032759032464.0,B00303THDU,6.0,9.85,-1.7716666666666658,-31.921921921921907,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=5),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,99,UNPROFITABLE
AMTECH CURTAIN WIRE 30M,Amtech S6170 30m (100ft) Curtain Wire,5032759031979.0,5032759031979.0,B003EK2OMK,6.0360000000000005,10.71,-1.1949999999999987,-21.41577060931897,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.66, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,96,BRAND_MISMATCH | UNPROFITABLE
AMTECH LED MINI TORCH,Amtech S1532 9 LED mini Torch,5032759031078.0,5032759031078.0,B003XKPUSQ,1.668,4.37,-0.3883333333333327,-20.017182130584164,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.84, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH LOCKING GRIP PLIER 3PC SET,Amtech C1670 3 Piece Locking Grip plier Set,5032759015245.0,5032759015245.0,B004KYDF2M,8.496,12.06,-2.1899999999999995,-28.70249017038008,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,99,UNPROFITABLE
AMTECH AXE HEAD 12 IN 1 MULTI FUNC,Amtech R2470 12-in-1 Axe Head Multi-Function Tool,5032759036233.0,5032759036233.0,B004QC5UGC,7.296,11.73,-0.804999999999999,-12.141779788838598,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,96,BRAND_MISMATCH | UNPROFITABLE
AMTECH PADLOCK PVC INSULATED 65MM,Amtech T1685 65mm PVC Insulated Padlock,5032759022106.0,5032759022106.0,B004TRSAGG,6.468,10.97,-0.6483333333333319,-10.914702581369225,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=5),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,97,BRAND_MISMATCH | UNPROFITABLE
AMTECH PAD BOLT 6 INCH WITH SCREWS,"Amtech T1950 150mm (6"") Pad bolt and screws",5032759015542.0,5032759015542.0,B004TRSM1Y,1.776,6.04,-0.2066666666666667,-10.180623973727426,TIER_2_LIKELY,85,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH HACKSAW& MITRE BLOCK 6INCH,"Amtech M0950 150mm (6"") Hacksaw and mitre Block",5032759016532.0,5032759016532.0,B0052DWOGS,3.624,8.46,0.0100000000000008,0.2801120448179522,TIER_1_VERIFIED,85,,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=4),Brand match: amtech",True,Amtech Tools,TIER_1_VERIFIED,98,
