SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
Buzz Anti-Bacterial Microfibre Bathroom Cloth,Buzz Microfibre Bathroom Cloth with Germ Shiel,5056175949762,5056175949762.0,B08XZK46HZ,0.828,3.98,-0.113333333,-9.139784946,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=4),Brand match: buzz",True,Cleaning Pound Lines,TIER_1_VERIFIED,98,UNPROFITABLE
Smart Choice Flea & Dust Grooming Comb 4cm X 19cm,"Smart Choice Flea and Dust Grooming Comb, Grey/Black, 0.06 kg",5052516100250,5052516100250.0,B08JMSJWG3,1.752,5.09,-0.198333333,-9.867330017,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=6),Brand match: smart",True,Wholesale Pet Walking Grooming,TIER_1_VERIFIED,100,UNPROFITABLE
Brut Men's Attraction Totale Aftershave 100ml,BRUT Attraction Totale Aftershave,8712561803847,8712561803847.0,B00XJKGQKG,2.892,6.12,-0.32,-10.81081081,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=4),Brand match: brut",True,Wholesale Skin Care,TIER_1_VERIFIED,100,UNPROFITABLE
Just Stationery Dry-Wipe Board Markers 4 Pack Assorted Colours,Just Stationery Dry Wipe Marker - Assorted Colours (Set of 4),5013922010007,5013922010007.0,B005HO2584,0.816,3.8,-0.133333333,-10.8401084,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=6),Brand match: just",True,Wholesale Pens Pencils Markers,TIER_1_VERIFIED,100,UNPROFITABLE
Head Funk Smoothing & Moisturising Conditioner 600ml,Head Funk Smoothing & Moisturising Conditioner 600ml,5053249268248,5053249268248.0,B0D5D8G179,1.632,6.44,-0.223333333,-11.69284468,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: head",True,Wholesale Hair Care,TIER_1_VERIFIED,100,UNPROFITABLE
Just Stationery Assorted Colour Elastic Bands 30Gm,"Just stationery Boxed in Elastic Bands, 6227",5013922062273,5013922062273.0,B00F895BTI,0.672,4.98,-0.13,-11.71171171,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=4),Brand match: just",True,Stationery Pound Lines,TIER_1_VERIFIED,100,UNPROFITABLE
Head Funk Colour Revive Conditioner 600ml,Head Funk Colour Revive Conditioner 600ml,5053249268286,5053249268286.0,B0D5D5NQZK,1.632,6.45,-0.225,-11.78010471,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: head",True,Wholesale Hair Care,TIER_1_VERIFIED,100,UNPROFITABLE
Hugs & Kisses Assorted Wooden Bookends 2 Pack,Hugs and Kisses - Wooden Bookends,5015302108250,5015302108250.0,B084P8VG1F,4.488,9.99,-0.515,-12.004662,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=4),Brand match: hugs",True,Wholesale Baby Accessories,TIER_1_VERIFIED,100,UNPROFITABLE
Smart Choice Small Dog Lead 1.2m Assorted Colours,Smart Choice Small Dog Lead 1.2m- 4 assorted colours,5052516106399,5052516106399.0,B08CF26YBK,1.236,5.35,-0.200416667,-12.68459916,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.98, shared=7),Brand match: smart",True,Wholesale Pet Walking Grooming,TIER_1_VERIFIED,100,UNPROFITABLE
Skin Treats Vitamin C Hydrogel Collagen Face Mask CDU,Skin Treats VITAMIN C HYDROGEL COLLAGEN FACE MASK Gel Sheet Mask,5060563212598,5060563212598.0,B08Z292W1M,0.732,3.54,-0.16,-13.79310345,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=7),Brand match: skin",True,Wholesale Skin Care,TIER_1_VERIFIED,100,UNPROFITABLE
Christmas Novelty Glitter Pick Assorted,Christmas Presents Novelty Glitter Pick,5056170359023,5056170359023.0,B0CLY5BF83,1.104,5.19,-0.20375,-13.86054422,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=4),Brand match: christmas",True,Wholesale Christmas,TIER_1_VERIFIED,99,UNPROFITABLE
Pan Aroma Fresh Lemon Dishwasher Freshener 2 Pack,Pan Aroma Dishwasher Freshener Lemon 2 Pk,5050375056824,5050375056824.0,B005261JWA,0.768,3.69,-0.175,-14.70588235,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=5),Brand match: pan",True,Kitchen Cleaners,TIER_1_VERIFIED,100,UNPROFITABLE
Smart Choice Meat-Free Yummy Puffed Twists Dog Treats 3 Pack 120g Assorted Flavours,Smart Choice Meat Free Mega Stick Dog Treat 120g 3pk,5052516217750,5052516217750.0,B0DYDZJS7L,1.944,5.99,-0.337083333,-15.53379416,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=5),Brand match: smart",True,Wholesale Pet Toys Treats,TIER_1_VERIFIED,100,UNPROFITABLE
Just Stationery Double-Sided Tape 18mm X 8m 4 Pack,Just stationery 18mm Double Sided Tape,5013922061504,5013922061504.0,B00F897E16,0.804,4.89,-0.195,-15.98360656,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.74, shared=6),Brand match: just",True,Wholesale Christmas,TIER_1_VERIFIED,99,UNPROFITABLE
Pets Play Double Tennis Ball Tug Rope Dog Toy Assorted Colours,pets at play Pap1069 Double Tennis Ball Tug Rope-Random Delivery Colour,5053249208411,5053249208411.0,B06VTBV8RQ,1.392,5.99,-0.318333333,-18.61598441,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=7),Brand match: pets",True,Wholesale Pet Toys Treats,TIER_1_VERIFIED,98,UNPROFITABLE
Smart Choice Super Absorbent Pet Noodle Glove Assorted Colours,Smart Choice Super Absorbent Pet Noodle Glove Assorted Colours (Grey),5052516215770,5052516215770.0,B0DSLZ2SS2,1.848,5.79,-0.39875,-19.07894737,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.96, shared=9),Brand match: smart",True,Wholesale Pet Walking Grooming,TIER_1_VERIFIED,100,UNPROFITABLE
Hugs & Kisses Baby Wooden Memories Keepsake Box,Hugs & Kisses - Wooden Memories Keepsake Box,5015302108267,5015302108267.0,B084KX4Q1J,6.06,11.05,-1.081666667,-19.31547619,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=6),Brand match: hugs",True,Wholesale Baby Shower,TIER_1_VERIFIED,100,UNPROFITABLE
Pan Aroma Colour Tea Lights Wild Berries 16-Pack,Pan Aroma Tea Lights Pack 16 Wild Berries,5053249228198,5053249228198.0,B07KGJJWF9,0.912,3.7,-0.256666667,-19.59287532,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=6),Brand match: pan",True,Wholesale Home Fragrance Candles Accessories,TIER_1_VERIFIED,100,UNPROFITABLE
Pan Aroma Colour Tea Lights Vanilla & Coconut 16-Pack,"Pan Aroma Tea Lights Pack 16 Vanilla and Coconut,8.5*7-10 cm",5053249228150,5053249228150.0,B07KGGQB4Y,0.912,3.7,-0.256666667,-19.59287532,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=6),Brand match: pan",True,Wholesale Home Fragrance Candles Accessories,TIER_1_VERIFIED,100,UNPROFITABLE
Pestshield Mosquito & Insect Repellent Pump Spray 120ml,Pestshield Mosquito and Insect Repellent Pump Spray 120ml,5053249269566,5053249269566.0,B0CXTDWSQ2,1.308,5.47,-0.321666667,-19.61382114,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.97, shared=7),Brand match: pestshield",True,Wholesale Travel Supplies,TIER_1_VERIFIED,100,UNPROFITABLE
Swirl Wool Dryer Balls 2 Pack,Swirl Fabric Softening Tumble Dryer Balls - Wool - 2 Pack,5053249259529,5053249259529.0,B0CNW823GS,1.632,5.97,-0.385,-20.15706806,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=4),Brand match: swirl",True,Laundry,TIER_1_VERIFIED,99,UNPROFITABLE
Elbow Grease Soap Pads 7 Pack,Elbow Grease 7 Soap Pads,5053249264752,5053249264752.0,B0CXDDVLFB,0.852,5.2,-0.256666667,-20.37037037,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.83, shared=4),Brand match: elbow",True,Sponges Scourers Cloths,TIER_1_VERIFIED,100,UNPROFITABLE
Artbox 15 Poster Paints & Brushes,Artbox 15 poster paints colours and 4 brushes painting set,5013922054568,5013922054568.0,B007ZQ5DZ4,0.816,3.97,-0.251666667,-20.46070461,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=4),Brand match: artbox",True,Wholesale Art Crafts,TIER_1_VERIFIED,100,UNPROFITABLE
Jolly Good Grooming Co Cedarwood Beard Oil 30ml,Jolly Good Grooming Natural Cedarwood Beard Oil 30ml,5020535010300,5020535010300.0,B076F42XHK,1.8,5.37,-0.425,-20.73170732,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=7),Brand match: jolly",True,Wholesale Skin Care,TIER_1_VERIFIED,100,UNPROFITABLE
Marksman Plasterboard & Drywall Tape 48mm X 20m,"Marksman Plasterboard and Drywall Mesh Tape - 48mm x 20m, White",5038673720654,5038673720654.0,B09RM3D4SM,1.02,5.9,-0.293333333,-20.95238095,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=6),Brand match: marksman",True,Wholesale Painting Decorating,TIER_1_VERIFIED,100,UNPROFITABLE
Dekton 5 Digit Combination Cable Lock With Holder 12 X 1500mm,"DEKTON DT71210 12X1500MM 5 Digit Combination Cable Lock with Holder Padlock, Black and Blue",5055441442457,5055441442457.0,B09QXNNX3N,4.392,8.49,-0.885,-21.02137767,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=6),Brand match: dekton",True,Wholesale Dekton Tools,TIER_1_VERIFIED,100,UNPROFITABLE
Artbox White PVA Glue 250ml CDU,Artbox 250ml PVA Glue - White,5013922060293,5013922060293.0,B008X6UNH8,0.816,4.8,-0.27,-21.95121951,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=5),Brand match: artbox",True,Stationery Pound Lines,TIER_1_VERIFIED,99,UNPROFITABLE
Head Funk Recover & Repair Conditioner 600ml,Head Funk Recover & Repair Conditioner 600ml,5053249268323,5053249268323.0,B0D5DC8V12,1.632,6.0,-0.43,-22.51308901,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: head",True,Wholesale Hair Care,TIER_1_VERIFIED,100,UNPROFITABLE
Pride & Groom Puppy Training Pads,Pride & Groom Puppy Training Pad,5053249232058,5053249232058.0,B07KGJ4T28,2.58,7.39,-0.631666667,-23.39506173,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.98, shared=4),Brand match: pride",True,Wholesale Dog,TIER_1_VERIFIED,100,UNPROFITABLE
Pets Play Chewy Dental Dog Toy Assorted,PETS PLAY DOG CHEWY DENTAL TOY-PAP1064 -RANDOM DESIGN & COLOUR,5053249208299,5053249208299.0,B06WV7ZFY4,0.924,4.99,-0.331666667,-25.12626263,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=6),Brand match: pets",True,Wholesale Pet Toys Treats,TIER_1_VERIFIED,99,UNPROFITABLE
Marksman O-Ring Assortment 50pc,Marksman 50PC O-Ring Assortment,5038673620107,5038673620107.0,B075LFZMLP,0.768,3.39,-0.305,-25.6302521,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.83, shared=4),Brand match: marksman",True,Wholesale Home Security,TIER_1_VERIFIED,100,UNPROFITABLE
Just Stationery Pre-Strung Tie-On Tags 36 X 53mm 100 Pack,Just stationery 36 x 53 mm Pre Strung Tag (Pack of 100),5013922042596,5013922042596.0,B01AIOGM22,0.78,3.49,-0.331666667,-27.63888889,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=5),Brand match: just",True,Stationery Pound Lines,TIER_1_VERIFIED,100,UNPROFITABLE
Prima Non-Stick Deep Frypan 20cm,PRIMA 20cm Non Stick Fry Pan Frying,5038673150338,5038673150338.0,B007JVVOAS,5.196,8.99,-1.388333333,-28.44945355,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=4),Brand match: prima",True,Wholesale Cooking,TIER_1_VERIFIED,98,UNPROFITABLE
Duzzit Stainless Steel Cleaner & Polish Spray 400ml,Duzzit Stainless Steel Cleaner 400ml,5053249256535,5053249256535.0,B0CJ32XLCV,1.164,5.31,-0.435,-28.61842105,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.84, shared=5),Brand match: duzzit",True,Multi Purpose Cleaners,TIER_1_VERIFIED,100,UNPROFITABLE
Peppa Pig Peppa's Electronic Flip Mobile Phone,Peppa Pig Flip Phone,5050838402717,5050838402717.0,B07FSVLDYG,2.808,6.55,-0.831666667,-28.77739331,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=4),Brand match: peppa",True,Wholesale Branded Toys,TIER_1_VERIFIED,99,UNPROFITABLE
Pan Aroma Colour Tea Lights Fluffy Towels 16-Pack,Pan Aroma Tea Lights Pack 16 Fluffy Towels,5053249228136,5053249228136.0,B07KGJCY72,0.936,3.54,-0.39,-29.32330827,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=6),Brand match: pan",True,Wholesale Home Fragrance Candles Accessories,TIER_1_VERIFIED,100,UNPROFITABLE
Pristine Gleam Complete Toothbrush Travel Set 5 Pack Assorted Colours,PRISTINE Gleam Complete Dental Travel Set,5056175973781,5056175973781.0,B0CC5YVWL5,0.768,8.77,-0.351666667,-29.55182073,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=4),Brand match: pristine",True,Wholesale Dental,TIER_1_VERIFIED,100,UNPROFITABLE
Coco & Gray Non-Stick Square Springform Cake Tin 20cm X 7cm,Coco & Gray Non-Stick Square Tin with Springform Clasp and Removable Base in Carbon Steel 20cm x 20cm x 7cm,5015302442606,5015302442606.0,B0FB5SRYJK,2.628,6.75,-0.825,-30.10948905,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=9),Brand match: coco",True,Wholesale Baking,TIER_1_VERIFIED,100,UNPROFITABLE
First Steps Baby Food Freezer Cubes 8 Pack,First Steps 8 Baby Food Freezer Cubes Tray 70ml POTS BPA Free,5015302106799,5015302106799.0,B08CY3F21W,3.3,6.54,-1.01,-30.60606061,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=6),Brand match: first",True,Wholesale Baby Weaning Feeding,TIER_1_VERIFIED,100,UNPROFITABLE
First Steps Soft Pure Cotton Cellular Blanket Assorted Colours,First Steps - Soft Pure Cotton Cellular Baby Blanket 70cm x 90cm,5015302101930,5015302101930.0,B00C2SLYNK,2.364,6.48,-0.79,-31.34920635,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=7),Brand match: first",True,Wholesale Baby Blankets Bibs Babywear,TIER_1_VERIFIED,100,UNPROFITABLE
Marksman Flat & Pozi Double-Ended Power Bit Set 9pc,Marksman 10PC 65mm Double Ended Power bit Set 54127c,5038673541273,5038673541273.0,B004ODJML2,1.68,6.99,-0.615,-31.53846154,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=5),Brand match: marksman",True,Wholesale Hand Tools,TIER_1_VERIFIED,100,UNPROFITABLE
Christmas Plastic Candy Cane Decorations 15cm 6 Pack,Christmas Plastic Candy Cane Decorations 14cm - Pack of 6,5056170358811,5056170358811.0,B0DMP4BSLK,0.816,4.59,-0.38875,-31.60569106,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.93, shared=5),Brand match: christmas",True,Wholesale Christmas,TIER_1_VERIFIED,100,UNPROFITABLE
DID Stainless Steel Tea Spoons 6pc,DID Set of 6 Stainless Steel Tea Spoons Bead Design,5056338383235,5056338383235.0,B09MJ81M1G,0.72,4.49,-0.379583333,-33.00724638,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=5),Brand match: did",True,Wholesale Kitchen Utensils Cutlery,TIER_1_VERIFIED,100,UNPROFITABLE
Bettina Blue Stretch Hybrid Gloves Small-Medium 200pc,Bettina Blue Stretch Hybrid Gloves Small/Medium,5052578041409,5052578041409.0,B08TLJQXB3,6.312,8.84,-1.958333333,-33.70625359,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.94, shared=7),Brand match: bettina",True,Wholesale Hand Wash Sanitisers,TIER_1_VERIFIED,100,UNPROFITABLE
Prima 7-In-1 Electronic Body Fat Scale 180kgs,Prima 7 into 1 Electronic Bathroom BMI Weight Body Fat Scales,5038673232706,5038673232706.0,B09WM2D5GX,13.476,18.95,-3.978333333,-33.77192982,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=4),Brand match: prima",True,Wholesale Bathroom Accessories,TIER_1_VERIFIED,100,UNPROFITABLE
First Steps Baby Milestone Blanket 80cm X 80cm,First Step Baby Milestone Blanket,5015302109752,5015302109752.0,B0BWJBVKD3,4.08,7.69,-1.351666667,-34.21940928,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.84, shared=4),Brand match: first",True,Wholesale Baby Blankets Bibs Babywear,TIER_1_VERIFIED,100,UNPROFITABLE
Elbow Grease Soap Pads 10 Pack,Elbow Grease Soap Pads 10pk,5053249263007,5053249263007.0,B0CPW167F8,0.972,5.03,-0.468333333,-34.43627451,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=4),Brand match: elbow",True,Sponges Scourers Cloths,TIER_1_VERIFIED,100,UNPROFITABLE
Smart Choice Strong Rubber Squeaky Dog Toy Assorted,smart choice strong rubber squeak toy various colours,5015302200602,5015302200602.0,B01H90R2FE,1.44,4.99,-0.625416667,-35.73809524,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=5),Brand match: smart",True,Wholesale Pet Toys Treats,TIER_1_VERIFIED,100,UNPROFITABLE
Big K Woodies Wood Wool Firelighters,"Big K Woodies Firelighters, Bag of 24 Natural Wood Wool BBQ Firelighters",5010743630087,5010743630087.0,B07D3K1FHM,2.544,6.36,-0.98,-36.70411985,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=5),Brand match: big",True,Wholesale Winter Essentials,TIER_1_VERIFIED,100,UNPROFITABLE
151 Assorted Colour Soft-Grip Clothes Pegs 10 Pack,151 Soft Grip Clothes PEGS 10PK,5050375047204,5050375047204.0,B00843H9ZO,0.912,5.09,-0.488333333,-37.27735369,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=5),Brand match: 151",True,Laundry,TIER_1_VERIFIED,100,UNPROFITABLE
First Steps Pink Baby Clothes Hangers 8pk,First Steps Baby Clothes Hangers 8 Pack Pink,5015302107314,5015302107314.0,B08X22W8YR,0.852,4.7,-0.473333333,-37.56613757,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=6),Brand match: first",True,Wholesale Baby Accessories,TIER_1_VERIFIED,100,UNPROFITABLE
Auto Extreme Automotive White Primer Spray Paint 250ml,"Auto Extreme Auto Spray White Primer, 250 ml",5055319519120,5055319519120.0,B07NJGQFPJ,1.104,5.19,-0.565,-38.43537415,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.74, shared=5),Brand match: auto",True,Wholesale Car Care,TIER_1_VERIFIED,100,UNPROFITABLE
Marksman 1300C Multi-Purpose Gas Torch Head,MARKSMAN Multi Purpose Gas Torch Head,5038673685120,5038673685120.0,B088VRZ7W8,4.836,7.75,-1.781666667,-38.90101892,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=6),Brand match: marksman",True,Wholesale Cooking,TIER_1_VERIFIED,100,UNPROFITABLE
Eveready AA Super-Heavy Carbon Zinc Batteries 8 Pack,"Eveready Super Heavy Duty Carbon Zinc AAA, 8 Pack",7638900461428,7638900461428.0,B0GMRKL12Y,0.9,3.59,-0.518333333,-39.87179487,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=5),Brand match: eveready",True,Wholesale Batteries,TIER_1_VERIFIED,100,UNPROFITABLE
Artbox Twist Action Glue Sticks 8G 3 Pack,"ARTBOX 8g Twist Action Glue Stick (Pack of 3), Multi",5013922060187,5013922060187.0,B004WMFGRE,0.504,3.29,-0.388333333,-40.03436426,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=4),Brand match: artbox",True,Stationery Pound Lines,TIER_1_VERIFIED,100,UNPROFITABLE
