SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,Unit_Qty_Flag,Unit_Qty_Note,Bucket
Smart Choice Dog Harness Medium 44-55cm Assorted Colours,SMART CHOICE DOG HARNESS MEDIUM ASSORTED COLOURS (MEDIUM 44-55CM),5052516106467,5052516106467.0,B099BWG1G4,1.632,6.9,0.1300000000000007,6.80628272251313,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.82, shared=8),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-dog-harness-medium-44-55cm-assorted-colours,https://www.amazon.co.uk/dp/B099BWG1G4,,Wholesale Pet Walking Grooming,MATCH,,B
Prima Stainless Steel Multi-Purpose Jar Opener,Prima Stainless Steel Multiple Jar Opener Tool Grip with Plastic Handle,5038673182780,5038673182780.0,B00FZUIHFA,2.196,6.9,0.0975000000000008,4.096638655462219,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=5),Brand match: prima",True,https://www.poundwholesale.co.uk/prima-stainless-steel-multi-purpose-jar-opener,https://www.amazon.co.uk/dp/B00FZUIHFA,,Wholesale Kitchen Utensils Cutlery,MATCH,,B
Christmas Santa's Reply Letter Set,Christmas Santa's Reply Letter Set,5056170341004,5056170341004.0,B0C289WT11,0.72,5.09,0.0454166666666669,3.949275362318869,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=4),Brand match: christmas",True,https://www.poundwholesale.co.uk/christmas-santa-s-reply-letter-set,https://www.amazon.co.uk/dp/B0C289WT11,,Wholesale Christmas,MATCH,,B
World Of Pets Lemon Scented Pet Wipes 40 Pack,World of pets Pet wipes WP440 1 pack,5015302204402,5015302204402.0,B07Q9LW5RS,0.78,4.19,0.0416666666666668,3.472222222222237,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=4),Brand match: world",True,https://www.poundwholesale.co.uk/pet-wipes-pk-50,https://www.amazon.co.uk/dp/B07Q9LW5RS,,Wholesale Pet Walking Grooming,UNCLEAR,,B
Pets Play Squeaking Grab Dog Toy Assorted,Pets Play Squeaking Grab Toy,5053249208473,5053249208473.0,B0DQFLJ78C,0.924,5.49,0.0150000000000003,1.1363636363636629,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=5),Brand match: pets",True,https://www.poundwholesale.co.uk/pets-play-squeaking-grab-dog-toy-assorted,https://www.amazon.co.uk/dp/B0DQFLJ78C,Available (see Keepa data),Wholesale Pet Toys Treats,MATCH,,B
Disney Magical Birthday Card Gift Wrap Set,"Disney Princess Birthday Card, Gift Wrap & Stickers Set",5054655304711,5054655304711.0,B0C544GG7R,0.372,3.49,0.0083333333333335,0.9689922480620377,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=5),Brand match: disney",True,https://www.poundwholesale.co.uk/disney-magical-birthday-card-gift-wrap-set,https://www.amazon.co.uk/dp/B0C544GG7R,Available (see Keepa data),Other,MATCH,,B
Smart Choice Waterproof Dog Car Seat Cover 142cm X 119cm,"Smart Choice Waterproof Car Seat Cover, Black, 0.63 kg",5052516106290,5052516106290.0,B07GPPRJM1,6.06,12.85,0.0483333333333344,0.8630952380952581,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=6),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-waterproof-dog-car-seat-cover-142cm-x-119cm,https://www.amazon.co.uk/dp/B07GPPRJM1,,Wholesale Dog,MATCH,,B
Brut Men's Attraction Totale Aftershave 100ml,BRUT Attraction Totale Aftershave,8712561803847,8712561803847.0,B00XJKGQKG,2.8920000000000003,6.12,-0.3199999999999996,-10.810810810810798,100.0,,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=4),Brand match: brut",True,https://www.poundwholesale.co.uk/brut-men-s-attraction-totale-aftershave-100ml,https://www.amazon.co.uk/dp/B00XJKGQKG,Available (see Keepa data),Wholesale Skin Care,MATCH,,C
Hugs & Kisses Baby Wooden Memories Keepsake Box,Hugs & Kisses - Wooden Memories Keepsake Box,5015302108267,5015302108267.0,B084KX4Q1J,6.06,11.05,-1.0816666666666663,-19.315476190476183,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=6),Brand match: hugs",True,https://www.poundwholesale.co.uk/hugs-kisses-baby-wooden-memories-keepsake-box,https://www.amazon.co.uk/dp/B084KX4Q1J,Available (see Keepa data),Wholesale Baby Shower,MATCH,,C
Marksman 1300C Multi-Purpose Gas Torch Head,MARKSMAN Multi Purpose Gas Torch Head,5038673685120,5038673685120.0,B088VRZ7W8,4.836,7.75,-1.781666666666666,-38.90101892285297,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=6),Brand match: marksman",True,https://www.poundwholesale.co.uk/marksman-1300c-multi-purpose-gas-torch-head,https://www.amazon.co.uk/dp/B088VRZ7W8,,Wholesale Cooking,MATCH,,C
151 Hard As Nails Brush On Super Glue 20g,"151 Hard As Nails Adhesive, Brush On Super Glue",5053249233130,5053249233130.0,B084JNN26Q,1.14,3.39,-0.6149999999999998,-40.99999999999999,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/151-hard-as-nails-brush-on-super-glue-20g,https://www.amazon.co.uk/dp/B084JNN26Q,Available (see Keepa data),Wholesale Glue Adhesives Tape,MATCH,,C
Duzzit Shake & Fresh Carpet Odour Neutraliser Fresh Linen 500g,"Duzzit Shake & Fresh, Fresh Linen 500 G",5053249255941,5053249255941.0,B0BY9HG14Z,1.044,4.89,-0.7449999999999998,-52.464788732394354,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=4),Brand match: duzzit",True,https://www.poundwholesale.co.uk/duzzit-shake-fresh-carpet-odour-neutraliser-fresh-linen-500g,https://www.amazon.co.uk/dp/B0BY9HG14Z,Available (see Keepa data),Floor Carpet Cleaners,MATCH,,C
151 Fantastic Elastic Flexible Glue 20g,151 Fantastic Elastic Flexible Wateproof Glue,5050375101333,5050375101333.0,B004QX29CO,0.912,2.98,-0.7166666666666668,-54.707379134860055,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.83, shared=5),Brand match: 151",True,https://www.poundwholesale.co.uk/151-fantastic-elastic-flexible-glue-20g,https://www.amazon.co.uk/dp/B004QX29CO,Available (see Keepa data),Wholesale Glue Adhesives Tape,MATCH,,C
151 Stop That Leak Repair Spray 400ml,151 Stop That Leak Repair Spray,5053249222875,5053249222875.0,B076D9QT7F,2.8440000000000003,5.61,-1.7849999999999997,-61.13013698630135,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.91, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/151-stop-that-leak-repair-spray-400ml,https://www.amazon.co.uk/dp/B076D9QT7F,,Wholesale Sealants Paints,MATCH,,C
Work Of Art Black Acrylic Paint 120ml,"Work of Art 120ml Acrylic Paint - Black, 6722",5013922067223,5013922067223.0,B00PRI7N82,0.8160000000000001,3.79,-0.8216666666666664,-66.8021680216802,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.72, shared=6),Brand match: work",True,https://www.poundwholesale.co.uk/black-acrylic-paint-120ml,https://www.amazon.co.uk/dp/B00PRI7N82,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Chatsworth Love Your Lawn Grass Seed Lawn Fertiliser 500g,"Chatsworth Love Your Lawn Grass Seed, Ready To Use, 500 G, Clear",5053249251462,5053249251462.0,B09ZVKSLRJ,1.5,4.72,-1.2266666666666668,-68.14814814814815,900.0,900.0,900,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.80, shared=6),Brand match: chatsworth",True,https://www.poundwholesale.co.uk/chatsworth-love-your-lawn-all-in-one-grass-seed-lawn-fertiliser-375g,https://www.amazon.co.uk/dp/B09ZVKSLRJ,Available (see Keepa data),Planting Growing,MATCH,,C
Auto Extreme Professional Chrome Effect Spray Paint 400ml,"Auto Extreme Auto Spray Chrome, 400 ml",5055319599559,5055319599559.0,B07NJGVPVQ,2.436,4.99,-1.8416666666666657,-71.38242894056843,400.0,,400,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=4),Brand match: auto",True,https://www.poundwholesale.co.uk/auto-extreme-professional-chrome-effect-spray-paint-400ml,https://www.amazon.co.uk/dp/B07NJGVPVQ,Available (see Keepa data),Cleaning Air Fresheners,MATCH,,C
151 Multipurpose Spray Paint Grey Primer 400ml,"151 Spray Paint, Grey Primer, 400Ml",5053249215303,5053249215303.0,B06XWPRCND,2.028,4.77,-1.6350000000000005,-72.99107142857144,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.84, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/151-multipurpose-spray-paint-grey-primer-400ml,https://www.amazon.co.uk/dp/B06XWPRCND,,Wholesale Sealants Paints,MATCH,,C
Just Stationery Pre-Strung Tie-On Tags 13 X 20mm 200 Pack,"Just stationery 13 x 20 mm Pre Strung Tag (Pack of 200), White, 4257.0",5013922042572,5013922042572.0,B01BGDZGBC,0.78,2.76,-0.8800000000000002,-73.33333333333334,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.60, shared=5),Brand match: just",True,https://www.poundwholesale.co.uk/just-stationery-pre-strung-tie-on-tags-200-pack,https://www.amazon.co.uk/dp/B01BGDZGBC,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Artbox Colouring Pencils Assorted Colours 20 Pack,Artbox 20 full size colouring pencils set in 20 assorted colours,5013922051215,5013922051215.0,B0058GK5Q0,0.792,2.97,-0.915,-75.61983471074382,1000.0,,1000,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=5),Brand match: artbox",True,https://www.poundwholesale.co.uk/20-full-sized-coloured-pencils,https://www.amazon.co.uk/dp/B0058GK5Q0,Available (see Keepa data),Stationery Pound Lines,UNCLEAR,,C
Elbow Grease Dishwasher Cleaner 250ml,"Elbow Grease Dishwasher Cleaner 250Ml, Blue",5053249244761,5053249244761.0,B09343H1ZX,1.032,4.19,-1.108333333333333,-78.60520094562644,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.94, shared=5),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-dishwasher-cleaner-250ml,https://www.amazon.co.uk/dp/B09343H1ZX,,Kitchen Cleaners,MATCH,,C
Cotton Tree Petroleum Jelly With Cocoa Butter 226g,Cotton Tree Jumbo Petroleum Jelly 226G Cocoa Butter Daily Skin Body Care,5050375107632,5050375107632.0,B00BSD64Q2,1.044,3.9,-1.13,-79.57746478873239,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=7),Brand match: cotton",True,https://www.poundwholesale.co.uk/cotton-tree-petroleum-jelly-with-cocoa-butter-226g,https://www.amazon.co.uk/dp/B00BSD64Q2,,Wholesale Skin Care,MATCH,,C
Just Stationery Black Permanent Markers 4 Pack,Just stationery Chisel Tip Permanent Marker - Black (Pack of 4) 1156,5013922011561,5013922011561.0,B00A2N7G4I,0.78,2.52,-1.0,-83.33333333333331,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.72, shared=4),Brand match: just",True,https://www.poundwholesale.co.uk/just-stationery-black-permanent-markers-4-pack,https://www.amazon.co.uk/dp/B00A2N7G4I,Available (see Keepa data),Wholesale Pens Pencils Markers,MATCH,,C
Artbox A4 Tracing Paper 60 Sheets,Artbox A4 tracing paper - 60 sheets,5013922050690,5013922050690.0,B004KRB7TM,0.792,2.81,-1.038333333333333,-85.81267217630852,200.0,200.0,200,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.99, shared=4),Brand match: artbox",True,https://www.poundwholesale.co.uk/60-sheet-a4-tracing-paper-pad,https://www.amazon.co.uk/dp/B004KRB7TM,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Escenti Green Tea & Chamomile Soothing Foot Soak 450G,Escenti Cool Feet Soothing Green Tea & Chamomile Essential Foot Soak,5020535008789,5020535008789.0,B06XCRRT9H,0.912,3.35,-1.208333333333333,-92.23918575063612,700.0,700.0,700,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=7),Brand match: escenti",True,https://www.poundwholesale.co.uk/escenti-green-tea-chamomile-soothing-foot-soak-450g,https://www.amazon.co.uk/dp/B06XCRRT9H,,Wholesale Foot Care,MATCH,,C
151 Double-Sided Foam Tape 18mm X 2.6m 3 Pack,"151 Double Sided Foam Tape, 3 Rolls, 18Mm X 2.6M, White",5050375001916,5050375001916.0,B004P8LJFI,0.864,3.79,-1.2616666666666665,-99.34383202099735,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/151-double-sided-foam-tape-18mm-x-2-6m-3-pack,https://www.amazon.co.uk/dp/B004P8LJFI,,Wholesale Glue Adhesives Tape,UNCLEAR,,C
Cotton Tree 100% Cotton Large Oval Pads 40 Pack,Cotton Tree Large Oval Pads | 100% Pure Cotton (40 Pack),5053249257716,5053249257716.0,B0C5RBBYKT,0.9,3.49,-1.341666666666666,-103.20512820512816,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=6),Brand match: cotton",True,https://www.poundwholesale.co.uk/100-cotton-large-oval-pads-60pk,https://www.amazon.co.uk/dp/B0C5RBBYKT,Available (see Keepa data),Other,MATCH,,C
Nuage Nail Polish Remover Sponge,Nuage Twist & Out Instant Nail Polish Remover Acetone,5020535009625,5020535009625.0,B083VV1JND,0.912,3.59,-1.3583333333333334,-103.68956743002543,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4),Brand match: nuage",True,https://www.poundwholesale.co.uk/nuage-nail-polish-remover-sponge,https://www.amazon.co.uk/dp/B083VV1JND,,Wholesale Hand Nail,MATCH,,C
Elbow Grease Magic Eraser 3 Pack,"Elbow Grease Magic Eraser 3pk, 1.0 Count (HOELB016)",5053249244068,5053249244068.0,B0BF8TZPPJ,1.236,2.73,-2.075,-131.32911392405063,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=4),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-magic-eraser-3-pack,https://www.amazon.co.uk/dp/B0BF8TZPPJ,Available (see Keepa data),Sponges Scourers Cloths,MATCH,,C
Elbow Grease Dish Brush Refill Sponges 3 Pack CDU,"Elbow Grease Dish Brush Refill Sponges - Fill, Dispense, Replace | Washing Up Sponges (Yellow - 3 Pack)",5053249259970,5053249259970.0,B0D4QLLZVF,0.912,2.49,-1.975,-150.76335877862596,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=6),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-dish-brush-refill-sponges-3-pack-cdu,https://www.amazon.co.uk/dp/B0D4QLLZVF,,Sponges Scourers Cloths,MATCH,,C
Vaseline Original Lip Therapy 20g,Vaseline Original Lip Therapy 20g,5099802150117,5099802150117.0,B01BKOAZ3Q,0.996,1.23,-2.1049999999999995,-152.53623188405797,5000.0,,5000,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=5),Brand match: vaseline",True,https://www.poundwholesale.co.uk/vaseline-original-lip-therapy-20g,https://www.amazon.co.uk/dp/B01BKOAZ3Q,Available (see Keepa data),Wholesale Skin Care,MATCH,,C
Elysium Spa Magnesium Flakes 500g,Elysium Spa 100% Natural Mineral Salts - Magnesium Flakes (500g),5053249266732,5053249266732.0,B0DJD1Y2XF,0.912,2.99,-2.108333333333333,-160.94147582697198,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=5),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-magnesium-flakes-500g,https://www.amazon.co.uk/dp/B0DJD1Y2XF,,Wholesale Skin Care,MATCH,,C
Tidyz Wheelie Bin Liners 5 Pack 300L,"TIDYZ 300L WHEELIE BIN LINERS 5 PACK, (Pack Of 1)",5025364005824,5025364005824.0,B0CBVVF5TB,0.66,16.8,7.390000000000002,671.818181818182,,,0,TIER_1_VERIFIED,80,EXTREME_PRICE_RATIO,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=5),Brand match: tidyz,Price ratio 25.5x - likely mismatch",True,https://www.poundwholesale.co.uk/tidyz-wheelie-bin-liners-5-pack-300l,https://www.amazon.co.uk/dp/B0CBVVF5TB,,Bin Liners Refuse Sacks,UNCLEAR,,B
Ultratape Shrink-Wrapped Buff Tape 6pc 48mm X 40m,Ultratape 6 x Rolls Buff Brown Sticky Parcel Packing Tape 48mm x 40m,5027785801306,5027785801306.0,B0070Y4KXM,0.552,9.89,3.291666666666668,325.907590759076,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.55, shared=5),Brand match: ultratape",True,https://www.poundwholesale.co.uk/ultratape-48mm-x-40m-buff-tape-shrink-wrapped-6pc,https://www.amazon.co.uk/dp/B0070Y4KXM,,Wholesale Christmas,MATCH,,B
Duzzit Tile & Grout Scrubber 4 Pack,"Duzzit UKASNHKTN7834 Pack of 4 Tile and Grout Super Scrubber, Cotton",5053249008677,5053249008677.0,B0107QQZAA,0.852,11.48,3.686666666666668,292.5925925925927,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.57, shared=4),Brand match: duzzit",True,https://www.poundwholesale.co.uk/duzzit-tile-grout-scrubber-4pk,https://www.amazon.co.uk/dp/B0107QQZAA,,Bathroom Cleaners,MATCH,,B
White Paper Banqueting Roll 25m X 118cm,White Damask Banquet Roll 25m,5030481940217,5030481940217.0,B00D1W6832,5.268,26.99,11.767916666666665,238.21693657219973,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.71, shared=3),Brand match: white",True,https://www.poundwholesale.co.uk/white-paper-banqueting-roll-25m-x-118cm,https://www.amazon.co.uk/dp/B00D1W6832,,Wholesale Partyware,MATCH,,B
Pan Aroma Mini Gel Air Freshener 3 Pack,"Pan Aroma Mini Gel Air Freshener, 9 Pack, Assorted Scents (Lavender Garden/Vanilla Bean/Pure Cotton)",5053249254371,5053249254371.0,B0FC2W4YDF,0.888,9.99,2.8850000000000007,223.64341085271323,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.57, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-mini-gel-air-freshener-3-pack,https://www.amazon.co.uk/dp/B0FC2W4YDF,,Wholesale Home Fragrance Candles Accessories,UNCLEAR,,B
Pan Aroma Red Berry Coloured Jar Candle 85g,"PAN AROMA® RED Decorative Holder & Scented Candle, RED Berry, 85g",5053249248295,5053249248295.0,B09KCMWXQX,0.948,8.45,2.371666666666666,176.99004975124373,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-red-berry-coloured-jar-candle-85g,https://www.amazon.co.uk/dp/B09KCMWXQX,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
Pan Aroma Salted Caramel Coloured Jar Candle 85g,"Pan Aroma Orange Decorative Holder & Scented Candle, Salted Caramel, 85G",5053249248356,5053249248356.0,B09KCLYC1D,0.948,7.99,2.028333333333334,151.36815920398016,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.48, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-salted-caramel-coloured-jar-candle-85g,https://www.amazon.co.uk/dp/B09KCLYC1D,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
Pan Aroma Wild Berries Scented Glass Candle,Pan Aroma Scented Candle - Wild Berries - fragrance fragranced scent smell smelly,5053249217604,5053249217604.0,B07HKGYM9Q,0.948,7.49,1.6016666666666672,119.52736318407965,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.52, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-wild-berries-scented-glass-candle,https://www.amazon.co.uk/dp/B07HKGYM9Q,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
151 Non Drip Extra Strong Super Glue CDU 3g 2 Pack,"151 Super Glue, Quick Drying, Extra Strong, 4 x 3g Tubes, Non-Drip Formula for Household Repairs",5053249240381,5053249240381.0,B0F74DTRRN,0.78,5.69,1.3516666666666668,112.63888888888889,,,0,TIER_1_VERIFIED,80,,"Exact EAN match (checksum verified),Moderate title match (sim=0.43, shared=7),Brand match: 151",True,https://www.poundwholesale.co.uk/151-non-drip-extra-strong-super-glue-cdu-3g-2-pack,https://www.amazon.co.uk/dp/B0F74DTRRN,,Wholesale Glue Adhesives Tape,UNCLEAR,,B
