SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,token_overlap,underpriced_suspicious,supplier_pack_qty,amazon_pack_qty,Unit_Qty_Flag,Unit_Qty_Note,Net_Profit
First Steps Kids Soft Printed Toilet Trainer Seat 2 Assorted,First Steps Soft Toilet Seat Assorted Color and Design,5015302100162,5015302100162.0,B008FVWREI,3.48,9.4,0.2733333333333341,7.922705314009683,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=6),Brand match: first",True,https://www.poundwholesale.co.uk/kids-soft-t-seat-printed-3-assorted,https://www.amazon.co.uk/dp/B008FVWREI,,Wholesale Baby Accessories,6,False,1,1,MATCH,,0.2733333333333341
Smart Choice Dog Harness Medium 44-55cm Assorted Colours,SMART CHOICE DOG HARNESS MEDIUM ASSORTED COLOURS (MEDIUM 44-55CM),5052516106467,5052516106467.0,B099BWG1G4,1.632,6.9,0.1300000000000007,6.80628272251313,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.82, shared=8),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-dog-harness-medium-44-55cm-assorted-colours,https://www.amazon.co.uk/dp/B099BWG1G4,,Wholesale Pet Walking Grooming,9,False,1,1,MATCH,,0.1300000000000007
Pan Aroma Apple & Cinnamon Reed Diffuser 30ml,Pan Aroma Apple and Cinnamon Reed Diffuser 30Ml,5053249227443,5053249227443.0,B08F51R7YZ,0.912,5.54,0.056666666666667,4.325699745547105,200.0,200.0,200,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.97, shared=7),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-apple-cinnamon-reed-diffuser-30ml,https://www.amazon.co.uk/dp/B08F51R7YZ,,Wholesale Home Fragrance Candles Accessories,7,False,1,1,MATCH,,0.056666666666667
Prima Stainless Steel Multi-Purpose Jar Opener,Prima Stainless Steel Multiple Jar Opener Tool Grip with Plastic Handle,5038673182780,5038673182780.0,B00FZUIHFA,2.196,6.9,0.0975000000000008,4.096638655462219,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=5),Brand match: prima",True,https://www.poundwholesale.co.uk/prima-stainless-steel-multi-purpose-jar-opener,https://www.amazon.co.uk/dp/B00FZUIHFA,,Wholesale Kitchen Utensils Cutlery,5,False,1,1,MATCH,,0.0975000000000008
Christmas Santa's Reply Letter Set,Christmas Santa's Reply Letter Set,5056170341004,5056170341004.0,B0C289WT11,0.72,5.09,0.0454166666666669,3.949275362318869,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=4),Brand match: christmas",True,https://www.poundwholesale.co.uk/christmas-santa-s-reply-letter-set,https://www.amazon.co.uk/dp/B0C289WT11,,Wholesale Christmas,6,False,1,1,MATCH,,0.0454166666666669
World Of Pets Lemon Scented Pet Wipes 40 Pack,World of pets Pet wipes WP440 1 pack,5015302204402,5015302204402.0,B07Q9LW5RS,0.78,4.19,0.0416666666666668,3.472222222222237,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=4),Brand match: world",True,https://www.poundwholesale.co.uk/pet-wipes-pk-50,https://www.amazon.co.uk/dp/B07Q9LW5RS,,Wholesale Pet Walking Grooming,5,False,40,1,MATCH,,0.0416666666666668
Pets Play Squeaking Grab Dog Toy Assorted,Pets Play Squeaking Grab Toy,5053249208473,5053249208473.0,B0DQFLJ78C,0.924,5.49,0.0150000000000003,1.1363636363636629,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=5),Brand match: pets",True,https://www.poundwholesale.co.uk/pets-play-squeaking-grab-dog-toy-assorted,https://www.amazon.co.uk/dp/B0DQFLJ78C,Available (see Keepa data),Wholesale Pet Toys Treats,5,False,1,1,MATCH,,0.0150000000000003
Disney Magical Birthday Card Gift Wrap Set,"Disney Princess Birthday Card, Gift Wrap & Stickers Set",5054655304711,5054655304711.0,B0C544GG7R,0.372,3.49,0.0083333333333335,0.9689922480620377,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=5),Brand match: disney",True,https://www.poundwholesale.co.uk/disney-magical-birthday-card-gift-wrap-set,https://www.amazon.co.uk/dp/B0C544GG7R,Available (see Keepa data),Other,6,False,1,1,MATCH,,0.0083333333333335
Smart Choice Waterproof Dog Car Seat Cover 142cm X 119cm,"Smart Choice Waterproof Car Seat Cover, Black, 0.63 kg",5052516106290,5052516106290.0,B07GPPRJM1,6.06,12.85,0.0483333333333344,0.8630952380952581,,,0,TIER_1_VERIFIED,95,,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=6),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-waterproof-dog-car-seat-cover-142cm-x-119cm,https://www.amazon.co.uk/dp/B07GPPRJM1,,Wholesale Dog,6,False,1,1,MATCH,,0.0483333333333344
Munch & Crunch Tasty Bites Bikkies 300g,Munch & Crunch Dog Treats Bikkies Tasty Bites - 300g,5053249265995,5053249265995.0,B0CZBYQ2LX,1.104,6.02,-0.0033333333333337,-0.2267573696145403,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.70, shared=6),Brand match: munch",True,https://www.poundwholesale.co.uk/tasty-bites-bikkies,https://www.amazon.co.uk/dp/B0CZBYQ2LX,,Wholesale Pet Toys Treats,6,False,1,1,MATCH,,-0.0033333333333337
Smart Choice Pet Grooming Set 3pc Assorted Colours,"Smart Choice Pet Grooming 3-Piece Set, Black/White & Grey/White, 0.25 kg",5052516210430,5052516210430.0,B08JMNT9C6,2.592,7.5,-0.01,-0.3690036900369007,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=4),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-pet-grooming-set-3pc-assorted-colours,https://www.amazon.co.uk/dp/B08JMNT9C6,Available (see Keepa data),Wholesale Pet Walking Grooming,5,False,3,1,MATCH,,-0.01
Smart Choice Double-Sided Pin & Bristle Grooming Pet Brush,"Smart Choice Double Side Pin and Bristle Grooming Brush, Grey, 0.151 kg",5052516100236,5052516100236.0,B08JMTC56C,3.0,6.95,-0.0283333333333331,-0.9289617486338722,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.82, shared=7),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-double-sided-pin-bristle-grooming-pet-brush,https://www.amazon.co.uk/dp/B08JMTC56C,,Wholesale Pet Walking Grooming,7,False,1,1,MATCH,,-0.0283333333333331
Murder Motel Half Skull Halloween Mask 2 Assorted,Murder Motel Half Skull Mask Horror-Themed Halloween Parties Unisex,5056175930227,5056175930227.0,B0DC1MM4JX,0.768,5.0,-0.0583333333333332,-4.901960784313718,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.66, shared=6),Brand match: murder",True,https://www.poundwholesale.co.uk/murder-motel-half-skull-halloween-mask-2-assorted,https://www.amazon.co.uk/dp/B0DC1MM4JX,,Wholesale Halloween,6,False,1,1,MATCH,,-0.0583333333333332
Prima Non-Stick Deep Frypan 24cm,Prima 24cm Non Stick Fry Pan Frying,5038673150345,5038673150345.0,B00665WV14,6.936,13.0,-0.3566666666666658,-5.634544497103725,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=4),Brand match: prima",True,https://www.poundwholesale.co.uk/prima-non-stick-deep-frypan-24cm,https://www.amazon.co.uk/dp/B00665WV14,Available (see Keepa data),Wholesale Cooking,4,False,1,1,MATCH,,-0.3566666666666658
Just Stationery Black & Silver Pocket Calculator,Just stationery 8 Digit Pocket Calculator - Black/Silver,5013922061788,5013922061788.0,B008Y0SCLM,1.272,4.4,-0.1233333333333333,-7.660455486542441,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=6),Brand match: just",True,https://www.poundwholesale.co.uk/pocket-pocket-calculator-black-silver,https://www.amazon.co.uk/dp/B008Y0SCLM,,Wholesale Office Supplies,6,False,1,1,MATCH,,-0.1233333333333333
Sealapack Heavy Duty Green Garden Sacks 86cm 10 Pack,"Sealapack Heavy Duty, Drawstring Handle Green Garden Sacks, Pack Of 10",5053249256870,5053249256870.0,B0CKLW29HW,1.008,5.76,-0.12,-8.633093525179856,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=6),Brand match: sealapack",True,https://www.poundwholesale.co.uk/sealapack-heavy-duty-green-garden-sacks-86cm-10-pack,https://www.amazon.co.uk/dp/B0CKLW29HW,,Planting Growing,8,False,10,10,MATCH,,-0.12
DID White Cable Ties Assorted 150pc,DID White Cable Ties Assorted 150'S,5056338373519,5056338373519.0,B096KFY2VY,0.78,3.75,-0.1049999999999998,-8.749999999999988,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.96, shared=5),Brand match: did",True,https://www.poundwholesale.co.uk/did-white-cable-ties-assorted-150pc,https://www.amazon.co.uk/dp/B096KFY2VY,Available (see Keepa data),Fasteners Assortments,5,False,150,1,MATCH,,-0.1049999999999998
Buzz Anti-Bacterial Microfibre Bathroom Cloth,Buzz Microfibre Bathroom Cloth with Germ Shiel,5056175949762,5056175949762.0,B08XZK46HZ,0.828,3.98,-0.113333333333333,-9.139784946236537,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=4),Brand match: buzz",True,https://www.poundwholesale.co.uk/buzz-anti-bacterial-microfibre-bathroom-cloth,https://www.amazon.co.uk/dp/B08XZK46HZ,Available (see Keepa data),Cleaning Pound Lines,4,False,1,1,MATCH,,-0.113333333333333
Smart Choice Flea & Dust Grooming Comb 4cm X 19cm,"Smart Choice Flea and Dust Grooming Comb, Grey/Black, 0.06 kg",5052516100250,5052516100250.0,B08JMSJWG3,1.752,5.09,-0.1983333333333325,-9.867330016583711,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=6),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-flea-dust-grooming-comb-4cm-x-19cm,https://www.amazon.co.uk/dp/B08JMSJWG3,Available (see Keepa data),Wholesale Pet Walking Grooming,6,False,1,1,MATCH,,-0.1983333333333325
Brut Men's Attraction Totale Aftershave 100ml,BRUT Attraction Totale Aftershave,8712561803847,8712561803847.0,B00XJKGQKG,2.8920000000000003,6.12,-0.3199999999999996,-10.810810810810798,100.0,,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=4),Brand match: brut",True,https://www.poundwholesale.co.uk/brut-men-s-attraction-totale-aftershave-100ml,https://www.amazon.co.uk/dp/B00XJKGQKG,Available (see Keepa data),Wholesale Skin Care,4,False,1,1,MATCH,,-0.3199999999999996
Just Stationery Dry-Wipe Board Markers 4 Pack Assorted Colours,Just Stationery Dry Wipe Marker - Assorted Colours (Set of 4),5013922010007,5013922010007.0,B005HO2584,0.8160000000000001,3.8,-0.1333333333333334,-10.840108401084017,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=6),Brand match: just",True,https://www.poundwholesale.co.uk/dry-wipe-board-markers-pk-4,https://www.amazon.co.uk/dp/B005HO2584,,Wholesale Pens Pencils Markers,7,False,4,4,MATCH,,-0.1333333333333334
Head Funk Smoothing & Moisturising Conditioner 600ml,Head Funk Smoothing & Moisturising Conditioner 600ml,5053249268248,5053249268248.0,B0D5D8G179,1.632,6.44,-0.2233333333333327,-11.692844677137838,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: head",True,https://www.poundwholesale.co.uk/head-funk-smoothing-moisturising-conditioner-600ml,https://www.amazon.co.uk/dp/B0D5D8G179,,Wholesale Hair Care,6,False,1,1,MATCH,,-0.2233333333333327
Just Stationery Assorted Colour Elastic Bands 30Gm,"Just stationery Boxed in Elastic Bands, 6227",5013922062273,5013922062273.0,B00F895BTI,0.672,4.98,-0.1299999999999996,-11.71171171171168,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=4),Brand match: just",True,https://www.poundwholesale.co.uk/just-stationery-assorted-colour-elastic-bands-30gm,https://www.amazon.co.uk/dp/B00F895BTI,,Stationery Pound Lines,4,False,1,1,MATCH,,-0.1299999999999996
Head Funk Colour Revive Conditioner 600ml,Head Funk Colour Revive Conditioner 600ml,5053249268286,5053249268286.0,B0D5D5NQZK,1.632,6.45,-0.2249999999999996,-11.780104712041863,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: head",True,https://www.poundwholesale.co.uk/head-funk-colour-revive-conditioner-600ml,https://www.amazon.co.uk/dp/B0D5D5NQZK,,Wholesale Hair Care,6,False,1,1,MATCH,,-0.2249999999999996
Hugs & Kisses Assorted Wooden Bookends 2 Pack,Hugs and Kisses - Wooden Bookends,5015302108250,5015302108250.0,B084P8VG1F,4.488,9.99,-0.514999999999999,-12.00466200466198,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.76, shared=4),Brand match: hugs",True,https://www.poundwholesale.co.uk/hugs-kisses-assorted-wooden-bookends-2-pack,https://www.amazon.co.uk/dp/B084P8VG1F,Available (see Keepa data),Wholesale Baby Accessories,4,False,2,1,MATCH,,-0.514999999999999
Smart Choice Small Dog Lead 1.2m Assorted Colours,Smart Choice Small Dog Lead 1.2m- 4 assorted colours,5052516106399,5052516106399.0,B08CF26YBK,1.236,5.35,-0.2004166666666673,-12.684599156118187,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.98, shared=7),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-small-dog-lead-1-2m-assorted-colours,https://www.amazon.co.uk/dp/B08CF26YBK,,Wholesale Pet Walking Grooming,9,False,1,1,MATCH,,-0.2004166666666673
Skin Treats Vitamin C Hydrogel Collagen Face Mask CDU,Skin Treats VITAMIN C HYDROGEL COLLAGEN FACE MASK Gel Sheet Mask,5060563212598,5060563212598.0,B08Z292W1M,0.732,3.54,-0.16,-13.79310344827586,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=7),Brand match: skin",True,https://www.poundwholesale.co.uk/skin-treats-vitamin-c-hydrogel-collagen-face-mask-cdu,https://www.amazon.co.uk/dp/B08Z292W1M,Available (see Keepa data),Wholesale Skin Care,8,False,1,1,MATCH,,-0.16
Christmas Novelty Glitter Pick Assorted,Christmas Presents Novelty Glitter Pick,5056170359023,5056170359023.0,B0CLY5BF83,1.104,5.19,-0.2037500000000002,-13.860544217687089,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=4),Brand match: christmas",True,https://www.poundwholesale.co.uk/christmas-novelty-glitter-pick-assorted,https://www.amazon.co.uk/dp/B0CLY5BF83,,Wholesale Christmas,4,False,1,1,MATCH,,-0.2037500000000002
Pan Aroma Fresh Lemon Dishwasher Freshener 2 Pack,Pan Aroma Dishwasher Freshener Lemon 2 Pk,5050375056824,5050375056824.0,B005261JWA,0.768,3.69,-0.1749999999999999,-14.705882352941172,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=5),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-fresh-lemon-dishwasher-freshener-2-pack,https://www.amazon.co.uk/dp/B005261JWA,Available (see Keepa data),Kitchen Cleaners,6,False,2,1,MATCH,,-0.1749999999999999
Smart Choice Meat-Free Yummy Puffed Twists Dog Treats 3 Pack 120g Assorted Flavours,Smart Choice Meat Free Mega Stick Dog Treat 120g 3pk,5052516217750,5052516217750.0,B0DYDZJS7L,1.944,5.99,-0.3370833333333334,-15.533794162826425,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=5),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-meat-free-yummy-puffed-twists-dog-treats-3-pack-120g-assorted-flavours,https://www.amazon.co.uk/dp/B0DYDZJS7L,,Wholesale Pet Toys Treats,6,False,3,1,MATCH,,-0.3370833333333334
Just Stationery Double-Sided Tape 18mm X 8m 4 Pack,Just stationery 18mm Double Sided Tape,5013922061504,5013922061504.0,B00F897E16,0.804,4.89,-0.1949999999999997,-15.983606557377025,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.74, shared=6),Brand match: just",True,https://www.poundwholesale.co.uk/4pc-double-sided-tape-18mm-x-8m,https://www.amazon.co.uk/dp/B00F897E16,,Wholesale Christmas,6,False,4,1,MATCH,,-0.1949999999999997
Pets Play Double Tennis Ball Tug Rope Dog Toy Assorted Colours,pets at play Pap1069 Double Tennis Ball Tug Rope-Random Delivery Colour,5053249208411,5053249208411.0,B06VTBV8RQ,1.392,5.99,-0.3183333333333333,-18.615984405458093,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=7),Brand match: pets",True,https://www.poundwholesale.co.uk/pets-play-double-tennis-ball-tug-rope-dog-toy-assorted-colours,https://www.amazon.co.uk/dp/B06VTBV8RQ,,Wholesale Pet Toys Treats,7,False,1,1,MATCH,,-0.3183333333333333
Smart Choice Super Absorbent Pet Noodle Glove Assorted Colours,Smart Choice Super Absorbent Pet Noodle Glove Assorted Colours (Grey),5052516215770,5052516215770.0,B0DSLZ2SS2,1.848,5.79,-0.3987499999999999,-19.07894736842105,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.96, shared=9),Brand match: smart",True,https://www.poundwholesale.co.uk/smart-choice-super-absorbent-pet-noodle-glove-assorted-colours,https://www.amazon.co.uk/dp/B0DSLZ2SS2,,Wholesale Pet Walking Grooming,9,False,1,1,MATCH,,-0.3987499999999999
Hugs & Kisses Baby Wooden Memories Keepsake Box,Hugs & Kisses - Wooden Memories Keepsake Box,5015302108267,5015302108267.0,B084KX4Q1J,6.06,11.05,-1.0816666666666663,-19.315476190476183,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=6),Brand match: hugs",True,https://www.poundwholesale.co.uk/hugs-kisses-baby-wooden-memories-keepsake-box,https://www.amazon.co.uk/dp/B084KX4Q1J,Available (see Keepa data),Wholesale Baby Shower,6,False,1,1,MATCH,,-1.0816666666666663
Pan Aroma Colour Tea Lights Wild Berries 16-Pack,Pan Aroma Tea Lights Pack 16 Wild Berries,5053249228198,5053249228198.0,B07KGJJWF9,0.912,3.7,-0.2566666666666664,-19.59287531806613,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-colour-tea-lights-wild-berries-16-pack,https://www.amazon.co.uk/dp/B07KGJJWF9,,Wholesale Home Fragrance Candles Accessories,8,False,16,16,MATCH,,-0.2566666666666664
Pan Aroma Colour Tea Lights Vanilla & Coconut 16-Pack,"Pan Aroma Tea Lights Pack 16 Vanilla and Coconut,8.5*7-10 cm",5053249228150,5053249228150.0,B07KGGQB4Y,0.912,3.7,-0.2566666666666664,-19.59287531806613,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-colour-tea-lights-vanilla-coconut-16-pack,https://www.amazon.co.uk/dp/B07KGGQB4Y,,Wholesale Home Fragrance Candles Accessories,8,False,16,16,MATCH,,-0.2566666666666664
Pestshield Mosquito & Insect Repellent Pump Spray 120ml,Pestshield Mosquito and Insect Repellent Pump Spray 120ml,5053249269566,5053249269566.0,B0CXTDWSQ2,1.308,5.47,-0.3216666666666663,-19.61382113821136,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.97, shared=7),Brand match: pestshield",True,https://www.poundwholesale.co.uk/pestshield-mosquito-insect-repellent-pump-spray-120ml,https://www.amazon.co.uk/dp/B0CXTDWSQ2,,Wholesale Travel Supplies,7,False,1,1,MATCH,,-0.3216666666666663
Swirl Wool Dryer Balls 2 Pack,Swirl Fabric Softening Tumble Dryer Balls - Wool - 2 Pack,5053249259529,5053249259529.0,B0CNW823GS,1.632,5.97,-0.3850000000000007,-20.15706806282726,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=4),Brand match: swirl",True,https://www.poundwholesale.co.uk/swirl-wool-dryer-balls-2-pack,https://www.amazon.co.uk/dp/B0CNW823GS,,Laundry,6,False,2,2,MATCH,,-0.3850000000000007
