SupplierTitle,AmazonTitle,EAN,ASIN,SupplierURL,AmazonURL,SupplierPrice_exVAT,SellingPrice_incVAT,NetProfit,ROI,sales_count,total_offer_count,fba_seller_count,fbm_seller_count,investment_tier,reason,has_strong_brand,brand_detected,MatchMethod,Confidence
Bloome Air & Fabric Freshener Spray 200ml Assorted Fragrance,"Crease Release Refreshing Clothing Spritz | Anti-Crease Wrinkle Smoothing Fabric Freshener Spray | Natural Fragrances | Cruelty-Free, Made in Britain | Blue Lily & Bergamot Scent",5.06E+12,B09QJ28VSZ,https://www.poundwholesale.co.uk/bloome-air-fabric-freshener-spray-200ml-assorted-fragrance,https://www.amazon.co.uk/dp/B09QJ28VSZ,0.64,15.49,6.458333333,5.427170868,Unknown,3.0,,,REJECTED,"['ROI 5.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Greenshield Bathroom Surface Wipes 70 Sheets,"Buzz 600pk Bathroom Anti-Bac Wipes, Antibacterial Toilet Cleaning Sheets, Ultra-Strong Large Multi-Surface Cloths for Floors, Desk, Kitchen, Soap Scum Remover, Household Disinfectant",5.06E+12,B0DGTN11C6,https://www.poundwholesale.co.uk/greenshield-bathroom-wipes-70-sheets,https://www.amazon.co.uk/dp/B0DGTN11C6,0.67,14.99,6.597916667,5.408128415,Unknown,1.0,,,REJECTED,"['ROI 5.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,none,0
Giftmaker Pink Shredded Tissue Paper 25g,"500g Pink Shredded Tissue Paper for Gift Boxes, Dust-free Pink Shredded Paper for Hampers, Soft to the Touch, Ideal Hamper Filling & Packaging Filler",5.01E+12,B0995ZJHRK,https://www.poundwholesale.co.uk/giftmaker-pink-shredded-tissue-paper-25g,https://www.amazon.co.uk/dp/B0995ZJHRK,0.46,12.99,5.39125,5.337871287,Unknown,,,,REJECTED,"['ROI 5.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Giftmaker Light Blue Shredded Tissue Paper 25g,"500g Light Blue Shredded Tissue Paper for Gift Boxes, Dust-free Baby Blue Shredded Paper for Hampers, Ideal for Gift Packaging & Basket Filling",5.01E+12,B09964FYWS,https://www.poundwholesale.co.uk/giftmaker-light-blue-shredded-tissue-paper-25g,https://www.amazon.co.uk/dp/B09964FYWS,0.46,12.99,5.39125,5.337871287,Unknown,,,,REJECTED,"['ROI 5.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Giftmaker Christmas Rose Baubles Gift Bag Large,Christmas Bags 30Pcs Christmas Drawstring Gift Bags Assorted Sizes Large Medium Small Wrapping Bags 12 Design Goody Bags for Presents with Tags Xmas Gift Bags for Party,5.01E+12,B0CB8CHGYJ,https://www.poundwholesale.co.uk/giftmaker-christmas-rose-baubles-gift-bag-large,https://www.amazon.co.uk/dp/B0CB8CHGYJ,0.64,14.99,6.091666667,5.119047619,Unknown,1.0,,,REJECTED,"['ROI 5.1% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
4pk Fineliner Black And Blue Pens,"Gelanty Fineliner Pens, 60-Colors Fine Point Color Pens Set 0.4mm Fine Tip Colored Pens Drawing Pen for Journaling, Writing Note, Comics, Coloring Books",5.06E+12,B09PHDGTG4,https://www.poundwholesale.co.uk/4pk-fineliner-black-and-blue-pens,https://www.amazon.co.uk/dp/B09PHDGTG4,0.52,12.99,5.33125,4.982476636,200.0,,,,REJECTED,['ROI 5.0% < 30.0%'],False,,title,medium
Giftmaker Kraft Floral Gift Bag Bottle,10 Gift Bags Bottle Bags for Wine Prosecco and Champagne 15.75 x 4.72 x 3.54 inch - 40 x 12 x 9 cm - Bottle and Vine,5.01E+12,B0773NT7NM,https://www.poundwholesale.co.uk/giftmaker-kraft-floral-gift-bag-bottle,https://www.amazon.co.uk/dp/B0773NT7NM,0.44,12.31,4.929583333,4.979377104,Unknown,,,,REJECTED,"['ROI 5.0% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Halloween Paint Your Own Figure Kit Assorted,"Paint Your Own Dog Lamp Kit, Art Supplies Arts & Crafts Kit, Painting kit for Kids 6-12, Arts and Crafts for Kids Ages 8-12, Toys Girls Boy Birthday Easter Gift Ages 6 7 8 9 10 11 12+",5.06E+12,B0DCYQBDP6,https://www.poundwholesale.co.uk/halloween-paint-your-own-figure-kit-assorted,https://www.amazon.co.uk/dp/B0DCYQBDP6,0.76,15.99,6.515,4.973282443,100.0,3.0,,,REJECTED,['ROI 5.0% < 30.0%'],False,,title,medium
"Jaunty Metallic Foil Party Balloon 18"" Assorted Colours","Metallic Balloon Arch Garland Kit, Disco Party Decorations with Chrome Rainbow Colorful Purple Teal Red Hot Pink Blue Balloons Disco Ball Balloons for 80s 90s Theme Birthday Anniversary Party Supplies",5.06E+12,B0CR4FFSYK,https://www.poundwholesale.co.uk/jaunty-metallic-foil-party-balloon-18-assorted-colours,https://www.amazon.co.uk/dp/B0CR4FFSYK,0.61,13.99,5.698333333,4.912356322,Unknown,1.0,,,REJECTED,"['ROI 4.9% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Aira Assorted Fragrance Mini Gel Air Freshener 3 Pack,"SOL 18pk Mini Gel Air Fresheners - Strong Bathroom Air Fresheners Multipack for Home, Kitchen, Gym Locker, Office, Long-Lasting Fresh Scent Gel",5.06E+12,B0D8L6D4QQ,https://www.poundwholesale.co.uk/aira-assorted-fragrance-mini-gel-air-freshener-3-pack,https://www.amazon.co.uk/dp/B0D8L6D4QQ,0.67,14.99,5.871666667,4.81284153,100.0,2.0,,,REJECTED,['ROI 4.8% < 30.0%'],False,,EAN_cached,low
Bloome Ambience Air Freshener,"SOL 12pk Gel Air Fresheners - Pacific Surf & Fresh Berries Scents, Odour Eliminator Room Fresheners, Bathroom Air Fresheners, Toilet Deodorisers, Long-Lasting Room Fragrance for Home & Office",5.06E+12,B0BSFN7BK9,https://www.poundwholesale.co.uk/bloome-ambience-air-freshener,https://www.amazon.co.uk/dp/B0BSFN7BK9,0.71,14.99,5.997916667,4.760251323,100.0,1.0,,,REJECTED,['ROI 4.8% < 30.0%'],False,,EAN_cached,low
Home & Garden Stove Polish Fireplace Restorer 200ml,"Furniture Clinic Stove Restorer - Restores The Natural Matt Black Colour on Log Burners, Grates, & Fireplaces. Works Like a Polish - 250ml",5.06E+12,B0BT27GKNW,https://www.poundwholesale.co.uk/home-garden-stove-polish-fireplace-restorer-200ml,https://www.amazon.co.uk/dp/B0BT27GKNW,0.79,14.99,6.201666667,4.628109453,500.0,1.0,,,REJECTED,['ROI 4.6% < 30.0%'],False,,EAN_cached,low
Bloome Assorted Mini Gel Air Fresheners 3 Pack,"SOL 12pk Gel Air Fresheners - Pacific Surf & Fresh Berries Scents, Odour Eliminator Room Fresheners, Bathroom Air Fresheners, Toilet Deodorisers, Long-Lasting Room Fragrance for Home & Office",5.06E+12,B0BSFN7BK9,https://www.poundwholesale.co.uk/bloome-assorted-mini-gel-air-fresheners-3-pack,https://www.amazon.co.uk/dp/B0BSFN7BK9,0.75,14.99,5.957916667,4.583012821,100.0,1.0,,,REJECTED,['ROI 4.6% < 30.0%'],False,,EAN_cached,low
Roadster Magnetic Car Air Vent Mobile Phone Mount Holder,"Beeasy Magnetic Car Phone Holder, Upgraded 360° Adjustable Vacuum Suction [20X N56 Magnets] Phone Mount for Car/Gym/Mirror/Smooth Surface, Cell Phone Holder for iPhone 16 15 14 13 12 Pro Max, Black",5.04E+12,B0DTHJHLQ3,https://www.poundwholesale.co.uk/roadster-magnetic-car-air-vent-mobile-phone-mount-holder,https://www.amazon.co.uk/dp/B0DTHJHLQ3,1.35,18.99,8.61125,4.532236842,Unknown,2.0,,,REJECTED,"['ROI 4.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Fineliners Assorted Colours 6 Pack,"Gelanty Fineliner Pens, 60-Colors Fine Point Color Pens Set 0.4mm Fine Tip Colored Pens Drawing Pen for Journaling, Writing Note, Comics, Coloring Books",5.01E+12,B09PHDGTG4,https://www.poundwholesale.co.uk/fineliners-assorted-colours-8-pack,https://www.amazon.co.uk/dp/B09PHDGTG4,0.63,12.99,5.22125,4.424788136,200.0,,,,REJECTED,['ROI 4.4% < 30.0%'],False,,title,medium
Colgate Double Action Medium Toothbrush,"Pack of 12.Toothbrush, Colgate Double Action, medium, 18 cm.",6.00E+12,B01EO0Q7BW,https://www.poundwholesale.co.uk/colgate-double-action-medium-toothbrush,https://www.amazon.co.uk/dp/B01EO0Q7BW,0.35,10.0,3.933333333,4.37037037,Unknown,7.0,,,REJECTED,"['ROI 4.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Prima Stainless Steel Nail Clipper Set 2 pc,Tweezerman Stainless Steel Nail Clipper 2-Piece Set,5.04E+12,B00CRMHEJE,https://www.poundwholesale.co.uk/prima-stainless-steel-nail-clipper-set-2-pc,https://www.amazon.co.uk/dp/B00CRMHEJE,0.78,14.0,5.786666667,4.350877193,Unknown,,,,REJECTED,"['ROI 4.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Prima Shower Set 1.5m,"OFFO Shower Slide Bar with 6 Modes Shower Head Set, 1.5m Stainless Steel Hose,Adjustable 70cm Riser Rail and High Pressure Handheld Showerhead,Chrome",5.04E+12,B0CYZGNBXC,https://www.poundwholesale.co.uk/prima-shower-set-1-5m,https://www.amazon.co.uk/dp/B0CYZGNBXC,3.66,38.99,18.30166667,4.347189232,50.0,1.0,,,REJECTED,"['ROI 4.3% < 30.0%', 'Sales 50.0 ≤ 50']",False,,title,medium
Fluorodine Ultra Dental Travel Kit,"Ordo Starter Kit | Complete Oral Care Kit, Dental Floss, Mouthwash, Whitening Toothpaste, Interdental Brushes",5.06E+12,B0BHX912C9,https://www.poundwholesale.co.uk/fluorodine-ultra-dental-travel-kit,https://www.amazon.co.uk/dp/B0BHX912C9,0.76,14.99,5.671666667,4.329516539,Unknown,1.0,,,REJECTED,"['ROI 4.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Cocomelon Alphabet Surprise CDU Assorted,"Ravensburger 76434 Accessory, White",4.01E+12,B08L1WJCL3,https://www.poundwholesale.co.uk/cocomelon-alphabet-surprise-cdu-assorted,https://www.amazon.co.uk/dp/B08L1WJCL3,0.75,14.99,5.461666667,4.201282051,Unknown,1.0,,,REJECTED,"['ROI 4.2% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Paint Factory Creative Enamel Paint Black Gloss 200ml,"Temporary Hair Colour - 6 cans BLUE,PURPLE,GREEN,SILVER,GOLD AND RED (1 Each Colour)",5.06E+12,B075FXJ9DL,https://www.poundwholesale.co.uk/enamel-paint-black-gloss-250ml,https://www.amazon.co.uk/dp/B075FXJ9DL,0.67,12.9,5.1175,4.194672131,Unknown,3.0,,,REJECTED,"['ROI 4.2% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Wood Works Wooden Baby Jungle Puzzles Assorted,"Wooden Puzzles for Toddlers, 4 Pack Animal Theme Jumbo Knob Wooden Matching Jigsaw with Handles, Montessori Preschool Educational Peg Puzzle Set Toys for Boy Girl Ages 1+",5.05E+12,B0DYDR313Y,https://www.poundwholesale.co.uk/wood-works-wooden-baby-jungle-puzzles-assorted,https://www.amazon.co.uk/dp/B0DYDR313Y,0.71,13.98,5.25,4.166666667,50.0,1.0,,,REJECTED,"['ROI 4.2% < 30.0%', 'Sales 50.0 ≤ 50']",False,,title,medium
Small Cutlery Tray Glitter Red,"Lifewit Cutlery Drawer Organiser with Lid, Plastic Small Cutlery Tray for Kitchen Drawer, Utensil Flatware Silverware Holder Divider for Spoons Forks Knives Tableware, 5 Compartment, Black",5.02E+12,B0D7GG2JWB,https://www.poundwholesale.co.uk/small-cutlery-tray-glitter-red,https://www.amazon.co.uk/dp/B0D7GG2JWB,0.92,14.99,6.031666667,4.103174603,100.0,1.0,,,REJECTED,['ROI 4.1% < 30.0%'],False,,title,medium
Small Cutlery Tray Silver,"Lifewit Cutlery Drawer Organiser with Lid, Plastic Small Cutlery Tray for Kitchen Drawer, Utensil Flatware Silverware Holder Divider for Spoons Forks Knives Tableware, 5 Compartment, Black",5.02E+12,B0D7GG2JWB,https://www.poundwholesale.co.uk/small-cutlery-tray-silver,https://www.amazon.co.uk/dp/B0D7GG2JWB,0.92,14.99,6.031666667,4.103174603,100.0,1.0,,,REJECTED,['ROI 4.1% < 30.0%'],False,,title,medium
"Marksman Wallpaper Smoother 9""","Solvite Wallpaper Repair Kit: Overlap & Border Adhesive (240g) with Tsekouri Foam Roller & Smoother for Seamless Wall Covering, Easy DIY Glue & Tools",5.04E+12,B0FCSHPDQQ,https://www.poundwholesale.co.uk/marksman-wallpaper-smoother-9,https://www.amazon.co.uk/dp/B0FCSHPDQQ,1.76,21.99,9.455,4.093073593,Unknown,1.0,,,REJECTED,"['ROI 4.1% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Plastic Underbed Storage Box With Lid 28ltr,"Under Bed Storage Box with Lid 2 Pack, Low Profile Foldable Underbed Clothes Organiser Under Sofa and Cot, W/ Ultra Thick Fabric and Sturdy Bottom/Sides, Storage Box for Dorm and Home 76x40x17cm",5.02E+12,B0DRSLZ975,https://www.poundwholesale.co.uk/plastic-underbed-storage-box-with-lid-28ltr,https://www.amazon.co.uk/dp/B0DRSLZ975,3.15,29.99,14.74291667,3.984572072,100.0,,,,REJECTED,['ROI 4.0% < 30.0%'],False,,title,medium
Dr Johnson's Antiseptic Disinfectant 500ml,"Dr. Johnson's Original Antiseptic Disinfectant, 500ml Bottles | 6 Pack | 99.9% Effective | Click ‘Customise Now’ for More Bulk Buy Options!",5.03E+12,B0866CNWMH,https://www.poundwholesale.co.uk/dr-johnson-s-antiseptic-disinfectant-500ml,https://www.amazon.co.uk/dp/B0866CNWMH,0.52,11.99,4.181666667,3.908099688,Unknown,1.0,,,REJECTED,"['ROI 3.9% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Clear Plastic Rectangular Food Container With Lid 750ml 4 Pack,"Clearly Plastic Food Containers with Lids, Pack of 50 Food Storage Containers, Microwave-Safe and Freezer-Friendly Food Storage, Dishwasher-Safe Meal Prep Containers with Leak Proof Seal, 750ml",5.03E+12,B0CC642BGV,https://www.poundwholesale.co.uk/clear-plastic-rectangular-food-container-with-lid-750ml-4-pack,https://www.amazon.co.uk/dp/B0CC642BGV,0.77,12.99,5.08125,3.849431818,100.0,,,,REJECTED,['ROI 3.8% < 30.0%'],False,,title,medium
Marksman 40mm Security Padlock With 3 Keys,"SEPOX 40MM Keyed Padlock Long Shackle Padlocks Heavy Duty Laminated Steel Padlock Pack for Gate, Shed, Toolbox, Locker (4 Different Keys)",5.04E+12,B0CSYPMGJZ,https://www.poundwholesale.co.uk/marksman-40mm-security-padlock-with-3-keys,https://www.amazon.co.uk/dp/B0CSYPMGJZ,1.51,17.99,7.882916667,3.826658576,Unknown,,,,REJECTED,"['ROI 3.8% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Prima Stainless Steel Serving Ladle,"Stainless Steel Ladle,18/8 Slotted ladle Scoop Set of 2 for Easy Hanging,Cooking Utensils Set for Kitchen(11.7 inch)",5.04E+12,B09YGYLHV7,https://www.poundwholesale.co.uk/prima-stainless-steel-serving-ladle,https://www.amazon.co.uk/dp/B09YGYLHV7,0.68,12.99,4.645,3.776422764,Unknown,1.0,,,REJECTED,"['ROI 3.8% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Sewing Box Black Plastic Clothes Hangers 6 Pack,48 x Strong Black Plastic Adult Laundry Coat Clothes Hangers Dress Wardrobe,5.05E+12,B01FZDDE90,https://www.poundwholesale.co.uk/sewing-box-black-plastic-clothes-hangers-8-pack,https://www.amazon.co.uk/dp/B01FZDDE90,0.79,12.95,5.032916667,3.75590796,Unknown,1.0,,,REJECTED,"['ROI 3.8% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Marksman Nitrile-Coated Orange Polyester Work Gloves Medium,"Xtremeauto Nitrile Gloves - Disposable Gloves, Diamond Grip Orange Gloves - Powder-free & Latex Free Nitrile Gloves, Extra Thick & Strong Rubber Gloves Mechanics Gloves (1 Box, Extra Large)",5.04E+12,B0BQF3K7HV,https://www.poundwholesale.co.uk/marksman-nitrile-coated-orange-polyester-work-gloves-medium,https://www.amazon.co.uk/dp/B0BQF3K7HV,0.71,12.34,4.680833333,3.71494709,300.0,,,,REJECTED,['ROI 3.7% < 30.0%'],False,,title,medium
Colgate Fluoride & Calcium Maximum Cavity Protection Toothpaste 100ml,Colgate toothpaste 100ml - pack of 6,6.92E+12,B009QD7JB0,https://www.poundwholesale.co.uk/colgate-fluoride-calcium-maximum-cavity-protection-toothpaste-100ml,https://www.amazon.co.uk/dp/B009QD7JB0,0.83,13.9,5.063333333,3.669082126,Unknown,6.0,,,REJECTED,"['ROI 3.7% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Aqua Kids Hypoallergenic Gentle Massage Bath Mitt,"Aqua Massage Kids Delicate Hypoallergenic Bath Mitt, 1 Piece",8.01E+12,B09STXSDFX,https://www.poundwholesale.co.uk/aqua-kids-hypoallergenic-gentle-massage-bath-mitt,https://www.amazon.co.uk/dp/B09STXSDFX,1.09,13.88,6.016666667,3.668699187,Unknown,2.0,,,REJECTED,"['ROI 3.7% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Builders Liner Marker Rope 1mm X 30m,Inflatable Punch Punching Bag Tower Boxing Workout Training Gym Exercise + Pump,5.06E+12,B07TVTJYVV,https://www.poundwholesale.co.uk/builders-liner-marker-rope-1mm-x-30m,https://www.amazon.co.uk/dp/B07TVTJYVV,0.67,11.99,4.472916667,3.666325137,Unknown,1.0,,,REJECTED,"['ROI 3.7% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Teamsterz Die-Cast Metal Beast Machine Vehicles Assorted,Teamsterz Beast Machine Dino Car Age 3+ Play Set | 10 Dinosaur Cars Included | Two Assortments Available With One Supplied At Random | 10 Pack Car Set | Dino Gifts For Boys And Girls Aged 3+,5.05E+12,B0BG36S2Y6,https://www.poundwholesale.co.uk/teamsterz-die-cast-beast-machines-assorted,https://www.amazon.co.uk/dp/B0BG36S2Y6,0.75,12.99,4.635,3.565384615,Unknown,2.0,,,REJECTED,"['ROI 3.6% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Prima Metal Strainer 12cm,12cm Metal Tea Strainer,5.04E+12,B0CDCNW6ZS,https://www.poundwholesale.co.uk/prima-metal-strainer-12cm,https://www.amazon.co.uk/dp/B0CDCNW6ZS,0.85,13.43,4.841666667,3.458333333,Unknown,1.0,,,REJECTED,"['ROI 3.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Auto Extreme Professional Brake And Housing Cleaner Spray 300ml (Expired Stock 2017),JENOLITE Brake Cleaner Spray | 400ml | Heavy Duty Brake Cleaner | Cleans Brakes Without Disassembly | Reduces Brake Noise & Improves Brake Performance | Removes Dirt & Grime | Disc and Drum Brakes,5.06E+12,B08WFM277Z,https://www.poundwholesale.co.uk/auto-extreme-professional-brake-and-housing-cleaner-spray-300ml,https://www.amazon.co.uk/dp/B08WFM277Z,0.36,9.99,3.115,3.423076923,50.0,1.0,,,REJECTED,"['ROI 3.4% < 30.0%', 'Sales 50.0 ≤ 50']",False,,title,medium
8pk Black Ballpoint Pens,"AIBULO Black Biro Ballpoint Pens – Pack of 100 – Smooth & Smudge-Free Writing, Comfortable Grip, Long-Lasting Ink, and Durable Design – Ideal for Bulk Use at School, Office, and Home",5.06E+12,B0DSLRRXBY,https://www.poundwholesale.co.uk/10pk-black-ballpoint-pens,https://www.amazon.co.uk/dp/B0DSLRRXBY,0.58,10.99,3.854583333,3.411135693,50.0,,,,REJECTED,"['ROI 3.4% < 30.0%', 'Sales 50.0 ≤ 50']",False,,title,medium
Red Deer Toys Dinosaur Fossil Kit,Jaques of London Dinosaur Toys - Boys' Dinosaur Fossil Dig Kit with Excavation Tools,5.06E+12,B09KNTVMQL,https://www.poundwholesale.co.uk/red-deer-toys-dinosaur-fossil-kit,https://www.amazon.co.uk/dp/B09KNTVMQL,0.78,12.74,4.436666667,3.335839599,200.0,1.0,,,REJECTED,['ROI 3.3% < 30.0%'],False,,title,medium
Prima Stainless Steel Strainer 9cm,"18/8 Stainless Steel Colander, Easy Grip Micro-Perforated 5-Quart Colander, Strainer with Riveted and Heat Resistant Handles, BPA Free, LFGB Approved. Great for Pasta, Noodles, Vegetables and Fruits",5.04E+12,B07QXVKZM7,https://www.poundwholesale.co.uk/prima-stainless-steel-strainer-9cm,https://www.amazon.co.uk/dp/B07QXVKZM7,1.2,17.99,5.811666667,3.320952381,Unknown,1.0,,,REJECTED,"['ROI 3.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Bloome Colour-Changing Reed Diffuser 30ml Air Freshener Assorted,"MATANA - 10 Empty Reed Diffuser Glass Clear Bottles with 40 Reed Diffuser Sticks, 50ml - Glass Diffuser Bottle Essential Fragrance Oil Diffusers for Home Bathroom Decorative, Glass Reed Diffuser",5.06E+12,B07ZQN89MD,https://www.poundwholesale.co.uk/bloome-colour-changing-reed-diffuser-30ml-air-freshener-assorted,https://www.amazon.co.uk/dp/B07ZQN89MD,0.93,13.99,4.908333333,3.316441441,100.0,2.0,,,REJECTED,['ROI 3.3% < 30.0%'],False,,EAN_cached,low
Bello Plastic Teal Honeycomb Wine Goblet 400ml,RSW Blue Honeycomb Design Plastic 400ml Wine Goblet Glass (Set of 4),5.02E+12,B0B1Q6ZW6W,https://www.poundwholesale.co.uk/bello-plastic-teal-honeycomb-wine-goblet-400ml,https://www.amazon.co.uk/dp/B0B1Q6ZW6W,0.6,10.95,3.80625,3.309782609,Unknown,1.0,,,REJECTED,"['ROI 3.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Fun Time Original Stimulating Lubricant 75ml,5X Fun Time Original Stimulating Lube 75ml Water Based Personal Lubricant Gel Non Sticky Body Safe Chemical Free Intimate Moisturising Gel Latex Toy Compatible,5.02E+12,B0FGQ3JRTR,https://www.poundwholesale.co.uk/fun-time-original-stimulating-lubricant-75ml,https://www.amazon.co.uk/dp/B0FGQ3JRTR,0.76,11.89,4.312083333,3.291666667,Unknown,1.0,,,REJECTED,"['ROI 3.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Jaunty Partyware Plastic Half Pint Tumblers 24 Pack,"HOT BARGAINS, Clear Strong Reusable Plastic Pint & Half Pint Disposable Beer Glasses Cups Tumblers (50 X Pint & 50 X Half Pint)",5.06E+12,B0BWFGTY5T,https://www.poundwholesale.co.uk/jaunty-partyware-plastic-half-pint-tumblers-24-pack,https://www.amazon.co.uk/dp/B0BWFGTY5T,0.78,11.95,4.334583333,3.259085213,Unknown,1.0,,,REJECTED,"['ROI 3.3% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Dekton Syphon Pump Set 2pc,"Syphon Pump, Preciva Fuel Petrol Suction Extractor Pumping Tool, 2m All Rubber Oil Water Transfer Siphon Pumpers, Automotive Brake Fluid Syphoning Hose Kit with 2 Caps for Cars, Fish Tanks",5.06E+12,B0D637C9RF,https://www.poundwholesale.co.uk/dekton-syphon-pump-set,https://www.amazon.co.uk/dp/B0D637C9RF,1.69,17.84,7.256666667,3.239583333,100.0,3.0,,,REJECTED,['ROI 3.2% < 30.0%'],False,,title,medium
