SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,tier,new_tier,confidence_score,new_confidence_score,posterior_match_probability
AMTECH ROUND TIP ART B/SET XL 12PC,Amtech S4146 12 Piece round tip art brush set,5032759012916.0,5032759012916.0,B008PQCXRE,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999945
AMTECH CORE DRILL 35MM,"Amtech F1208 35mm (1.4"") Core Drill",5032759029198.0,5032759029198.0,B008PQDZIK,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999996
APOLLO GLASS JAM JAR 350ML PK12,"Apollo Jam Jar 350ml, Multi-Colour, 7.2x12x7.2",5026180084031.0,5026180084031.0,B0093JY82K,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999978
AMTECH MAGNETIC PICK UP TOOL 8LB,Amtech S2240 Telescopic magnetic pick up tool - 3.5kg (8lb) lift capacity,5032759015887.0,5032759015887.0,B009CB7OPC,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
AMTECH MINI TOOL KIT 25PC,Amtech I0655 25 Piece mini Tool kit,5032759039210.0,5032759039210.0,B009FV2FJ4,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999963
AMTECH ROPE 30M X 8MM PP,"Amtech S3255 30m (100ft) x 8mm (0.3"") Rope",5032759018512.0,5032759018512.0,B00A74RSJK,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999985
AMTECH PADLOCKS LONG SHACKLE 38MM,Amtech XXSEL45 38mm Long Shackle Padlock,5032759039005.0,5032759039005.0,B00ABJTFG0,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999995
AMTECH SCRAPER SOFT GRIP 3INCH,"Amtech G0670 75mm (3"") Scraper with Soft Grip Handle",5032759020324.0,5032759020324.0,B00LQP0SFA,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999952
AMTECH GLASS AND TILE SCRAPER,Amtech G0964 Glass and Tile Scraper,5032759041947.0,5032759041947.0,B00NMGC5U2,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999989
GLADE AIR FRESHENER SANDALWOOD & JASMINE 300ML PK12,"Glade Air Freshener, Aerosol Room Spray, Sandalwood & Jasmine, Pack of 12 (12 x 300ml)",5000204771602.0,5000204771602.0,B0132UNVJQ,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
AMTECH 4 DIGIT COMBINATION DISC PADLOCK 70MM,Amtech T1146 70mm 4 Digit Stainless Steel Combination Padlock,5032759043736.0,5032759043736.0,B017HGOHUI,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
AMTECH FLOOR TILE ADHESIVE APPLICATOR,Amtech G1667 Floor Tile Adhesive applicator,5032759043378.0,5032759043378.0,B01LW37EGE,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
AMTECH JIGSAW METAL BLADE 5PC SET (AMT118B),Amtech M1611 5 Piece metal jigsaw blade set (AMT118B),5032759047314.0,5032759047314.0,B074TM7JNQ,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999997
AMTECH JIGSAW METAL BLADE 5PC SET (AMT118G),Amtech M1612 5 Piece metal jigsaw blade set (AMT118G),5032759047321.0,5032759047321.0,B074TM7JNS,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999998
PAINT FACTORY NEON YELLOW 200ML,"Paint Factory Fluorescent Neon Yellow, 200 ml",5055319553896.0,5055319553896.0,B0792B5GRH,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.99997
PAN AROMA C TEA-LIGHTS 16PK WILD BERRY,Pan Aroma Tea Lights Pack 16 Wild Berries,5053249228198.0,5053249228198.0,B07KGJJWF9,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999999
PAINT FACTORY FABRIC IVORY 200ML,"Paint Factory Fabric and Vinyl Paint Ivory, 200 ml",5055319510707.0,5055319510707.0,B07NJGBR6W,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999995
STRONG AS AN OX SPRAY ADHESIVE 500ML,Strong as an Ox Spray Adhesive 500ml,5055319530378.0,5055319530378.0,B084YZ9WBB,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
FEBREZE AIR FRESHENER SPICED APPLE 185ML PK8,Febreze Air Freshener Spray Spiced Apple 185ML,8700216552301.0,8700216552301.0,B08F7SKR82,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
AMTECH CONTOUR GAUGE WITH FRICTION LOCK,"Amtech P3208 140mm (5"") Contour Gauge with Friction Lock",5032759044184.0,5032759044184.0,B09168K8RG,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,1.0
BLACKSPUR MINI LONG NOSE PLIERS,Blackspur - Mini Carbon Steel Long Nose Pliers - 12cm - Black,5017403134015.0,5017403134015.0,B0CGDW5CQL,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999995
BLACKSPUR MINI SIDE CUTTING PLIERS,Blackspur - Mini Carbon Steel Side Cutting Pliers - 10.5cm - Black,5017403134008.0,5017403134008.0,B0CGDXLC9L,TIER_2_LIKELY,TIER_1_VERIFIED,85,100.0,0.999995
THE JOLLY GOOD GROOMING CO BEARD OIL 12X 30ml,Jolly Good Grooming Natural Cedarwood Beard Oil 30ml,5020535010300.0,5020535010300.0,B076F42XHK,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,1.0
TURBO JET AIR FRESHENER / SANITISER SPRAY LEMON SHERBET 500ML,SOVEREIGN Turbo Jet Air Sanitiser/Air freshener LEMON SHERBET,5060471890116.0,5060471890116.0,B089ZV9948,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,1.0
AIRWICK REED DIFFUSER CHERRY BLOSSOM 25ML PK5,"Air Wick Essential Oils Reed Diffuser, Cherry Blossom, 25ml",5011417571200.0,5011417571200.0,B07DVXTW9T,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999998
AIRWICK REED DIFFUSER SPRING DELIGHT 25ML PK5,"Air Wick Reed Deffuser Spring Delight, 25ml",5011417571217.0,5011417571217.0,B07FGHS2H1,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999987
FELT FLOOR PROTECTORS 24PC,24pc Felt Floor Protectors,5056338324559.0,5056338324559.0,B08WX7HXTK,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999999
TURBO JET AIR FRESHENER / SANITISER SPRAY RADA 500ML,SOVEREIGN TURBOJET AIR SANITISER RADA 500ml CAN,5060471890291.0,5060471890291.0,B08X1FYR45,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999973
AIRWICK PLUG REFILL SMOOTH SATIN & MOON LILY 19ML PK6,"Air Wick Plug In Refill Air Freshener Smooth Satin and Moon Lily, 17ml",5011417556948.0,5011417556948.0,B010VH2K86,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999999
151 MULTIPURPOSE ACRYLIC SEALANT CARTRIDGE WHITE 280 ML,SEALANT - MULTI-PURPOSE WHITE ACRYLIC SEALANT FLEXI 310ML CARTRIDGE,5013748005676.0,5013748005676.0,B001A2T5SU,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999943
AIRWICK BOTANICA SPRAY ODOUR NEUTRALISER FRESH SPRING OASIS 236ML PK8,Air Wick Odour Neutralising Air Freshener Spray |Fresh Spring Oasis |Pack of 1|237 ml,5059001017161.0,5059001017161.0,B0CL52S26F,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999998
151 HARD AS NAILS HIGH POWER ADHESIVE EXTERIOR 240G,180ML HARD AS NAILS HIGH POWER ADHESIVE EXTERIOR,5050375010857.0,5050375010857.0,B002SIVTGQ,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,1.0
PAINT FACTORY GLITTER EFFECT GOLD 200ML,Gold Paint Spray Glitter 200ML,5055319516020.0,5055319516020.0,B073RNL7H9,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.99997
151 SILICONE LUBRICANT SPRAY 200ML,Silicone Lubricant Spray - 200ml,5053249215341.0,5053249215341.0,B075V6XJ57,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999995
AIRWICK FRESHMATIC REFILL SPRING DELIGHT 250ML PK4,Air Wick Freshmatic Max Refill Pure Spring Delight 250ml,5011417567043.0,5011417567043.0,B07N1Z7C24,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999998
151 INSTANT FILLER CARTRIDGE WHITE 280ML,"151® Ready to USE Instant Filler Cartridge, 310ml",5050375108080.0,5050375108080.0,B00EZ4VGX2,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999994
AUTO EXTREME WATERLESS WASH AND WAX 720ML,Rapide Auto Extreme Waterless Wax and Wash 720ml,5055319528795.0,5055319528795.0,B084YQPWBC,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,1.0
MARKSMAN WIRE BRUSH 3PCE MINI,"Mini Wire Brush Set 3 piece 7"" - Marksman",5038673640969.0,5038673640969.0,B089MDCD6X,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999967
MARKSMAN MINI BENT NOSE PLIER 51002C,"4.5"" (11.5cm) Mini Bent Nose Plier",5038673510026.0,5038673510026.0,B0CG23LK9H,TIER_2_LIKELY,TIER_1_VERIFIED,75,100.0,0.999952
ASHLEY WARDROBE DEHUMIDIFIER BAG  LAVENDER,Ashley 1x Lavender Hanging Wardrobe Dehumidifier - Home Bedroom Cupboard Anti-Mould Damp Moisture Condensation Absorber Trap Bags,5017403134145.0,5017403134145.0,B0CTTKNBVS,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999923
AMTECH LUGGAGE SCALE 6430,Amtech S6430 Luggage scale with 1m tape,5032759033331.0,5032759033331.0,B004CDT6VU,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999956
BLACKSPUR BIKE LOCK BH208 UP,Blackspur BB-BH208 Cable Bicycle Lock,5017403063506.0,5017403063506.0,B00K8O6XRM,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999634
AMTECH DRILL HIGH SPEED 13PC SET,Amtech F1100 13 Piece high speed steel (HSS) drill set - large,5032759001798.0,5032759001798.0,B004TRTLD2,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999936
AMTECH PRECISION SECATEUR STAINLESS STEEL,"Amtech U0285 Precision Secateur with Stainless Steel Blades, Locking Clip, Garden Snip, Pruner, Scissor for Trimming Plants and shrubs",5032759048922.0,5032759048922.0,B07F2ZKTLC,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999992
AMTECH CABLE LOCK LED COMBINATION,"Amtech 900mm x 12mm Security Cable Lock with Built-in LED Combination, T1835, Black",5032759042272.0,5032759042272.0,B00NBJ3AMW,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999994
AMTECH TILE SPACERS 300PC 4MM,"Amtech S4455 4mm Tile Spacers for Accurate Tile Positioning, 300 Pieces, Grout Over for a Professional Finish",5032759026661.0,5032759026661.0,B008CYWWBQ,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999951
AMTECH PLASTERING TROWEL 11 INCH LIGHT WEIGHT,"Amtech G1500 280mm (11"") Plastering trowel",5032759002191.0,5032759002191.0,B004TRQU68,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999991
AMTECH DRILL BIT MICRO 20PC,Amtech F0930 20 Piece high speed steel (HSS) micro drill bits (0.3mm - 1.6mm),5032759015283.0,5032759015283.0,B004H2AF9S,TIER_2_LIKELY,TIER_1_VERIFIED,70,99.9,0.999123
AMTECH RIBBED SPIRIT LEVEL36INCH,"Amtech P4465 900mm (36"") Ribbed Spirit Level",5032759012039.0,5032759012039.0,B008PQB7DK,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999775
AMTECH DISC PRO FLAP 40 GRIT 115MM,Amtech V0290 115mm 40 grit flap disc,5032759044016.0,5032759044016.0,B01LXY8N45,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,1.0
AMTECH SDS CHISEL 1 1/2 INCH(250X38MM),"Amtech E0685 40mm (1.5"") x 250mm (10"") SDS Chisel",5032759025633.0,5032759025633.0,B0096A55MS,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999944
KINGFISHER DEHUMIDIFIER WARDROBE,Kingfisher Wardrobe Dehumidifier,5013478150721.0,5013478150721.0,B0130TCK6Y,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999978
AMTECH BUNGEE CORDS 2PC 24INCH,"Amtech S0600 600mm (24"") Bungee cords (2 pack)",5032759005703.0,5032759005703.0,B004LXGZ6A,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999714
AMTECH DRILL CHUCK ADAPTOR/KEY 3PC SET,Amtech V1282 3 Piece Drill Chuck Set,5032759023806.0,5032759023806.0,B008PQD5K8,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999631
AMTECH SQ SANDING SHEET SET10PC (P60 GRIT,"Amtech V4040 P60 Hook and Loop Square Sanding Sheets, 10 Piece Set, 110mm x 100mm Sanding Paper",5032759048441.0,5032759048441.0,B07BBZRVG9,TIER_2_LIKELY,TIER_1_VERIFIED,70,99.9,0.999464
AMTECH GRINDING DISC METAL 3PC 115mm,"Amtech V1030 3 Piece 115mm (4.5"") metal grinding disc set",5032759022052.0,5032759022052.0,B003Q8ZTA4,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999997
BLACKSPUR 6 INCH LONG NOSE PLIERS BOTH ETA/TB,Blackspur BB-PL002 Long Nose Plier,5017403044215.0,5017403044215.0,B005EXJMGQ,TIER_2_LIKELY,TIER_1_VERIFIED,70,99.9,0.99936
AMTECH MULTI FUNCTION KEYCHAIN LIGHT USB RECHARGEABLE,"Amtech - Mini Multifunctional Keychain Light for Camping, Hiking, and More, Bright COB Technology with 3 Lighting Modes, Rechargeable, Lightweight and Portable with Clip",5032759044542.0,5032759044542.0,B0CJNVK121,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999974
AMTECH WRENCH ADJUSTABLE,"Amtech C1800 150mm (6"") Adjustable Wrench with 20mm (0.8"") jaw Opening",5032759000975.0,5032759000975.0,B0070NBCP2,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999568
AMTECH PU FOAM GUN,Amtech H2030 PU Foam Gun,5032759044252.0,5032759044252.0,B08TCG94W2,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999988
AMTECH QUICK RELEASE PRO 1/4 INCH,"Amtech I3550 6mm (1/4"") Quick Release Ratchet",5032759007509.0,5032759007509.0,B008PQ87CY,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999997
AMTECH CIGAR STONE 120 GRIT 30CM,"Amtech E2300 300mm (12"") Cigar Sharpening Stone",5032759001705.0,5032759001705.0,B004TRT3K8,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999847
AMTECH HEX BIT SOCKET 10PC SET 3/8 INCH,"Amtech I8150 10 Piece 10mm (3/8"") Drive hex bit Socket Set",5032759003365.0,5032759003365.0,B003LKD47C,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,1.0
AMTECH DRILL MASONRY BIT 15PC SET,Amtech F1758 15 Piece Tungsten masonry drill bit set,5032759041756.0,5032759041756.0,B00OEGS2R4,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999941
AMTECH CHALK&MINI LEVEL SET 30M(100FT),"Amtech G3760 30m (100ft) Line marker, chalk and mini spirit level set",5032759050796.0,5032759050796.0,B08LL6GP62,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,1.0
AMTECH SWIVEL CASTOR SET 2in 140KG LOAD,"Amtech S5670 Swivel Castor Set 4 x 2” (50mm), Wheels for Moving Furniture with 140kg Loading Capacity, Non-Marking",5032759050574.0,5032759050574.0,B089ZZH6G7,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999965
AMTECH CUP BRUSH KNOTTED 4INCH,"Amtech F3362 100mm (4"") Twist knot wire cup brush",5032759034840.0,5032759034840.0,B005AFCUP8,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999779
AMTECH ROLLER SLEEVE LONG PILE 9 X1.5INCH,"Amtech G4435 230mm (9"") x 38mm (1.5"") Roller Sleeve, 18mm Microfibre PIle Roller Sleeve, Long Pile Paint Roller for Rough Paint Surfaces",5032759045303.0,5032759045303.0,B01M5DLACB,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999999
AMTECH BUNGEE CORDS 2PC 36INCH,"Amtech S0650 900mm (36"") Bungee cords (2 pack)",5032759008230.0,5032759008230.0,B006ZMDVUI,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999915
AMTECH TORCH MINI COB LED 3W,Amtech S1656 3W LED Aluminium mini Torch,5032759047734.0,5032759047734.0,B0784PZ8JG,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999996
AMTECH DUST MASK 10PC SET,Amtech A3600 10 Piece nuisance dust mask set,5032759007738.0,5032759007738.0,B003XKIGZ0,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999695
AMTECH HOLE SAW 5PC SET,Amtech M1590 5 Piece circular hole saw set,5032759017553.0,5032759017553.0,B00175HA00,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999589
AMTECH STAPLE GUN WITH 500 STAPLES,Amtech B3770 Staple Gun,5032759034093.0,5032759034093.0,B004HKULJY,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.99993
AMTECH PADLOCK RHOMBIC IRON 40MM,Amtech T0707 40mm Long Shackle Rhombic Chrome Plated Iron Padlock,5032759038671.0,5032759038671.0,B008BQZGIQ,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999996
AMTECH CUP BRUSH 3INCH,"Amtech F3200 75mm (3"") Cup brush",5032759002030.0,5032759002030.0,B008CYPZE2,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999684
AMTECH PADLOCK 4 DIGIT H/DUTY COMBINATION,Amtech T1147 50mm 4 Digit Combination Padlock Black,5032759044801.0,5032759044801.0,B01M10EEPA,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999996
AMTECH SQUEEGEE/TROWEL BLADE,Amtech G1664 Notched adhesive trowel with squeegee blade,5032759046959.0,5032759046959.0,B0738R5PCP,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999966
AMTECH PLIER SUPERIOR 8 INCH,"Amtech B0230 8"" (200mm) Superior Combination Plier",5032759009107.0,5032759009107.0,B008PF6B50,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999968
PYREX MEASURE & MIX 500ML BEAKER (sp),"Pyrex 500 ml Kitchen Lab Measure and Mix Beaker, Multicolour",3426470024389.0,3426470024389.0,B007XPW3BE,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999987
AMTECH TROWEL POINTING 150MM/6 INCH,"Amtech G0170 150mm (6"") Pointing trowel",5032759002085.0,5032759002085.0,B008CYQJGU,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999998
CAROLINE FOIL 4 DISH & LIDS 30OZ,Caroline Foil Tray+Lid 30oz,5012145004800.0,5012145004800.0,B0030G2004,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999864
AMTECH LOCKING HASP 4INCH,"Amtech T1895 100mm (4"") Self-Locking hasp",5032759044085.0,5032759044085.0,B01F40BMH0,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999687
AMTECH MATTOCK HEAD 2.2KG,"Amtech A2300 2.2Kg Mattock Head, Drop Forged Steel Head",5032759000197.0,5032759000197.0,B004TRQSYW,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999998
AMTECH ROLLER MINI 14PC SET,Amtech S3895 14 Piece mini Paint Roller Set,5032759026913.0,5032759026913.0,B008CYWVP8,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999515
AMTECH METRIC HEX NUT DRIVER 1/4 INCH,"Amtech I5725 Magnetic Hex Nut Driver Set, 8 Pieces, Metric, Quick Change ¼ Inch Shank, Bit Sizes: 6mm-13mm",5032759040704.0,5032759040704.0,B09V4LMPSL,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,1.0
AMTECH WIRE WHEEL BRUSH KNOTTED 4INCH,"Amtech F3365 100mm (4"") Twist knot wire wheel",5032759021727.0,5032759021727.0,B003XKPU40,TIER_2_LIKELY,TIER_1_VERIFIED,70,99.9,0.999299
AMTECH CIRCULAR SAW BLADE SET 2PC 185MM,Amtech V5000 2 Piece 185mm tungsten carbide circular saw blade set,5032759048694.0,5032759048694.0,B077S4BNVZ,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999997
BLACKSPUR SAFETY GLASSES,Blackspur BB-SG104 CE Approved Safety Glasses,5017403036616.0,5017403036616.0,B005EXKRFG,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999729
AMTECH PIPE WRENCH 18 INCH,"Amtech C1100 450mm (18"") Pipe Wrench",5032759000906.0,5032759000906.0,B003R8FU2U,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.99998
AMTECH SOLDERING IRON 60W,"Amtech S1725 Soldering Iron, 60 Watt 230-240V, Insulated Handle and Metal Stand, 350~400°C High Temperature Range",5032759013739.0,5032759013739.0,B0052T61H0,TIER_2_LIKELY,TIER_1_VERIFIED,70,99.9,0.999234
AMTECH PADLOCKS WEATHERPROOF 50MM,Amtech T0750 50mm Weatherproof Padlock,5032759043422.0,5032759043422.0,B01L2CHYDU,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999865
AMTECH GLUE GUN STICK SET 10PC,"Amtech J1932 Glue Gun Sticks for Hot Melt Crafting, Decorating and Bonding, 10 Pieces, 11mm x 200mm, Multi-Colour, 11 x 200 mm",5032759047727.0,5032759047727.0,B077S1RLF4,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999688
151 ULTRA GLUE PACK OF 3,"151 Ultra Glue, Extra Strong Household Adhesive, 9 x 3g Tubes",5050375050235.0,5050375050235.0,B0F74LWJSS,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.99968
AMTECH HACKSAW+3 BLADES 12INCH,"Amtech M0650 300mm (12"") Hacksaw with 3 Blades",5032759020898.0,5032759020898.0,B003XKMTGW,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.99999
AMTECH DRILL BIT MASONRY 3PC SET 400MM,Amtech F2800 3 Piece 400mm masonry drill bit set,5032759001989.0,5032759001989.0,B004HKYXH0,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999997
AMTECH  SCRAPER BLADES PK2 WOOD,"Amtech G4518 Set of 2 Wood Scraper Blades, 2.5-inch 4 Edges, 6.5cm x 6.3cm, Compatible with Amtech G4515",5032759050734.0,5032759050734.0,B089ZZP13B,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999901
AMTECH BOLT CUTTER 18 INCH,"Amtech B1700 450mm (18"") Bolt Cutter",5032759000494.0,5032759000494.0,B008PQ8DT6,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999978
AMTECH 6pc T-HANDLE TORK KEY SET,Amtech L0750 6 Piece T-Handle Torx Key Set,5032759017379.0,5032759017379.0,B005UWODY2,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999966
AMTECH CUTTING DISCS METAL 5PC 1.2MMX115MM,"Amtech V1042 5 Piece 115mm (4.5"") Metal cutting disc set",5032759044009.0,5032759044009.0,B01LZW94QR,TIER_2_LIKELY,TIER_1_VERIFIED,70,99.9,0.999408
AMTECH WIRE BRUSH 4 ROW,Amtech S3525 Easy-grip 4-row wire brush,5032759044207.0,5032759044207.0,B08ZJ8B6VZ,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999999
AMTECH EXPANSION BOLTS 10PC M6X50MM,Amtech S5910 10 Piece M6 x 50mm expansion bolts,5032759028924.0,5032759028924.0,B005EXFR7Y,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999749
PAN AROMA AIR FRESHENER REFILL FREN VAN,Pan Aroma A/F Refill-250Ml Vanilla,5050375124226.0,5050375124226.0,B072KNQBSR,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999514
AMTECH LINE+PIN 3PC SET,Amtech G1750 3 Piece line and pin set,5032759020881.0,5032759020881.0,B0057FDT38,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999542
AMTECH RIBBED LEVEL 24INCH,"Amtech P4460 600mm (24"") Ribbed Spirit Level",5032759012022.0,5032759012022.0,B003XKIGNW,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999582
AMTECH FOLDING LOCKBACK KNIFE,Amtech S0315 Folding Lock-Back Utility Knife,5032759024209.0,5032759024209.0,B008PQ8LCU,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999737
AMTECH WOOD CHISEL 4PC SET,Amtech E0750 4 Piece Wood Chisel Set,5032759007592.0,5032759007592.0,B004TRTFUQ,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999772
AMTECH HAMMER CLUB HICKORY SHAFT 1KG,"Amtech - Club Hammer, Drop Forged Head with Chamfered Edges, Hickory Handle, Excellent Shock Absorption, Ideal for Stonework and Site Use (35oz / 1kg)",5032759000036.0,5032759000036.0,B004TRT6B4,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999993
AMTECH FLOORBOARD SAW 30CM,"Amtech M0505 Floorboard Saw, Curved and Toothed End, 30cm, 12 Inches, 9 TPI",5032759042371.0,5032759042371.0,B0BDMNX4YY,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999977
AMTECH PADLOCK SHUTTER LOCK 4 KEYS 50MM,Amtech T1675 50mm Steel Shutter Padlock,5032759029808.0,5032759029808.0,B004XHA86M,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999971
AMTECH DRILL MASONRY 5PC SET,Amtech F1700 5 Piece masonry drill bit set,5032759001866.0,5032759001866.0,B004TRKECE,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999677
AMTECH PADLOCK IRON 63MM,Amtech T0500C 63mm Iron Padlock,5032759006083.0,5032759006083.0,B0070VAJXA,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999987
AMTECH POWER BIT SECURITY 33PC SET,Amtech L3350 33 Piece Security Power bit Set,5032759007547.0,5032759007547.0,B004XH7GLW,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999959
AMTECH TROWEL FLOAT WOODEN HANDLE 11INCH,"Amtech G1610 280mm (11"") Notched float trowel with wooden handle",5032759013098.0,5032759013098.0,B0079MV3SA,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999998
AMTECH DEEP SOCKET SET 9PC 1/4 INCH,Amtech I6400 9 Piece 1/4” Metric deep Socket Set,5032759003167.0,5032759003167.0,B003XKIGR8,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999997
AMTECH PADLOCKS WEATHERPROOF 65MM,Amtech T0755 65mm Weatherproof Padlock,5032759043439.0,5032759043439.0,B01L2CHZHK,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.999877
AMTECH SCREWDRIVER PRECISION BIT 25PC SET,Amtech L0534 25 Piece Precision Screwdriver bit Set,5032759045013.0,5032759045013.0,B01NCZCZJP,TIER_2_LIKELY,TIER_1_VERIFIED,70,100.0,0.99996
