RowID,Category,Verdict,Confidence,SupplierTitle,AmazonTitle,EAN_clean,EAN_OnPage_clean,ASIN,NetProfit,Adjusted_Profit,Sales,RSU,Pack_Verdict,Key_Evidence,Filter_Reason
323,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,HOBBY FLORIA LACE PRACTICAL BASKET MEDIUM,"Hobby Gift Sewing Box, Wood/Fabric, Embroidered Bee, Medium",8694064013285,5029784903364,B0933MHLG6,9.98499999999999,9.98499999999999,400,1.0,1:1 Match,Title sim 48%; keywords 2,Verify brand/product match
324,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,HOBBY GRAND STORAGE BOX & LID 0.5LTR,Really Useful Box Plastic Storage 4 Litre Clear with 2 x Hobby Trays,8694064017993,,B01M7V2PYL,5.72833333333333,5.72833333333333,100,1.0,1:1 Match,Title sim 33%; keywords 3,Verify brand/product match
327,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SIL MOSAIC CRAFTING TILES ASSORTED,"Creativ Mosaic Tiles 1kg - Assorted Glass & Mirror Pieces for Crafts, Gem Art & DIY | Mosaic Kits for Adults & Kids, Diamond Art, Home Decoration Projects",5024418252795,5707167870402,B00GLTHMLO,6.19833333333333,6.19833333333333,50,1.0,1:1 Match,Title sim 24%; keywords 3,Verify brand/product match
332,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ALPINA SALT SHAKER & PEPPER MILL,"Cole & Mason H33506P Cube Clear Salt Shaker and Pepper Mill Combi, Precision+, Acrylic, 145 mm, Duo Mill, Includes 1 x Salt Shaker/Pepper Grinder",8711252113395,,B00606D4U6,8.62666666666666,8.62666666666666,50,1.0,1:1 Match,Title sim 32%; keywords 4,Verify brand/product match
335,FILTERED,FILTERED OUT,70,DRAPER HSS DRILL BIT 1.5 MM,"Draper 18551 Combined HSS and Masonry Drill Bit Set, Blue, 17 Pcs",5059482059971,,B009RM6PGU,5.155,-6.749,100,17.0,BUNDLE (17x) - LOSS,Potential match but negative profit,Negative adjusted profit £-6.75
337,FILTERED,FILTERED OUT,70,RYSON 9PC SCOURING PADS WITH FOAM,"We Can Source It Ltd - Heavy Duty Green Catering Kitchen Sponge Scourer Pads, Reusable Scouring Pads for Dish Cleaning - 40 Pack",5060345221978,,B07SD9SF6J,6.10166666666666,-33.21033333333334,100,40.0,BUNDLE (40x) - LOSS,Potential match but negative profit,Negative adjusted profit £-33.21
341,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ROLSON DOUBLE OPEN END SPANNER 5PC SET,"DURATECH Double Open End Spanner Set, Super-Thin Open Ended Wrench Flat Spanner Set for Narrow Space, Carbon Steel, Mirror-Chrome Plated, 8-Piece, Metric, 5.5 mm-27 mm, with Carry Pouch",,,B09XR4583G,11.8529166666666,11.8529166666666,100,1.0,1:1 Match,Title sim 29%; keywords 5,Verify brand/product match
343,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,Cat Litter Tray,"Cat Litter Tray Box, Litter Box, Plastic Cat Open Top Litter Tray with Free Scoop Kitten Detachable Rim Easy Cleaning,48 x 40 x 20cm (Green)",5056283859458,,B0D95YYBYR,7.24625,7.24625,600,1.0,1:1 Match,Title sim 19%; keywords 3,Verify brand/product match
352,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BRIGHT & HOMELY HANGERS PLASTIC BLACK 6 PACK,"HANGERWORLD 15 Pack Strong Black Plastic Garment Coat Hangers for Clothes with Notches - All Purpose 43cm (17"") (One Size, 15, count)",5050796010153,5060316214305,B00DY9EXS4,4.275,3.4290000000000003,300,2.5,1:1 Match (dimensions),Title sim 23%; keywords 4,Verify brand/product match
353,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,151 TAPE DOUBLE SIDED 10M,"Emitever 6703 Double Sided Tape Heavy Duty - 20mm x 5.5m - Acrylic Foam Strong Adhesive Temperature Resistance Waterproof, For Automotive Bonding, Mounting, Fixing, Decorating, Office, Grey",5050375026148,850069509422,B0DSK5S6RW,6.27166666666666,6.27166666666666,300,1.0,1:1 Match,Title sim 16%; keywords 3,Verify brand/product match
355,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,CHEF AID SANTOKU KNIFE SOFT GRIP HANDLE,"MasterChef Knife Set with Block, 5 Kitchen Knives with Sharp Stainless Steel Blades (Chef, Paring, Utility, Carving, Bread) Soft Touch Easy Grip Handles & Universal Knife Holder, Earth Greys",5012904112753,,B0D5HN7W14,12.0470833333333,12.0470833333333,200,1.0,1:1 Match,Title sim 24%; keywords 3,Verify brand/product match
356,HIGHLY_LIKELY,HIGHLY LIKELY,80,BRIGHT & HOMELY PILLAR CANDLE IVORY 100 HOUR BURN 20CM X 8CM,simpa Unscented Ivory Pillar Candles Smokeless Burn 100 Hour Burn Time 80mm x 200mm - Set of 4,5050796012256,,B0FLDMBJ2M,10.6162499999999,3.4162499999999003,100,4.0,1:1 Match (dimensions),High keyword overlap (5); title sim 52%,-
357,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BRIGHT & HOMELY FOIL PIE DISHES 215MM X 45MM X 45MM 5 PIECES,110 mm x 33 mm Round Foil Container - Pie dishes x 100,5050796012713,,B07CS3PMSJ,4.83833333333333,4.83833333333333,100,1.0,1:1 Match,Title sim 37%; keywords 3,Verify brand/product match
368,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SOZALI MILKSHAKE SUNDAE GLASS,"Sundae Glasses Set of 6, Tall 350ml Knickerbocker Glory Dessert Cups, Milkshake Soda Fountain Glass Dessert Glasses with Footed Base, Ice Cream Bowls Glassware, Dishwasher Safe",5055706659521,5056623761960,B0F8PG9ND2,5.98125,0.3412500000000005,50,6.0,1:1 Match (dimensions),Title sim 25%; keywords 3,Verify brand/product match
369,HIGHLY_LIKELY,HIGHLY LIKELY,85,Mokate Gold Premium Coffee Cappuccino 10pk 15,12 boxes Mokate Gold Premium - Cappuccino Classic - 120 Sachets (12 * 10/box),5900649077966,,B08X9QWYTF,7.14333333333333,7.14333333333333,50,1.0,1:1 Match,Brand 'MOKATE' matches; strong title match,-
370,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PRO COOK ULTIMATE CARBON STEEL WOK 28CM,"Jobin 13Inch/33cm Wok Non Stick with Lid Carbon Steel Wok and Large Capacity for Cook Asian Dishes for 4-6 People, Ideal for Induction, Gas, All Hobs",5055490632410,,B0DP8CZ9ZC,18.635,18.635,900,1.0,1:1 Match,Title sim 30%; keywords 4,Verify brand/product match
371,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,MICROWAVE POPCORN BUTTER,"Pop Secret Microwave Popcorn Movie Theater Butter, Snack Size 12 Bags 21 oz",5055257868359,,B07BMGW2WX,5.9925,5.9925,100,1.0,1:1 Match,Title sim 48%; keywords 2,Verify brand/product match
372,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ADORN GLASS STAR TEALIGHT HOLDER,"Set of 4 Clear Glass Tealight Holders, Various Shapes, Suitable for 4cm Diametre Tealights Candles (Star)",6923456822450,,B0D81BL987,4.86291666666666,2.45091666666666,50,4.0,1:1 Match (dimensions),Title sim 35%; keywords 2,Verify brand/product match
373,FILTERED,FILTERED OUT,70,RAVENNA STAINLESS STEEL CUTLERY SET 16PC,"Exzact Cutlery Set Forged Stainless Steel 16pcs - 4 x Forks, 4 x Table Knives, 4 x Table Spoons, 4 x Teaspoons Flatware/Silverware/Home - Service for 4",5015302464141,5060444450668,B012BQL0FO,12.2316666666666,-33.1283333333334,100,16.0,BUNDLE (16x) - LOSS,Potential match but negative profit,Negative adjusted profit £-33.13
374,HIGHLY_LIKELY,HIGHLY LIKELY,85,GLEAMAX TOILET BRUSH SILVER,"Toilet Brush, Stainless Steel Silicone Toilet Brush and Holder Flexible Soft Silicone Toilet Brush for Deep Cleaning with Long Handle Wall Mounted Silver",5030481680076,,B0B8HBPX57,5.41833333333333,5.41833333333333,200,1.0,1:1 Match,Brand 'SIL' matches,-
375,FILTERED,FILTERED OUT,70,WAX MELTS YOGA 68G 6 PCS,"Mixed Perfume Wax Melts: 16 x 6g Heart Shaped Melts in a Presentation Gift Box, 4 pcs Each of Angel, Alien, Black Opium and Creed Candle Alternative",5024418379584,5060961900127,B09WHRL5M9,5.415,-9.165,300,16.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-9.16
381,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SMART CHOICE CHICKEN & RICE BONE DOG TREAT 10 PK 125G,Good Boy - Crunchy Chicken and Rice Bones - Dog Treats - Made with 100% Natural Chicken Breast Meat - 100 g â„® - Low Fat Dog Treats - Case of 8,5052516214834,5054591085743,B003ESK66S,7.89333333333333,7.89333333333333,200,1.0,1:1 Match,Title sim 41%; keywords 3,Verify brand/product match
382,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ELEGANCE SIDE PLATE GOLD LINE 19CM,"MATANA 40 Premium White Plastic Plates with Gold Lace Rim - 20x 26cm Dinner Plates, 20x 19cm Side Plates - Elegant & Reusable Dinnerware for Weddings, Birthdays, Catering, Parties",742288768097,5060630696542,B0D9KHXPYC,7.72499999999999,7.72499999999999,100,1.0,1:1 Match,Title sim 23%; keywords 3,Verify brand/product match
384,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,FIRST STEPS BABY BOTTLE SAFARI ASSORTED,NUK First Choice+ Baby Bottles Set | 0-6 Months | Temperature Control | Anti Colic Vent | 300 ml | BPA-Free | Silicone Teat | 3 Count | Safari,5015302105488,4008600405535,B09BD2D4VW,5.56333333333333,5.56333333333333,300,1.0,1:1 Match,Title sim 29%; keywords 3,Verify brand/product match
386,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,URBAN LIVING GLASS STORAGE METAL LID 500ML,"ZENO Clip Top Glass Jars 500ml 6PCS | Airtight Glass Storage | Perfect for Dry Food, Coffee Beans & Tea Bags | Kitchen Preserving & Spice Containers",5414886279446,5060862674356,B0BXFDQX57,5.66833333333333,0.26833333333333,400,6.0,1:1 Match (dimensions),Title sim 26%; keywords 3,Verify brand/product match
390,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,AUTO EXTREME CAR VENT AIR FRESHENER,Car Air Freshener for Men with Vent Clip | Strong Perfume Automotive Air Freshener | Odour Eliminating Technology with Vent Clip | Car Air Fresheners by Perfa,5055319514408,,B0BZQ9D3SS,5.40125,5.40125,900,1.0,1:1 Match,Title sim 18%; keywords 4,Verify brand/product match
391,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BERKSHIRE GLASS BOX FRAME WHITE 4X6,"4 X 6 '' White Photo Frame With Glass Window Set Of 3,Oxford Garllery Picture Frame 6x4 Inch 3 Set, stylish 4x6 frames with a delicate Wooden grain texture For Wallmounted & Desk Top",5012128614552,,B0914MZ5MQ,5.40125,3.38525,100,3.0,1:1 Match (dimensions),Title sim 18%; keywords 4,Verify brand/product match
392,FILTERED,FILTERED OUT,70,PURE BREED RAWHIDE LARGE KNOT BONE,"HOWLERS 8"" Rawhide Dog Chew Treat Knotted Bones - Pack of 10",5055566919407,,B017NNPY6Q,5.39166666666666,-3.680333333333339,400,10.0,BUNDLE (10x) - LOSS,Potential match but negative profit,Negative adjusted profit £-3.68
394,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,CHRISTMAS TEALIGHTS SPICED CINNAMON 10 PACK,"St Eval | Orange and Cinnamon Scented Tealights | Warm Tangy Fragrance with Hints of Spicy Cinnamon, Aniseed and Sweet Vanilla | Pack of 9 | Upto 6 Hours Per Tealight Candle | Made in Cornwall",5024418552062,5060003610953,B095X7QFSN,4.045,4.045,200,1.0,1:1 Match,Title sim 29%; keywords 3,Verify brand/product match
396,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,REINDEER FESTIVE TOILET SEAT COVER 3 PCE SET,Christmas Toilet Seat Covers Christmas Decorations Christmas Bathroom Rugs Set Toilet Lid Cover Set U-Shaped Toilet Rug Washable Soft Warmer Toilet Cover,5054667100585,,B0FR4DVX4R,4.26458333333333,4.26458333333333,50,1.0,1:1 Match,Title sim 29%; keywords 4,Verify brand/product match
398,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PROKLEEN MICROFIBRE SPRAY MOP REFILL,"Spray Mop Refill Pads for Flash Powermop, 4PCS Microfibre Mop Pads Washable for Household Wet Dry Floor Mop, Reusable Mop Head Replacement for Hardwood Laminate Floor Cleaning",5055706641298,,B0BRMY17P6,4.49166666666666,2.25966666666666,500,4.0,BUNDLE (4x) - OK,Title sim 15%; keywords 4,Verify brand/product match
399,FILTERED,FILTERED OUT,70,PRIMA STEAK KNIFE & FORK W/WOOD HANDLE,"Tramontina Cutlery Set with Steak Knives, 8 Piece Sharp Knife and Fork Set with Wooden Handles, â€ŽCamping, Kitchen, Rustic, Dishwasher Safe, 29899296",5038673131450,,B01HEVUEUS,7.14,-3.8640000000000017,100,8.0,BUNDLE (8x) - LOSS,Potential match but negative profit,Negative adjusted profit £-3.86
403,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,EXTRASTAR PROFESSIONAL CLIPPER RECHAREABLE USB-C BLACK,"Ufree Hair Clippers for Men, Professional Clippers and Trimmers Set, Cordless Clippers for Hair Cutting, Beard Trimmer, Barber Clippers, Rechargeable Electric Shaver, Gifts for Men, Black Gold",8435730689775,,B0CRSZ9F1Y,18.5516666666666,18.5516666666666,200,1.0,1:1 Match,Title sim 37%; keywords 2,Verify brand/product match
405,FILTERED,FILTERED OUT,70,Mokate Gold Premium Coffee Caramel Latte 10pk,"Mokate Gold Premium Caramel Latte Coffee Sachets x10 (Pack of 12, Total 120 Sachets)",5900649077997,,B08JQKL34C,6.78208333333333,-9.453916666666672,200,12.0,BUNDLE (12x) - LOSS,Potential match but negative profit,Negative adjusted profit £-9.45
406,VERIFIED,VERIFIED,95,ELBOW GREASE TOILET CLEANER FOAM LEMON FRESH 500G,"3 x Elbow Grease Foaming Toilet Cleaner, Deep Cleaning Action, Lemon Fresh Fragrance 500g",5053249253183,5053249253183,B0CCJS5GKB,2.09333333333333,2.09333333333333,200,1.0,1:1 Match,Exact EAN match; titles align,-
407,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BRIGHT & HOMELY GARDENING GLOVES RUBBER GRIP LARGE,BBliss 3 X Gardening Rubber Gloves Extra Tough & Non-Slip Grip for Outdoor Cleaning | Roll-top Cuffs Cotton-lined & Double Layered | Large Black,5050796011860,7626036537902,B0CS66MGFD,4.18166666666666,4.18166666666666,100,1.0,1:1 Match,Title sim 33%; keywords 5,Verify brand/product match
413,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,WORLD OF PETS TOY TUG WITH BALL,"HETOO Dog Toys Soccer Ball with Straps, Interactive Toys for Tug of War, Puppy Birthday Gifts, Dog Tug Water Toy, Durable Dog Balls World Cup for Small Dogs Red Blue (5 Inch)",5052516108126,,B0DHRVB13P,4.565,4.565,50,1.0,1:1 Match,Title sim 12%; keywords 3,Verify brand/product match
427,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,HAND SCRUBBING BRUSH & HANDLE TITIZ,"NCaan 2pk Deluxe Hand Scrubbing Brush Heavy Duty with Stiff Bristles & Non-Slip Soft Grip Handle-Household Cleaning Brush for Indoor & Outdoor, Bathroom, Kitchen, Carpet, Floor, Bath,Car (Assorted, 2)",8695122001497,7426999044369,B084Z75XP6,5.23499999999999,5.23499999999999,50,1.0,1:1 Match,Title sim 20%; keywords 3,Verify brand/product match
430,HIGHLY_LIKELY,HIGHLY LIKELY,85,KINGAVON 6 LED TORCH,Kingavon BB-RT380 20-LED Rechargeable Emergency Sensor Light,5017403046660,,B00BZ33FDU,5.5925,5.5925,50,1.0,1:1 Match,Brand 'KINGAVON' matches; strong title match,-
433,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PENDEFORD POTATO BAKER,"Microwave Potato Baker, Red",5015826003444,,B07DBMSL8S,5.07083333333333,5.07083333333333,50,1.0,1:1 Match,Title sim 57%; keywords 1,Verify brand/product match
434,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PPS FOIL FLAN 8 DISHES ROUND,20 Aluminium Foil Trays with Paper Lids â€“ Round Foil Flan Dishes â€“ Durable and Food Grade Tin Pie Cases â€“ Oven and Freezer Safe â€“ Baking Trays Containers - 9 inch-23cm,5030481930065,5060659231021,B08G1Y82GN,3.93333333333333,3.93333333333333,200,1.0,1:1 Match,Title sim 24%; keywords 4,Verify brand/product match
435,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,"DUNLOP BIKE 3-ARM HEX KEY SET 4,5,6MM","Park Tool AWS-1 Hex Wrench Set Tool 4 - 5 - 6 mm, Black, Blackone",8711252475981,,B0009XSP7I,5.685,5.685,50,1.0,1:1 Match,Title sim 37%; keywords 2,Verify brand/product match
440,FILTERED,FILTERED OUT,70,JL PARTY CUPS 10PC ASSORTED,"50 Pack Party Cups 12 oz Disposable Plastic Cups, Assorted Color Plastic Party Cups for Parties, Events, Game and BBQ",5023768003699,753980349644,B0FCS5X5XM,4.465,-38.459,600,50.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-38.46
448,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,MASON HACKSAW WITH 2 SPARE BLADES,"AIRAJ Hacksaw - Heavy Duty Hacksaw for Metal Cutting - Two Sawing Angles 45Â°/90Â° - with 10 Spare Blades - Metal Hack Saw for Wood, Plastics, Rubber and Other Common Materials",5060298503701,,B0DFPL2MZL,4.78166666666666,4.78166666666666,200,1.0,1:1 Match,Title sim 27%; keywords 3,Verify brand/product match
449,FILTERED,FILTERED OUT,70,BRIGHT & HOMELY HANGERS VELVET NON SLIP BLACK 3 PACK,"20 Pack Velvet Coat Hangers â€“ Non Slip Velvet Hangers for Clothes, Space Saving Adult Hangers with Tie Organizer & Swivel Hooks â€“ Clothes Hangers Wardrobe Storage - Black",5050796010146,5059059048322,B0B3J2R8N9,4.02166666666666,-0.1943333333333399,600,6.666666666666667,BUNDLE (6x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.19
450,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PREMIER WATERGLOBE CHIMMNEY 45MM,Chimney Balloon 14 x 38 Inch Large Chimney Draught Excluder,,700115980906,B079K9HRRR,7.66333333333333,7.66333333333333,200,1.0,1:1 Match,Title sim 35%; keywords 0,Verify brand/product match
453,FILTERED,FILTERED OUT,70,SMART CHOICE 30 BEEF/CHICKEN STICKS,Webbox Dog Delight Variety Pack of 12 (6 x Beef 6 x Chicken) 72 sticks,5052516214797,5060042470419,B07DXP3JVB,6.84833333333333,-12.42366666666667,800,12.0,BUNDLE (12x) - LOSS,Potential match but negative profit,Negative adjusted profit £-12.42
463,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DURANE STAINLESS STEEL SIEVE 24X43.5CM,24cm Fine Mesh Sieve â€“ Premium 304 Stainless Steel (18/8) â€“ Large Strainer/Sifter for The Kitchen,5055490652357,5060631560088,B08N59T7SG,5.18166666666666,5.18166666666666,50,1.0,1:1 Match,Title sim 36%; keywords 3,Verify brand/product match
466,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,"MASON HEAVY DUTY SPRING CLAMPS 4"" 2 PIECES","10 Pieces Large Nylon Spring Clamps, 6 Inch and 4 Inch Heavy Duty Plastic Grip Clips Set",5060298504913,786411299812,B08Y1Z8CWP,4.615,0.5830000000000002,50,5.0,1:1 Match (dimensions),Title sim 37%; keywords 4,Verify brand/product match
467,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,JEWELLERY BOX ORGANISER,"Granbest 5-Tier Jewellery Box with Glass Top, Large Capacity Jewellery Organiser with Drawers & Mirror, PU Leather Jewellery Storage Case for Necklaces, Earrings, Rings, Bracelets (Beige)",5056283871108,,B0FMPR43HF,18.345,18.345,100,1.0,1:1 Match,Title sim 22%; keywords 3,Verify brand/product match
468,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SUPER MUM WINE GLASS,Flow Barware Wine Gifts for Mum Mummy's Wine Glass | Fun Novelty Drinking Glass Gift for Mum's/Women | Mum Birthday Gifts Set Or Mothers Day Present,5010792496900,5065002811240,B0CPYMFR22,4.39166666666666,4.39166666666666,300,1.0,1:1 Match,Title sim 20%; keywords 3,Verify brand/product match
476,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BRIGHT & HOMELY MULTI-PURPOSE WORK GLOVES LARGE,"Gardening Gloves for Men and Women - Tough, Thorn Proof Comfortable Breathable Leather Multi-Purpose Work Gloves â€“ Protective Large Garden Gloves with Strong Grip (X-Large)",5050796010924,,B0CBGDBFBF,3.55625,3.55625,300,1.0,1:1 Match,Title sim 37%; keywords 4,Verify brand/product match
478,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,RYSONS BATHROOM SHOWER CADDY W/SUCTION CUPS,"Zuvo No-Drill Shower Caddy with Suction Cups - Adhesive-Free Bathroom Shelf for Shampoo, Soap, Toiletriesâ€”Space-Saving Organiser (White)",5056239428035,5060544905907,B0BN2752CD,4.44499999999999,4.44499999999999,200,1.0,1:1 Match,Title sim 31%; keywords 4,Verify brand/product match
482,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,KOOPMAN LOAF PAN STEEL ASSORTED 30x13x6CM,"HaWare 3lb Loaf Tin, Stainless Steel Large Bread Baking Pan for Banana Bread/Cake/Loaves/Lasagna, 31 x 13 x 7.5 cm, Healthy & Durable, Oven & Dishwasher Safe - Set of 2",8720573491648,,B0F82Q74HN,7.85291666666666,7.85291666666666,100,1.0,1:1 Match,Title sim 25%; keywords 3,Verify brand/product match
485,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,APOLLO STAINLESS STEEL SHARPENING STEEL,"Professional Carbon Steel Black Knife Sharpening Steel, Black 12 Inch",5026180049245,,B074HFNS9B,6.22791666666666,6.22791666666666,300,1.0,1:1 Match,Title sim 52%; keywords 2,Verify brand/product match
486,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PPS FOIL FLAN 5 DISHES ROUND LARGE,20 Aluminium Foil Trays with Paper Lids â€“ Round Foil Flan Dishes â€“ Durable and Food Grade Tin Pie Cases â€“ Oven and Freezer Safe â€“ Baking Trays Containers - 9 inch-23cm,5030481930669,5060659231021,B08G1Y82GN,3.82333333333333,3.82333333333333,200,1.0,1:1 Match,Title sim 28%; keywords 4,Verify brand/product match
487,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,AIR FRYER PAPER LINER ROUND 16X4.4.5CM 50PCE,"Round Air Fryer Liners Disposable 100Pcs - Air Fryer Liners Round 8 inch for Ninja, Tefal and More - Disposable Round Parchment Paper Liners for Air Fryers | High-Temperature Resistant and Unbleached",6923456818668,604565842879,B0CHBGWTH9,4.355,3.3470000000000004,400,2.0,1:1 Match (dimensions),Title sim 23%; keywords 4,Verify brand/product match
492,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,IMPERIAL GLASS FLUTE 200ML 3 PACK,"MIKASA Sorrento Champagne Flute Glasses, Set of 4 Ridged Crystal Glasses, 200ml Sparkling Wine Stemmed Glass Set, Elegant Glassware for Weddings, Parties, Celebrations, Drinkware Gift Set",8964044321045,5057982099916,B0CH135XNH,7.35166666666666,6.62766666666666,100,1.3333333333333333,1:1 Match (dimensions),Title sim 25%; keywords 3,Verify brand/product match
493,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BABY PIPKIN CLASSIC ROUND BABY BOTTLE 5oz,"Dr Brown's Natural FlowÂ® Anti-Colic Options+â„¢ Wide-Neck Baby Bottle, 5oz/150ml, with Level 1 Teats, 2-Pack, Elephant",5055706660466,72239328477,B0CHWHM4BX,3.92333333333333,3.92333333333333,100,1.0,1:1 Match,Title sim 35%; keywords 1,Verify brand/product match
