RowID,ASIN,Category,Confidence,SupplierEAN,AmazonEAN,SupplierTitle,AmazonTitle,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,PackVerdict,AdjustedProfit,FilterReason,KeyEvidence
127,B00YA95TZI,NEEDS_VERIFICATION,70,5055441413365,609613846212,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,1.548,32.99,18.3616666666666,9.97916666666667,200,1:1 Match,18.3616666666666,-,Supplier brand: DEKTON
128,B01KOP4H1I,NEEDS_VERIFICATION,60,5056283892387,3778427036762,TREND PLASTIC CUTLERY TRAY,"FittingsCo Plastic Cutlery Tray For Kitchen Drawers, Various Sizes/Formations",1.476,30.99,17.7612499999999,9.97823033707865,50,1:1 Match,17.7612499999999,-,"Title similarity: 45%; Common: PLASTIC, CUTLERY, TRAY"
131,B0B55SNNB7,NEEDS_VERIFICATION,70,5026180054959,,APOLLO SET 10 BAG CLIPPETS,"GLAKER Professional Hair Clippers Men + T-Blade Trimmer Kit - Cordless Hair Cutting Kits with 13 Premium Guards, Complete Barber Kit with Large LED Display for Mens Grooming",1.164,28.49,14.7116666666666,9.67872807017543,200,1:1 Match,14.7116666666666,-,Supplier brand: APOLLO
132,B085PQG8WV,NEEDS_VERIFICATION,70,8697409843547,,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",0.852,23.39,12.1716666666666,9.660052910052901,200,1:1 Match,12.1716666666666,-,Supplier brand: THL; Common: WITH
135,B0D9LY2MJX,NEEDS_VERIFICATION,70,5013478110084,,KINGFISHER PLASTIC WINE 6 GLASSES,"Set of 6 Large Plastic Wine Glasses, 550ml Unbreakable Plastic Wine Glasses Reusable, Clear Plastic Red Wine Glass Long Stemmed Picnic Wine Glass",0.912,24.99,12.1849999999999,9.30152671755725,50,Bundle (6x) - OK,7.624999999999899,-,"Supplier brand: KINGFISHER; Common: PLASTIC, WINE, GLASSES"
136,B0FJ1XS191,NEEDS_VERIFICATION,70,5012145000369,,CAROLINE FOIL PUDDING MINI 10 BASINS,"GPS Smart Watch for Men, 2.06""HD Screen Fitness Watch Answer/Make Call, Smartwatch with Heart Rate/Sleep Monitor/Pedometer, 100+ Sports Modes, IP68 Waterproof Activity Tracker Running for Android iOS",1.68,29.99,18.0716666666666,9.267521367521361,100,1:1 Match,18.0716666666666,-,Supplier brand: CAROLINE
137,B0DY77CB9N,NEEDS_VERIFICATION,70,5053249268811,,PAN AROMA COLOUR TEALIGHTS CASHMERE & APRICOT PACK OF 12,"Lightsaber Star Wars, Light Saber Upgraded RGB 15 Colors, USB Rechargeable Lightsaber with Metal Handle, with Sounds Mode Laser Sword Toy for Kids and Adults Cosplay Party Gifts (60CM 1PC)",1.08,25.99,13.1983333333333,9.10229885057471,200,1:1 Match,13.1983333333333,-,Supplier brand: PAN AROMA
141,B09VPPS96M,NEEDS_VERIFICATION,70,4894158102466,,FESTIVE MAGIC LED LIGHTS 500 CLEAR CABLE WHIT,"Andonstar AD246S-M HDMI Digital Microscope - 2000x, 3 Lens 2160P UHD Video Record, 7 Inch LCD Soldering Microscope",13.4279999999999,169.99,106.259583333333,9.05107183418512,50,1:1 Match,106.259583333333,-,Supplier brand: FESTIVE
142,B001INKFV2,NEEDS_VERIFICATION,70,6923456811676,5060225551614,ADORN WOODEN TROUSER 2 HANGER,Hangerworld 3 Pack of Wooden Trouser Hangers - Multifunctional 4 Tier Clothes Storage Organiser with Non Slip Bars,1.008,25.95,12.4449999999999,8.95323741007194,100,Bundle (3x) - OK,10.4289999999999,-,"Supplier brand: ADORN; Common: TROUSER, WOODEN"
147,B07WMYF37Z,NEEDS_VERIFICATION,70,5050796010788,5055864219438,BRIGHT & HOMELY METAL WATERING CAN ROSE,Woodside Silver 9L Metal Garden and Plant Watering Can with Rose,0.804,19.99,10.5295833333333,8.63080601092895,50,1:1 Match,10.5295833333333,-,"Supplier brand: BRIGHT & HOMELY; Common: CAN, METAL, ROSE, WATERING"
151,B0C7FJY9SL,NEEDS_VERIFICATION,70,4894158087176,,FESTIVE MAGIC YARD SIGN STAKE,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",2.676,42.99,23.355,8.40107913669064,400,1:1 Match,23.355,-,Supplier brand: FESTIVE
152,B085PQG8WV,NEEDS_VERIFICATION,70,1117989692,,UNIQUE BALLOON ASSORTED COLOUR MIX 50TH BIRTHDAY  10,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",1.056,23.39,12.0016666666666,8.39277389277389,200,1:1 Match,12.0016666666666,-,Supplier brand: UNIQUE
154,B082G91T8Q,NEEDS_VERIFICATION,70,5050796011792,,BRIGHT & HOMELY DUSTPAN & BRUSH SET SILVER,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",0.852,21.59,10.3616666666666,8.22354497354497,50,1:1 Match,10.3616666666666,-,Supplier brand: BRIGHT & HOMELY
159,B0DZHGVX45,NEEDS_VERIFICATION,70,4894158038055,,FESTIVE MAGIC LED B/O 20 LIGHTS W/WHITE,"234-Piece Marble Run Track Building Blocks Toy Set, AOSITE Marble Race Construction Kit for Kids Ages 3,4,5,6,7,8,9,10,11,12, Creative Marble Track Game with Marbles for Boys and Girls Gift",1.272,25.99,12.8883333333333,8.00517598343685,600,1:1 Match,12.8883333333333,-,Supplier brand: FESTIVE
160,B08XY79K7Z,NEEDS_VERIFICATION,70,5056683915693,,PUREBREED KNOTS COLLAGEN MEDIUM PACK OF 2,"Pura Collagen Powdered Supplement Glow+, 10,000mg Hydrolysed Peptides, Hyaluronic Acid, Vitamins & Minerals, 28 Servings, 284 g",1.476,25.99,14.2195833333333,7.98852996254681,400,1:1 Match,14.2195833333333,-,Supplier brand: PUREBREED; Common: COLLAGEN
161,B0773HXND3,NEEDS_VERIFICATION,70,871125223930,,DUNLOP CAR AIR FRESHENER 2.8ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.14,27.99,11.965,7.9766666666666595,500,1:1 Match,11.965,-,Supplier brand: DUNLOP
162,B0773HXND3,NEEDS_VERIFICATION,70,8711252239293,,DUNLOP CAR AIR FRESHENER HAPPY FACE 4ML ASSORTED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.14,27.99,11.965,7.9766666666666595,500,1:1 Match,11.965,-,Supplier brand: DUNLOP
163,B015HE6HJG,NEEDS_VERIFICATION,70,5060345216493,5055516227859,RYSONS SLEEP MASK ASSORTED,"Vacspare for Numatic Henry Vacuum Cleaner Tool Kit with 3m Hose, Brushes & 10 Hoover Bags",1.008,20.99,11.0679166666666,7.96252997601918,500,1:1 Match,11.0679166666666,-,Supplier brand: RYSONS
165,B0D76C52MQ,NEEDS_VERIFICATION,70,5012904401802,,CHEF AID PASTRY BRUSH,"80 Numbered Dual Tip Colouring Pens with Free App,Felt Tip Pens for Adult Colouring Books,Brush Markers Art Supplies for Calligraphy Drawing Sketching Journaling Painting",1.44,26.99,13.7316666666666,7.84666666666666,400,1:1 Match,13.7316666666666,-,Supplier brand: CHEF AID
166,B07PMB7PYK,HIGHLY_LIKELY,85,5056683919721,,"JAUNTY PARTYWARE CONFETTI PARTY BOWLS 6"" 12PK","Jaunty 24pk Bulk Party Flashing Glasses - Neon Rave Accessories - Light Up Glasses for Adults - Multicolour LED Glow for Birthdays, Festivals, Dance Events, Fancy Dress, and Celebration Parties",0.936,19.99,10.4195833333333,7.83427318295739,300,1:1 Match,10.4195833333333,-,"Brand: JAUNTY; Common: JAUNTY, PARTY"
169,B0F9LJJRFJ,NEEDS_VERIFICATION,60,5056175972722,,SIGNATURE STATIONERY SET 10PK,Wrendale Designs by Hannah Dale Signature Stationery - Stationery Box,1.008,20.64,10.82,7.7841726618705005,50,1:1 Match,10.82,-,"Title similarity: 49%; Common: SIGNATURE, STATIONERY"
172,B0773HXND3,NEEDS_VERIFICATION,70,8711252475967,,DUNLOP BIKE SPOKE WRENCH 10-15,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,1.2,27.99,11.915,7.68709677419354,500,1:1 Match,11.915,-,Supplier brand: DUNLOP
178,B095RYQRP3,NEEDS_VERIFICATION,70,5030481960260,,PPS WINE GOBLET CLEAR STEM 170ML 5 PIECES,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",0.744,29.99,8.66166666666666,7.4031339031339,100,Bundle (1x) - OK,8.51286666666666,-,Supplier brand: PPS; Common: WINE
179,B0D3M53JGG,NEEDS_VERIFICATION,70,5010303031057,5065018907005,ADDIS LONG HANDLE DUSTPAN & BRUSH,"Powerful 2200W Premium Garment Steamer with 3L Water Tank, Dual Steam Settings for Rapid Wrinkle Release, Suitable for All Fabrics Including Delicates, Updated Design, Fridja f1200 Clothes Steamer Pro",11.4119999999999,132.99,73.895,7.34542743538767,100,1:1 Match,73.895,-,Supplier brand: ADDIS
180,B0CR1K39FR,NEEDS_VERIFICATION,70,5012904011803,,CHEF AID ROLLER KNIFE SHARPENER,Fettle & Hughes Rolling Knife Sharpener UK- Knife Sharpen Upgrades - Roller Knife Sharpening Kit with 15Â° & 20Â° Magnetic Angle Knife Sharpening Tool - Birthday Gift or Women Men,1.44,23.99,12.8329166666666,7.333095238095229,200,1:1 Match,12.8329166666666,-,"Supplier brand: CHEF AID; Common: ROLLER, KNIFE, SHARPENER"
181,B0D9KHXPYC,NEEDS_VERIFICATION,70,5038673190204,5060630696542,PRIMA SIDE PLATE PLAIN 19CM,"MATANA 40 Premium White Plastic Plates with Gold Lace Rim - 20x 26cm Dinner Plates, 20x 19cm Side Plates - Elegant & Reusable Dinnerware for Weddings, Birthdays, Catering, Parties",0.744,18.99,8.52499999999999,7.28632478632478,100,1:1 Match,8.52499999999999,-,"Supplier brand: PRIMA; Common: SIDE, 19CM"
182,B00IZMVQOO,HIGHLY_LIKELY,85,5029347603557,,EVERBUILD SEALANT STRIPOUT TOOL,Everbuild Super Flow Sealant/Adhesive Cartridge Applicator Gun with Rotating Barrel â€“ Soft Grip Handle â€“ For Cartridges Up to 310 ml,4.104,49.65,28.78875,7.2515743073047805,400,1:1 Match,28.78875,-,Brand: EVERBUILD; Common: EVERBUILD
183,B0B67WWC3Y,NEEDS_VERIFICATION,70,5017403123569,,ASHLEY CHEFS KNIVES STAINLESS STEEL PK2,"hecef Kitchen Knife Set with Roll Bag, German High Carbon Stainless Steel Blades â€“ Sharp Chef Knives with Sheaths, Ergonomic Handles, Ideal for Home or Professional Use",1.08,22.09,10.4983333333333,7.24022988505747,100,1:1 Match,10.4983333333333,-,"Supplier brand: ASHLEY; Common: STEEL, KNIVES, STAINLESS"
184,B07D988TDH,NEEDS_VERIFICATION,70,5030481980763,713153940771,PPS 26CM PLASTIC WHITE PLATE 6 PCS,"MATANA 25 Premium White Plastic Dinner Plates with Gold Rim, 26cm / 10 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",0.672,17.99,7.97166666666666,7.18168168168168,600,1:1 Match,7.97166666666666,-,"Supplier brand: PPS; Common: PLASTIC, 26CM, WHITE"
185,B07D988TDH,NEEDS_VERIFICATION,70,50304811981158,713153940771,PPS PLASTIC PLATE 3CPMPARTMENTS WHITE 26CM 3PCS,"MATANA 25 Premium White Plastic Dinner Plates with Gold Rim, 26cm / 10 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",0.672,17.99,7.97166666666666,7.18168168168168,600,1:1 Match,7.97166666666666,-,"Supplier brand: PPS; Common: PLASTIC, 26CM, WHITE"
186,B0CGBQ2Z73,NEEDS_VERIFICATION,70,5026180022453,4262362470273,APOLLO SPOON REST,"EDURINO Robin Starter Set - Numbers, Shapes Games, Early Math Skills, Counting & Addition - Educational Toy for Kids 4+ - Includes 1 x Robin, Ergonomic Pen, App Access, Handwriting, Interactive",1.644,26.99,13.7516666666666,7.16232638888888,200,1:1 Match,13.7516666666666,-,Supplier brand: APOLLO
187,B0F36DXS7Y,NEEDS_VERIFICATION,70,5050565815293,,B & CO AIR FRYER LINER SILICONE 19 X 19CM,"3Pcs Silicone Air Fryer Liners for Hot Air Fryer 19-23 cm, Airfryer Accessories for Tefal Easy Fry Max 5L, Ninja AF180UK Max Pro 6.2L,Russell Hobbs 8L,Cosori TurboBlaze 6L,Philips 6.2L NA230",0.852,18.99,8.965,7.11507936507936,200,1:1 Match,8.965,-,"Supplier brand: B & CO; Common: FRYER, SILICONE, AIR"
188,B0FF4BG2Z9,NEEDS_VERIFICATION,70,5055706641915,,PROKLEEN SHORT HANDLE ULTIMATE PLUNGER,"K&F CONCEPT Electric Air Duster- Compressed Air Duster PC Cleaner, 110000RPM Air Blower, Speed Adjustable Mini Blower with Fast Charging, Dust Blower for Computer, Keyboard, House, Outdoor and Car",1.116,22.09,10.5183333333333,7.10698198198198,50,1:1 Match,10.5183333333333,-,Supplier brand: PROKLEEN
189,B0FX9S847P,NEEDS_VERIFICATION,70,5056239407153,,RYSONS PEST MOSQUITO REPELLENT 4PK,"4 Pack Mice Repellent, Insect Repellent Plug in, Advanced Ultrasonic Pest Repeller, Effective against Mouse, Spider, Cockroach, Fly, Mosquito Etc, Safe for Humans and Pets",1.008,20.99,9.86166666666666,7.0947242206235,200,1:1 Match,9.86166666666666,-,"Supplier brand: RYSONS; Common: REPELLENT, MOSQUITO, PEST"
191,B08XY79K7Z,NEEDS_VERIFICATION,70,5056683915686,5060872900001,PUREBREED KNOTS COLLAGEN SMALL PACK OF 5,"Pura Collagen Powdered Supplement Glow+, 10,000mg Hydrolysed Peptides, Hyaluronic Acid, Vitamins & Minerals, 28 Servings, 284 g",1.476,25.99,12.4383333333333,6.9878277153558,400,1:1 Match,12.4383333333333,-,Supplier brand: PUREBREED; Common: COLLAGEN
192,B0CXPHMCF1,NEEDS_VERIFICATION,70,5038673720753,,MARKSMAN TAPE DOUBLE SIDED FOAM 5M,"Cobbe Hard Water Filter Shower Head and Hose with 20 Stage Filter, 6 Spray Jet Modes High Pressure Bathroom Shower Head, Large Powerful Handheld Showerhead for Residual Chlorine Remove (Black)",1.008,19.99,9.66833333333333,6.95563549160671,500,1:1 Match,9.66833333333333,-,Supplier brand: MARKSMAN
193,B0C1H67PBL,NEEDS_VERIFICATION,70,5060743590690,,ECO WISE SPRING DRINKING BOTTLE 1 LTR,"Ion8 1 Litre Water Bottle with Times to Drink, Leak Proof, Flip Lid, Carry Handle, Dishwasher Safe, BPA Free, Soft Touch Contoured Grip, Ideal for Gym, Health Fitness, 32 oz, White",0.912,17.99,9.02291666666666,6.887722646310429,100,1:1 Match,9.02291666666666,-,Supplier brand: ECO; Common: BOTTLE
195,B0FGJ9JGSB,NEEDS_VERIFICATION,70,5032759051380,,AMTECH RECHARGEABLE WORK LIGHT WITH MAGNETIC STAND 3W,"T-SUN Rechargeable LED Work Light with Metal Stand,4100Lumen Portable Magnetic Camping Light,10400Ah Battery,Job Site Lighting for Outdoor Barbecue Golf Fishing Indoor Workshop Garage",4.95599999999999,59.99,32.0216666666666,6.84223646723646,100,1:1 Match,32.0216666666666,-,"Supplier brand: AMTECH; Common: MAGNETIC, WITH, WORK, LIGHT"
197,B07W5NY8H1,NEEDS_VERIFICATION,70,5038673130200,,PRIMA KNIFE UTILITY 5 INCH,"PAUDIN Utility Knife, Kitchen Knife 5 Inch, High Carbon Stainless Steel, Multipurpose Paring Knife for Fruit and Vegetable Cutting with Wooden Handle, Premium Gift Box",1.14,19.98,10.2425,6.8283333333333305,400,1:1 Match,10.2425,-,"Supplier brand: PRIMA; Common: UTILITY, KNIFE"
198,B09HHNQ2L8,NEEDS_VERIFICATION,70,8699303352828,5011423004662,WENKEN FOOD PROCESSOR & BLENDER 2 IN 1,"Kenwood FDP65.180SI 2 in 1 Food Processor Multipro Express, Silver",5.232,66.49,33.4383333333333,6.8102511880515895,300,1:1 Match,33.4383333333333,-,"Supplier brand: WENKEN; Common: FOOD, PROCESSOR"
202,B074817DK1,NEEDS_VERIFICATION,60,8721037317481,885169695515,PAN WITH LID STONEWARE 8 ASSORTED,"Amazon Basics 8-Piece Non-Stick Cookware Set, Black",2.544,38.49,17.975,6.73220973782771,400,1:1 Match,17.975,-,Title similarity: 40%
205,B09P58TDMW,NEEDS_VERIFICATION,70,5053844001646,5037331032078,PREMIER BATTERY OPERATED 24 LED MULTI ACTION TIMER LIGHTS WARM WHITE,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",2.616,32.0,18.2566666666666,6.68742368742368,400,1:1 Match,18.2566666666666,-,Supplier brand: PREMIER
206,B07YWB6QGR,NEEDS_VERIFICATION,70,5052578018609,,BETTINA MOP CHENILLE MOP & HANDLE,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,3.15599999999999,38.77,21.2383333333333,6.67872117400419,50,1:1 Match,21.2383333333333,-,Supplier brand: BETTINA
207,B0BPLGMW1B,NEEDS_VERIFICATION,70,5050796012089,,BRIGHT & HOMELY HEAVY DUTY CONCERTINA TOILET PLUNGER LARGE,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,3.492,42.77,22.9916666666666,6.64499036608863,100,1:1 Match,22.9916666666666,-,Supplier brand: BRIGHT & HOMELY; Common: LARGE
209,B0DPW28HG7,NEEDS_VERIFICATION_FILTERED,70,8696287160227,,THL MINI ICE CUBE TRAY WITH LID,"Mini Ice Cube Tray with Lid and Bin, 56 Pcs Ice Cube Trays for Freezer, Ice Cube Mold, Ice Molds Spill-Resistant Removable Lid & Ice Scoop, Ice Mold for Whiskey Cocktail, Tea, Coffee -Blue",0.66,16.99,7.25833333333333,6.5984848484848495,200,Bundle (56x) - LOSS,-29.041666666666675,Adjusted profit £-29.04,"Supplier brand: THL; Common: WITH, CUBE, LID, ICE"
210,B0CWLTTZ2G,NEEDS_VERIFICATION,70,5024418095231,4897137230020,SIL CRAFT STICKERS GEM UNICORN,"EZCRA Easy Arts & Crafts for Kids - Fun Gem Sticker Kit - 8 Unicorn Princess Themes, 990+ Stickers - Diamond Art Kits for Boys & Girls Age 3-8",1.008,19.99,9.13833333333333,6.57434052757793,100,1:1 Match,9.13833333333333,-,"Supplier brand: SIL; Common: STICKERS, GEM, UNICORN"
212,B0BMLVV1C7,NEEDS_VERIFICATION,70,5038673600109,5060914442056,MARKSMAN POINTING TROWEL,"BLOSTM Trowel Set 5 Piece - Brick Jointer, Pointing Tool, Gauging Trowel, Plastering Trowel - Made of Durable Carbon Steel - Builders Bricklaying Tools with Soft Grip Handles (5 PCS)",1.008,19.99,9.08833333333333,6.538369304556349,200,Bundle (5x) - OK,5.056333333333329,-,"Supplier brand: MARKSMAN; Common: TROWEL, POINTING"
219,B0CL5YG3TW,HIGHLY_LIKELY,85,8711252173559,,DUNLOP BICYCLE MINI PUMP,"Electric Bike Pump, 150Psi Portable Bicycle Tire Pump with Digital Pressure Gauge for E-Bike, Road and Mountain Bicycle Pump, Mini Bike Pump with Presta, Schrader, Dunlop Valve Accessories",2.484,29.99,16.7416666666666,6.389949109414751,900,1:1 Match,16.7416666666666,-,"Brand: DUNLOP; Common: BICYCLE, MINI, DUNLOP, PUMP"
221,B0FGHZB8FM,NEEDS_VERIFICATION,70,5026180062084,717710483480,APOLLO WOOD NAIL BRUSH PK24,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",13.2359999999999,129.0,73.13,6.31519861830742,50,1:1 Match,73.13,-,Supplier brand: APOLLO
222,B09M9XKPFW,NEEDS_VERIFICATION,70,5029594262606,,ROLSON  HOLLOW PUNCH 9PCE SET,"BBDINO Super Elastic Silicone Mould Making Kit, 2000g Jade Green, Liquid Silicone 1:1 Mixing, Ideal for Making Moulds of Resins, Plaster, Wax etc.",3.36,37.98,21.1425,6.31119402985074,100,1:1 Match,21.1425,-,Supplier brand: ROLSON
225,B0FL1SY7CN,NEEDS_VERIFICATION,70,5017403133629,,BLACKSPUR MINI TURBO CUTTER,"Mini Cordless Rotary Tool Kit: 18000 RPM High Speed Power USB Rechargeable Multi Tool, Portable Mini Grinder with LED Light for DIY Engraving Grinding Polishing Cutting Sanding",1.416,22.78,10.7733333333333,6.22736030828516,50,1:1 Match,10.7733333333333,-,Supplier brand: BLACKSPUR; Common: MINI
228,B0751YB35L,NEEDS_VERIFICATION,70,5053249251783,644221040973,PAN AROMA REED DIFFUSER LIME GINGER,"Sweet Ginger & Lime Reed Diffuser - Clyde Candles, Luxury Diffuser Oil with a Set of 7 Fibre Sticks, Best Aroma Scent for Home, Kitchen, Living Room, Bathroom. Fragrance Diffusers set with sticks",1.08,20.25,8.915,6.148275862068959,100,Bundle (7x) - OK,2.4349999999999987,-,"Supplier brand: PAN AROMA; Common: REED, GINGER, AROMA, LIME"
230,B0DY5VTRDH,NEEDS_VERIFICATION,70,5010353317903,,MINKY SPONGE MOP WITH HANDLE,OLEVS Men Watch Chronograph Stainless Steel Quartz Business Dress Luminous Waterproof Multi-Function Men Wrist Watch,3.828,43.0,22.8733333333333,6.11586452762923,100,1:1 Match,22.8733333333333,-,Supplier brand: MINKY
231,B09RG376NY,NEEDS_VERIFICATION,70,5012128606403,,GIFTMAKER FESTIVE CRAFT ACTIVITY PACK,"TOPDON AL400-A OBD2 Code Reader, 10 OBD2 Functions, Check Engine Light/Smog Emission Test / O2 Sensor Test/EVAP, Free Lifetime Update",2.28,27.99,14.9662499999999,6.10867346938775,100,1:1 Match,14.9662499999999,-,Supplier brand: FESTIVE
232,B0F1CHLV5W,NEEDS_VERIFICATION,70,8696287140151,,THL SPOON REST ASSORTED,"Spoon Rest for Kitchen, Ceramic Spoon Rest for Stove Top, Spoon Holder Set of 4 Kitchen Counter Coffee 4.8 Inches Heat Resistant Utensil Rest for Countertop, Tea Bag Holder Dish, Dishwasher Safe",0.66,15.99,6.695,6.08636363636363,100,Bundle (4x) - OK,4.715,-,"Supplier brand: THL; Common: SPOON, REST"
233,B09LTDXR1W,NEEDS_VERIFICATION,70,5050796011709,4054596721999,BRIGHT & HOMELY MASKING TAPE 24MMx15M PACK OF 3,"ScotchBlue Multi-Surface Premium Masking Tape, Pack of 3, 48 mm x 41 m, Scotch Adhesive Blue Painters Tape, For Painting and Decorating, Indoor & Outdoor, Sticks Well, 70% PEFC",0.804,16.71,7.415,6.07786885245901,200,1:1 Match,7.415,-,"Supplier brand: BRIGHT & HOMELY; Common: PACK, MASKING"
234,B0B3QTRP8X,NEEDS_VERIFICATION,70,8697722502305,6977718350632,THL LARGE DISH DRAINER,"7 code Large Dish Drying Rack for Kitchen Counter,Detachable Large Capacity Dish Drainer Organizer with Utensil Holder,2-Tier Dish Drying Rack with Drain Board,Black",1.272,22.92,9.76,6.06211180124223,600,1:1 Match,9.76,-,"Supplier brand: THL; Common: DRAINER, LARGE, DISH"
236,B09KVDL3P7,NEEDS_VERIFICATION,70,5050796009874,5060659231687,BRIGHT & HOMELY HANGERS VELVET NON SLIP GREY 5 PACK,50 Non Slip Velvet Hangers | Heavy Duty Grey Felt Coat Hangers |360 Degree Swivel Hooks |Premium Space Saving Design,1.14,22.99,9.04833333333333,6.032222222222219,400,1:1 Match,9.04833333333333,-,"Supplier brand: BRIGHT & HOMELY; Common: VELVET, SLIP, NON, HANGERS"
237,B0D95WLC48,NEEDS_VERIFICATION,70,8682655100056,,THL STORAGE BOX RECT 670ML,"Citylife 6Packs 5L Plastic Storage Boxes with Lids, Clear Stackable Storage Box with Handle, Collection Boxes for Organizing Toys, Snacks, Tools, 26 * 18 * 15CM",1.008,21.78,8.34,6.0,50,1:1 Match,8.34,-,"Supplier brand: THL; Common: STORAGE, BOX"
