Supplier_Title,Amazon_Title,ASIN,EAN,Match_Type,Tier,Confidence_Score,EAN_Exact_Match,Sales,Net_Profit,ROI,Supplier_Price,Amazon_Price,Bucket,Inclusion_Reason,Confidence,Validation_Required,Priority,Similarity,Unit_Qty_Flag,Unit_Qty_Note,Category,Supplier_URL,Amazon_URL,FBA_Sellers,Dashboard_Flags,Evidence_Status,External_Check_Status,Availability,Scraped_At,Category_URL,Priority_Score
Halloween Anonymous Mask,Anonymous Hacker V For Vendetta Guy Fawkes Fancy Dress Mask,B0BHWN4L8J,5056170338363,EAN,T1,40,True,0,2.0625,179.34782608695653,0.72,7.98,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2,MATCH,,Wholesale Halloween,https://www.poundwholesale.co.uk/halloween-anonymous-mask,https://www.amazon.co.uk/dp/B0BHWN4L8J,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-06T12:39:18.828806,https://www.poundwholesale.co.uk/seasonal/wholesale-halloween,2.3718749999999997
Halloween Anonymous Mask,Anonymous Hacker V For Vendetta Guy Fawkes Fancy Dress Mask,B0BHWN4L8J,5056170338363,EAN,T1,40,True,0,2.0625,179.34782608695653,0.72,7.98,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2,MATCH,,Wholesale Halloween,https://www.poundwholesale.co.uk/halloween-anonymous-mask,https://www.amazon.co.uk/dp/B0BHWN4L8J,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-06T12:39:18.828806,https://www.poundwholesale.co.uk/seasonal/wholesale-halloween,2.3718749999999997
Pan Aroma Gel Fresh Flower Air Freshener Assorted Fragrance,GEL FRESH AIR FRESHENER,B075FWC62K,5053249009308,EAN,T1,60,True,0,2.0583333333333345,157.12468193384234,0.912,7.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.4444,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-gel-fresh-flower-air-freshener-assorted-fragrance,https://www.amazon.co.uk/dp/B075FWC62K,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:19:26.098833,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,2.3670833333333343
Rapide Clear Gloss Varnish 170ml,Varnish 180ml Can Gloss 'Clear',B0052C6J8I,5019702951584,EAN,T1,60,True,0,2.051666666666668,168.16939890710387,0.804,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.4286,MATCH,,Other,https://www.poundwholesale.co.uk/rapide-clear-gloss-varnish-170ml,https://www.amazon.co.uk/dp/B0052C6J8I,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,,,,2.359416666666668
Rapide General Purpose Primer 170ml,General Purpose Primer Paint 180ml x 1,B00C28YGSK,5055319551045,EAN,T1,60,True,0,2.051666666666668,168.16939890710387,0.804,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.3333,MATCH,,Other,https://www.poundwholesale.co.uk/rapide-general-purpose-primer-170ml,https://www.amazon.co.uk/dp/B00C28YGSK,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,,,,2.359416666666668
DID Gripped Stubby Phillips & Slotted Screwdriver Set 2pc,DID Gripped Stubby Phillips & Slotted Screwdriver Set 2PC,B0979NB218,5056338357892,EAN,T1,95,True,0,2.04,177.3913043478261,0.72,7.98,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,1.0,MATCH,,Wholesale Hand Tools,https://www.poundwholesale.co.uk/did-gripped-stubby-phillips-slotted-screwdriver-set-2pc,https://www.amazon.co.uk/dp/B0979NB218,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T17:41:22.926051,https://www.poundwholesale.co.uk/diy/wholesale-hand-tools,2.3459999999999996
Auto Extreme High Performance Chain Lube Spray 200ml,Mean Machine Bicycle chain lube oil lubricant spray 200ml (2),B011IEZMMW,5055319556071,EAN,T1,60,True,0,2.029583333333334,166.35928961748635,0.804,7.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2857,MATCH,,Other,https://www.poundwholesale.co.uk/auto-extreme-high-performance-chain-lube-spray-200ml,https://www.amazon.co.uk/dp/B011IEZMMW,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,,,,2.3340208333333337
Pan Aroma Salted Caramel Coloured Jar Candle 85g,"Pan Aroma Orange Decorative Holder & Scented Candle, Salted Caramel, 85G",B09KCLYC1D,5053249248356,EAN,T1,80,True,0,2.028333333333334,151.36815920398016,0.948,7.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.5,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-salted-caramel-coloured-jar-candle-85g,https://www.amazon.co.uk/dp/B09KCLYC1D,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:20:52.117663,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,2.3325833333333343
Smart Choice Flashing LED Dog Lead 120cm Assorted Colours,Smart Choice LED Flashing Dog Lead 120cm – Reflective Light-Up Safety Leash for Dogs – 3 Flash Modes – Assorted Colours – Battery Included (Blue with white led),B0F799YVXC,5052516215947,EAN,T1,80,True,0,1.9912500000000013,41.48437500000004,5.1,12.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.4091,MATCH,,Wholesale Pet Walking Grooming,https://www.poundwholesale.co.uk/smart-choice-flashing-led-dog-lead-120cm-assorted-colours,https://www.amazon.co.uk/dp/B0F799YVXC,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T11:19:15.982400,https://www.poundwholesale.co.uk/pet-supplies/wholesale-pet-walking-grooming,2.2899375000000015
Wheat Straw PP Grey & Beige Lunch Box With Phone Stand,Bamboo Bento Lunchbox with Built-in Phone Stand,B0B526BPWV,687368098193,EAN,T1,40,True,0,1.9716666666666676,134.12698412698415,1.104,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1538,MATCH,,Wholesale Storage Boxes Containers,https://www.poundwholesale.co.uk/wheat-straw-pp-grey-beige-lunch-box-with-phone-stand,https://www.amazon.co.uk/dp/B0B526BPWV,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T10:34:14.791031,https://www.poundwholesale.co.uk/kitchenware/wholesale-storage-boxes-containers,2.2674166666666675
Wheat Straw PP Grey & Beige Lunch Box With Phone Stand,Bamboo Bento Lunchbox with Built-in Phone Stand,B0BNZHWK5F,687368098193,EAN,T1,40,True,0,1.9716666666666676,134.12698412698415,1.104,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1538,MATCH,,Wholesale Storage Boxes Containers,https://www.poundwholesale.co.uk/wheat-straw-pp-grey-beige-lunch-box-with-phone-stand,https://www.amazon.co.uk/dp/B0B526BPWV,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T10:34:14.791031,https://www.poundwholesale.co.uk/kitchenware/wholesale-storage-boxes-containers,2.2674166666666675
Wheat Straw PP Grey & Beige Lunch Box With Phone Stand,Bamboo Bento Lunchbox with Built-in Phone Stand,B0B526BPWV,687368098193,EAN,T1,40,True,0,1.9716666666666676,134.12698412698415,1.104,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1538,MATCH,,Wholesale Storage Boxes Containers,https://www.poundwholesale.co.uk/wheat-straw-pp-grey-beige-lunch-box-with-phone-stand,https://www.amazon.co.uk/dp/B0B526BPWV,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T10:34:14.791031,https://www.poundwholesale.co.uk/kitchenware/wholesale-storage-boxes-containers,2.2674166666666675
Classics Juggling Balls 3 Pack CDU,HTI Toys Classic Juggling Balls,B07T3F5CL9,5050837464013,EAN,T1,40,True,0,1.9479166666666667,96.9112769485904,1.752,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2222,MATCH,,Wholesale Games Activity Toys,https://www.poundwholesale.co.uk/classics-juggling-balls-3-pack-cdu,https://www.amazon.co.uk/dp/B07T3F5CL9,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T01:19:49.328016,https://www.poundwholesale.co.uk/toys/wholesale-games-activity-toys,2.240104166666667
Pan Aroma Vanilla & Coconut Dome Reed Diffuser 50ml CDU,Pan Aroma Dome Reed Diffuser Vanilla Coconut,B07BVDY3LT,5053249217390,EAN,T1,95,True,0,1.9000000000000008,129.25170068027214,1.104,6.78,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.7778,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-vanilla-coconut-dome-reed-diffuser-50ml-cdu,https://www.amazon.co.uk/dp/B07BVDY3LT,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:18:12.159165,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,2.185000000000001
Pan Aroma Wild Berries Scented Gel Crystals Air Freshener 150g,Pan Aroma Cherry Blossom Lava Gel Crystal Air Freshener,B01N91KARP,5053249003870,Title,T2,45,False,0,2.1816666666666675,166.5394402035624,0.912,8.99,B,Opportunity: positive profit with zero/unknown sales,MEDIUM,Yes,MEDIUM,0.3571,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-wild-berries-scented-gel-crystals-air-freshener-150g,https://www.amazon.co.uk/dp/B01N91KARP,,AMAZON_EAN_MISSING,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:46:14.095370,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,2.1816666666666675
Hugs & Kisses Countdown Plaque Assorted,"Baby Countdown Hanging Plaque 'Sleeps Until I'm a Big Brother' - Plastic, 20cm x 14cm",B0BZPLXTB3,5015302108618,EAN,T1,40,True,0,1.8816666666666664,138.3578431372549,0.972,7.25,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1176,MATCH,,Wholesale Baby Shower,https://www.poundwholesale.co.uk/hugs-kisses-countdown-plaque-assorted,https://www.amazon.co.uk/dp/B0BZPLXTB3,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T15:03:27.756666,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-shower,2.1639166666666663
Marksman Spade Bit Sets 6pc,6PC FLAT SPADE WOOD DRILL BIT SET HOLE CUTTER BORE 10MM 13MM 16MM 19MM 22MM 25MM,B06XVM7KHY,5038673580210,EAN,T1,40,True,0,1.8516666666666672,71.21794871794876,2.46,8.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1667,MATCH,,Wholesale Marksman Tools,https://www.poundwholesale.co.uk/6pc-10-13-16-19-22-25-spade-bit-sets,https://www.amazon.co.uk/dp/B06XVM7KHY,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T23:13:58.577155,https://www.poundwholesale.co.uk/diy/wholesale-marksman-tools,2.129416666666667
Kitchen Krazy Black Swing Top Bin 30L,Swing Bin,B01N4WE4X3,5022092002088,EAN,T1,40,True,0,1.8512500000000016,37.47469635627535,5.268,12.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2857,MATCH,,Wholesale Home Accessories,https://www.poundwholesale.co.uk/kitchen-krazy-black-swing-top-bin-30l,https://www.amazon.co.uk/dp/B01N4WE4X3,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T04:31:16.602458,https://www.poundwholesale.co.uk/homeware/wholesale-home-accessories,2.1289375000000015
Hoot Boys Money Tin Assorted,1x Random Money Box Tin,B0CW1VW8Q2,5056283865299,EAN,T1,40,True,0,1.8495833333333336,132.11309523809527,1.02,7.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.25,MATCH,,Wholesale Money Tins,https://www.poundwholesale.co.uk/hoot-boys-money-tin-assorted,https://www.amazon.co.uk/dp/B0CW1VW8Q2,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T15:01:46.421115,https://www.poundwholesale.co.uk/toys/wholesale-money-tins,2.1270208333333334
Pan Aroma Coconut & Vanilla Scented Gel Crystals Air Freshener 150g,Lava Gel Crystal Air Freshener French Vanilla,B00F4LBW6Q,5053249003894,EAN,T1,60,True,0,1.8449999999999995,140.83969465648852,0.912,8.49,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.3077,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-coconut-vanilla-scented-gel-crystals-air-freshener-150g,https://www.amazon.co.uk/dp/B00F4LBW6Q,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:32:04.329960,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,2.121749999999999
Elbow Grease Antibacterial Surface Scrub Wipes 24 Pack,Elbow Grease Surface Kitchen Bathroom Scrub Wipes 72 (3 PACK),B0894ZSQ85,5053249240688,EAN,T1,95,True,0,1.8383333333333327,112.0934959349593,1.308,9.19,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.5,MATCH,,Multi Purpose Cleaners,https://www.poundwholesale.co.uk/elbow-grease-antibacterial-surface-scrub-wipes-24pk,https://www.amazon.co.uk/dp/B0894ZSQ85,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T06:50:27.480038,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/multi-purpose-cleaners,2.1140833333333324
Wholesale Dekton Dri Aire Refillable Medium Grey Mist Premium Moisture Absorber 2 X 500g | Pound Wholesale,"Dri Aire Medium Hi Grade Dehumidifier Complete With 2 × 500g Refill Bags For Fast, Power-Free Moisture Absorption And Damp Protection In Small Enclosed Spaces",B0G2MJ38W7,5055441468570,EAN,T1,60,True,0,1.821666666666667,28.419136765470626,7.032,14.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2,MATCH,,Dehumidifiers,https://www.poundwholesale.co.uk/dekton-dri-aire-refillable-medium-grey-mist-premium-moisture-absorber-2-x-500g,https://www.amazon.co.uk/dp/B0G2MJ38W7,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,out of stock,2025-12-04T07:12:18.021103,https://www.poundwholesale.co.uk/wholesale-cleaning/dehumidifiers,2.0949166666666668
My Princess Party Princess Dolls Assorted CDU,Party Princess Doll,B07DXVCV2B,5050837419815,EAN,T1,40,True,0,1.8099999999999996,143.65079365079362,0.852,8.04,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2857,MATCH,,Wholesale Dolls Soft Toys,https://www.poundwholesale.co.uk/my-princess-party-princess-dolls-assorted-cdu,https://www.amazon.co.uk/dp/B07DXVCV2B,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-07-28T07:03:09.829469,https://www.poundwholesale.co.uk/toys/wholesale-dolls-soft-toys,2.0814999999999992
151 Interior Dehumidifier 250ml 3 Pack,"151 INTERIOR DEHUMIDIFIER 3 X 250ML PACKS FRAGRANCE FREE,3x250ml (Pack of 2)",B0F8BJX46Z,5053249234939,Title,T2,45,False,0,2.076666666666666,98.42022116903632,1.872,10.58,B,Opportunity: positive profit with zero/unknown sales,MEDIUM,Yes,MEDIUM,0.5,MATCH,,Dehumidifiers,https://www.poundwholesale.co.uk/151-interior-dehumidifier-250ml-3-pack,https://www.amazon.co.uk/dp/B0F8BJX46Z,,AMAZON_EAN_MISSING,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T15:39:18.595705,https://www.poundwholesale.co.uk/wholesale-cleaning/dehumidifiers,2.076666666666666
Dekton 3mm Flat Pro Screwdriver 7.5cm,Dekton Flat Screwdriver 3mm x 75mm | Durable CR-V Steel Construction | Magnetic Tip for Easy Screw Pick-Up | Non-Slip Rubber Handle for Improved Grip and Control | Ideal for DIY & Home Improvement,B0DH57P7LG,5055441423982,EAN,T1,60,True,0,1.8016666666666663,148.89807162534433,0.792,6.41,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.129,MATCH,,Wholesale Hand Tools,https://www.poundwholesale.co.uk/dekton-3mm-flat-pro-screwdriver-7-5cm,https://www.amazon.co.uk/dp/B0DH57P7LG,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T17:26:29.814480,https://www.poundwholesale.co.uk/diy/wholesale-hand-tools,2.071916666666666
Halloween Ghoulish Decoration Glitter Spiders 6.5cm 4 Pack Assorted Colours,Gem Imports Halloween Decorative Orange Glitter Spiders - Pack of 4,B0CKTNNWCL,5056170312967,EAN,T1,60,True,0,1.778333333333334,154.63768115942037,0.72,6.19,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.3333,MATCH,,Wholesale Halloween,https://www.poundwholesale.co.uk/halloween-ghoulish-decoration-glitter-spiders-6-5cm-4-pack-assorted-colours,https://www.amazon.co.uk/dp/B0CKTNNWCL,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-06T12:40:27.226725,https://www.poundwholesale.co.uk/seasonal/wholesale-halloween,2.045083333333334
Halloween Ghoulish Decoration Glitter Spiders 6.5cm 4 Pack Assorted Colours,Gem Imports Halloween Decorative Orange Glitter Spiders - Pack of 4,B0CKTNNWCL,5056170312967,EAN,T1,60,True,0,1.778333333333334,154.63768115942037,0.72,6.19,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.3333,MATCH,,Wholesale Halloween,https://www.poundwholesale.co.uk/halloween-ghoulish-decoration-glitter-spiders-6-5cm-4-pack-assorted-colours,https://www.amazon.co.uk/dp/B0CKTNNWCL,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-06T12:40:27.226725,https://www.poundwholesale.co.uk/seasonal/wholesale-halloween,2.045083333333334
Paint Factory Creative Enamel Paint Black Matt 250ml,4 x Enamel Black Matt Paint Spray Aerosol 200ml Radiator Metal Wood Etc. Tough,B017NQGKXO,5055319598095,EAN,T1,60,True,0,1.7425833333333332,340.5396174863387,0.804,10.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,Yes,MEDIUM,0.2353,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Other,https://www.poundwholesale.co.uk/enamel-paint-black-matt-250ml,https://www.amazon.co.uk/dp/B017NQGKXO,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,,,,2.003970833333333
Roadster Bicycle Cable Lock With 2 Keys 10mm X 650mm,Roadster 2 Key Bicycle Cable Lock Security Bike Cycle Gate 10mm x 650mm,B088N7M48Z,5038673815213,EAN,T1,95,True,0,1.7066666666666663,129.29292929292927,0.924,6.92,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.5714,MATCH,,Wholesale Cycling,https://www.poundwholesale.co.uk/roadster-bicycle-cable-lock-with-2-keys-10mm-x-650mm,https://www.amazon.co.uk/dp/B088N7M48Z,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T15:42:26.170475,https://www.poundwholesale.co.uk/leisure-hobbies/wholesale-cycling,1.9626666666666661
Just Stationery A4 Ruled Hardback Notebook Assorted Colours,Just stationery A4 Ruled Hardback Book (Pack of 3),B0CCJFSN8F,5013922067001,Title,T2,45,False,0,1.9487500000000022,279.2968750000001,1.26,11.97,B,Opportunity: positive profit with zero/unknown sales,MEDIUM,Yes,MEDIUM,0.4545,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Wholesale Notebooks Notepads,https://www.poundwholesale.co.uk/just-stationery-a4-ruled-hardback-notebook-assorted-colours,https://www.amazon.co.uk/dp/B0CCJFSN8F,,AMAZON_EAN_MISSING,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:05:29.635683,https://www.poundwholesale.co.uk/stationery/wholesale-notebooks-notepads,1.9487500000000022
"Harris Woodcare Brush 3""",Harris 10630 3-Inch Transform Wood Stain and Varnish Brush - Green,B009V5VTU0,5000253106301,EAN,T1,60,True,0,1.6800000000000004,77.77777777777779,1.932,7.92,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.2727,MATCH,,Paint Brushes,https://www.poundwholesale.co.uk/harris-woodcare-brush-3,https://www.amazon.co.uk/dp/B009V5VTU0,,,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-22T16:17:09.217490,https://www.poundwholesale.co.uk/diy/wholesale-painting-decorating/paint-brushes,1.9320000000000004
Bello Plastic Margarita Cocktail Glass,Clear Margarita Cocktail Glass Plastic 17CM Pack of 2,B07F3HKCJT,5015302421595,EAN,T1,60,True,0,1.6688333333333345,200.06613756613763,0.852,8.74,B,Opportunity: positive profit with zero/unknown sales,HIGH,Yes,MEDIUM,0.4444,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Wholesale Partyware,https://www.poundwholesale.co.uk/bello-plastic-margarita-cocktail-glass,https://www.amazon.co.uk/dp/B07F3HKCJT,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T09:43:15.005957,https://www.poundwholesale.co.uk/party-gift/wholesale-partyware,1.9191583333333346
Dekton Mini Emulsion Paint Roller Set 4pc,"Dekton 4"" Emulsion Set 4pc-Woven roller for emulsion| Ideal for emulsion paints on walls & ceiling| Medium Pile Woven Fabric Sleeve| Durable Finish| Seamless Repairs On Nicks & scuffs| 2 roller,1 tray",B0DJBVQGY2,5055441449807,EAN,T1,60,True,0,1.6666666666666676,80.90614886731396,1.812,9.14,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1852,MATCH,,Wholesale Painting Decorating,https://www.poundwholesale.co.uk/dekton-mini-emulsion-paint-roller-set-4pc,https://www.amazon.co.uk/dp/B0DJBVQGY2,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T22:22:02.826981,https://www.poundwholesale.co.uk/diy/wholesale-painting-decorating,1.9166666666666676
Battle Royale Mini Strike Dart Gun 4pc,HTI 1374636 Small Strike Blaster Toy Gun with Foam Darts,B07QW7YH9L,5050837463610,EAN,T1,40,True,0,1.6666666666666667,108.22510822510824,1.188,8.24,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,MEDIUM,0.1429,MATCH,,Wholesale Games Activity Toys,https://www.poundwholesale.co.uk/battle-royale-mini-strike-dart-gun-4pc,https://www.amazon.co.uk/dp/B07QW7YH9L,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T01:08:14.021651,https://www.poundwholesale.co.uk/toys/wholesale-games-activity-toys,1.9166666666666665
Belux Natural Ocean Breeze Liquid Hand Soap 500ml Pallet Deal,Belux Liquid Hand Soap Ocean Breeze 500ml – Pack of 12 | Naturally Derived Handwash with Pump | Gentle & Refreshing Hand Cleanser for Daily Use,B089G8NXBL,8692730510953,EAN,T1,65,True,0,1.6376666666666626,794.548286604361,0.624,17.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,Yes,MEDIUM,0.3333,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Wholesale Hand Wash Sanitisers,https://www.poundwholesale.co.uk/belux-natural-ocean-breeze-liquid-hand-soap-500ml-pallet-deal,https://www.amazon.co.uk/dp/B089G8NXBL,,EXTREME_PRICE_RATIO,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-07-23T09:17:30.109647,https://www.poundwholesale.co.uk/health-beauty/wholesale-hand-wash-sanitisers,1.8833166666666619
