Supplier_Title,Amazon_Title,Match_Type,Tier,EAN_Status,Sales,Net_Profit,ROI,Bucket,Inclusion_Reason,Rationale,Confidence,Validation_Required,Priority,Similarity
APOLLO BALLOON WHISK,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",Title,T3,Not matched,200.0,0.683333333333334,51.37844611528827,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
COLGATE TOOTHPASTE FRESH GEL 100ML PK12,Colgate Fresh Gel Fluoride Toothpaste 100 Milliliter - Pack of 12 Tubes,Title,T3,Not matched,100.0,0.6800000000000004,5.287713841368587,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.53
NATURAL COL PENCILS,Faber-Castell Colour Pencils Black Edition - Skin Tones x 12,Title,T3,Not matched,300.0,0.6786666666666663,43.560119811724405,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
KEEP IT HANDY MICRO SOUP MUG,2pk Microwavable Soup Mugs,Title,T2,Not matched,50.0,0.6741666666666668,39.89151873767259,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.59
THE CHRISTMAS WORKSHOP SHATTERPROOF BAUBLES SILVER PACK OF 50,"Victor's Workshop 70pcs Shatterproof Christmas Baubles Pack, Frozen Winter Silver and White Christmas Ball Ornaments for Tree Decoration",Title,T3,Not matched,300.0,0.6716666666666666,10.44582685329186,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.48
DEKTON COPING SAW,"Eclipse Professional Tools 70-CP1R Coping Saw, Blue",Title,T3,Not matched,300.0,0.6550000000000009,17.01298701298704,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
BODY BAG DOUBLE ZIP WITH ADJUSTED SHOULDER STRIP,"Women's Multi-Pocket Casual Crossbody Bag, Multifunctional Travel Bag with Adjustable Shoulder Strap, Nylon Lightweight and Waterproof, for Shopping, Hiking, Everyday Use",Title,T3,Not matched,50.0,0.6416666666666664,13.42398884239888,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
BRIGHT & HOMELY SCENTED TEALIGHTS 15PCE,20pc Scented Tealights Night Candle Black Cherry 8hrs Burning Time by Baltus,Title,T3,Not matched,500.0,0.6403333333333341,41.099700470688965,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
KILROCK SERVICE-PRO COFFEE MACHINE DESCALER 150ML(SOLD EACH),"Kilrock Service Pro Coffee Machine Descaler & Cleaner 2 x 150ml - Suitable for both automatic and manual machines - Leaves no residue, odours or aftertaste, Black",Title,T3,Not matched,100.0,0.6320833333333338,16.41774891774893,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.5
"AMTECH POINTING TROWEL 150M(6"") WITH SOFT GRIP","Amtech G0230 150mm (6"") Pointing trowel with soft grip",Title,T2,Not matched,50.0,0.6254166666666667,27.551395007342144,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.74
CHEF AID STAINLESS STEEL TEA BAG SQUEEZER,"Tea Bag Squeezer, Stainless Steel Holder, Tongs, Spoon, Strainer Clip for Gripping Ice Cubes (15cm)",Title,T3,Not matched,200.0,0.588333333333334,45.256410256410305,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
BUCKET FOLDABLE SET 6 PIECE ASSORTED,"abeec 5 Piece Foldable Beach Bucket Set – Collapsible Sand Bucket & Sandpit Toys – Ideal Beach, Outdoor, Water, and Sand Toys for Kids",Title,T3,Not matched,100.0,0.5862500000000008,14.36887254901963,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.35
EVERBUILD JET RAPID SET CEMENT 3KG,"Everbuild Jetcem Deep Rapid Repair Sand and Cement, Grey, 6 kg",Title,T2,Not matched,50.0,0.5749999999999995,13.038548752834455,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.65
INCENSE STICKS SANDLEWOOD PK6,"STAMFORD INC. 37107 Sandalwood Incense Sticks, 20 Sticks x 6 Packs",Title,T3,Not matched,300.0,0.5541666666666669,16.591816367265476,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.4
SIL SERVICE BELL GOLD,Echi gold plated loud service/hand/alarm bell (metal),Title,T3,Not matched,200.0,0.5515833333333335,20.44415616506054,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.46
WHAM CRYSTAL 32LTR CLEAR UNDERBED BOX&LID,"Wham Clear Plastic Storage Box Boxes With Lids Home Office Stackable Nestable, 32L Underbed, Set of 3",EAN,T1,Confirmed,50.0,0.548333333333334,12.576452599388393,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.37
AMTECH TELESCOPIC PICKUP TOOL,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,Title,T2,Not matched,100.0,0.5416666666666672,19.20803782505912,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.64
BEAUFORT SQ FOOD CONTAINER 13 LTR,Beaufort 13 Litre New SQUARE FOOD & CAKE CONTAINER WITH CLEAR SOLID LID,Title,T2,Not matched,200.0,0.505833333333334,18.874378109452763,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.56
PREMIER FLICKABRIGHT GLASS SPHERE CANDLE 10CM,Premier Decorations Red LED Flickabrights Wax Candle Battery Operated Christmas Decoration Xmas Festive Décor 18cm x 9cm,Title,T3,Not matched,50.0,0.5050000000000006,13.116883116883132,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.4
FAIRY DUAL SPONGE SCOURER WITH CRYSTALS PK2,"Addis Fairy Originals Non Scratch General Dual Sponge Scourer with Crystals, Pack of 6, Green One Size",Title,T2,Not matched,100.0,0.49166666666666736,37.820512820512874,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.58
PRO USER FULL CAR COVER-LARGE,"Maypole Breathable Full Cover for Extra Large Cars Water Resistant, Grey",Title,T3,Not matched,50.0,0.48666666666666347,4.626108998732542,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
GSD UK TOURIST ADAPTOR,India to UK Travel Tourist Adaptor Converter Mains Plug,Title,T3,Not matched,50.0,0.48433333333333284,25.571981696585684,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.52
PRIMA WOODEN NAIL BRUSHES 2PC,"4 Pcs Double Sided Wooden Nail Brushes - 2 Kinds, Easy to Use - Clean Hands, Feet & Nails",Title,T3,Not matched,500.0,0.4716666666666669,33.93285371702639,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
MENS THINSULATE KNITTED GLOVE,Mens Fleece Touch Screen Gloves Thinsulate Lined Full Finger Thermal Winter Wooly Work (Black),Title,T3,Not matched,900.0,0.4683333333333335,13.897131552917907,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
APOLLO VINEGAR SHAKER,"apollo THE HOUSEWARES BRAND 3357 Glass Vinegar Shaker, Clear 15 x 5.5 x 5.5 cm",EAN,T1,Confirmed,50.0,0.46333333333333293,34.83709273182954,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.42
SMART CHOICE GLOW IN THE DARK ROPE DOG TOY 6 ASSTD,"Zip witn 6 String Toy for Pets, Glow in The Dark Rope Launcher Cat and Dog Toys (6PC Single Rope)",Title,T3,Not matched,50.0,0.46166666666666667,21.274961597542244,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
MERA SHISHA/HOOKAH 100 CHARCOAL TABLETS,100 Charcoal Disc Tablet Coal Instant Light Hookah Shisha by ORCHIDS,Title,T3,Not matched,200.0,0.4550000000000012,14.043209876543244,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
LITTLE TREES CAR FRESHENER ORANGE JUICE,Little Trees Air Freshener Tree LTZ084 Orange Juice Fragrance For Car Home Boat Caravan - Triple Pack,Title,T3,Not matched,50.0,0.4540000000000004,30.55181695827728,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
B & CO  REUSABLE AIR FRYER NON STICK SQUARE LINERS 2PCS,"Vicloon Silicone Air Fryer Liners, 2PCS 7.87x5.31 Square Reusable Silicone Mats, Non-Stick Air Fryer Mats for Baking, Steaming, Cooking",Title,T3,Not matched,50.0,0.44833333333333414,35.582010582010646,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
LADIES THERMAL KNEE HIGH SOCKS PACK OF 2,undercover lingerie 2 Pairs Womens Black Thick Thermal Brushed Lining Warm Knee High or Over Knee Socks,Title,T3,Not matched,200.0,0.4436666666666673,14.508393285371724,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
BUTTERFLY AND RAINBOW HAIR CLIPS 4PC,"Toddler Girls Butterfly Snap Clips,Lovely Unicorn Rabbit Hair Clip for Kids Cute Rainbow Metal Snap Hair Pins-Butterfly",Title,T3,Not matched,300.0,0.44291666666666674,31.864508393285373,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
CHEF AID NAIL BRUSH PLASTIC DOUBBLE SIDED 9CM,"2 Pcs Nail Brushes, Double Sided Nail Brush, Plastic Handle Brushes, Cleaning Tools for Cleaning Nails,Toes, Used In Home,Travel Etc (White)",Title,T3,Not matched,100.0,0.44000000000000117,36.36363636363646,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
MIRROR BLUE CANYON SQUARE PLASTIC MIRROR,Blue Canyon - 18cm Free Standing Square Mirror - White Colour - Perfect for Shaving and Applying Makeup - One Side with 2x Magnification - Double Sided Multipurpose Mirror - BA2046,EAN,T1,Confirmed,100.0,0.43499999999999983,13.897763578274756,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.29
ULTRATAPE PICTURE FRAME TAPE 24MMX50M,Ultratape | Picture Frame Tape | 48mm x 33m,Title,T2,Not matched,50.0,0.43166666666666775,28.587196467991244,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.85
FAIRY MAX POWER SOAP DISPENSING DISH BRUSH & REFILLS 3PCS,Fairy Soap Dispensing Dish Brush,Title,T2,Not matched,50.0,0.42500000000000093,27.419354838709737,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.72
BEAUFORT JUICE JUG 2LTR,Thumbs Up 2 Litre Fridge Jug Clear 2.0L,Title,T3,Not matched,50.0,0.4245833333333331,22.464726631393283,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
SABICHI CUTLERY SET HAMPSTEAD STAINLESS STEEL 16 PIECES,"Viners Sicily 16 Piece Cutlery Set | Stainless Steel Flatware, Mirror Finish, Dishwasher Safe & Rust Resistant, Everyday Dining & Entertaining, British Heritage Brand",Title,T3,Not matched,500.0,0.4233333333333327,4.698483166851638,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.35
MASTERCLASS SALT/PAPPER MILL BLACK,"MasterClass Pepper Mill or Salt Grinder with Interchangeable Cap, Black, 17cm",Title,T3,Not matched,100.0,0.4216666666666671,10.063643595863175,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.5
TRAVEL CARD HOLDER 1500,Genuine Leather Oyster Card Holder Bus Travel Pass Holders - Black,Title,T3,Not matched,200.0,0.42166666666666663,19.43164362519201,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
BAKER & SALT LOOSE CASE CAKE TIN 23CM,Baker & Salt Loose Based Round Cake Tin Deep - 09inch,Title,T2,Not matched,50.0,0.40458333333333285,8.140509725016758,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.73
KILNER PRESERVE JAR 0.25LTR SCREW LID,Kilner Preserve Jar 0.25L (250ml) Round Glass Screw Top Lid Preservation Storage Jar for Jams Jellies Chutneys,Title,T3,Not matched,50.0,0.4033333333333333,23.047619047619047,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.49
PRIMA PEELER SET 3PCE,"Swiss Peeler 3pc Set, Green, Red and Grey",Title,T3,Not matched,50.0,0.3986666666666674,25.588361146769405,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.45
PRIMA PEELER SET 3PCE,"Swiss Peeler 3pc Set, Green, Red and Grey",Title,T3,Not matched,50.0,0.3986666666666674,25.588361146769405,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.45
CHEF AID BEAN SLICER,Krisk French Style Bean Slicer - HA43,Title,T3,Not matched,100.0,0.38666666666666727,27.039627039627078,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.53
APOLLO SILICON WHISK SPLASH 25CM,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",Title,T3,Not matched,200.0,0.37333333333333396,22.76422764227646,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.47
ELF ARRIVAL ENVELOPE OUTFIT,Christmas Naughty Elf Arrival Clothes - Plush Snowman Outfit,Title,T3,Not matched,50.0,0.37124999999999964,17.10829493087556,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.51
SMART CHOICE CANVAS PLUSH/ROPE DOG TOY,"Smart Choice Dog Toy Box, Grey",Title,T2,Not matched,100.0,0.35958333333333337,10.072362278244631,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.59
AMTECH TROWEL MARGIN - SOFT GRIP5X2,"Amtech G0230 150mm (6"") Pointing trowel with soft grip",Title,T2,Not matched,50.0,0.35166666666666724,15.840840840840869,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.56
WHAM CRYSTAL CD BOX CLEAR,Wham Pack 5 Crystal 17L Box & Lid Clear,Title,T2,Not matched,50.0,0.3483333333333347,8.931623931623967,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.72
DOG LEAD AND COLLAR SET SML/MED,"2 Pack Dog Set, Adjustable Nylon Collar & Lead, Quick Release, Small & Medium Dog Size, Paw Print Pattern",Title,T3,Not matched,100.0,0.34833333333333416,25.05995203836936,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
HEM INCENSE STICKS SANDLEWOOD,"Incense Sandalwood, 120 Sticks in a Six Pack. HEM Brand, Hand Rolled in India.",Title,T3,Not matched,100.0,0.3429166666666663,13.662018592297464,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
WHITE GLO TOOTHPASTE PROFESSIONAL CHOICE 100ML PK6,White Glo Extra Strength Whitening Toothpaste Professional Choice (100ml) - Pack of 6,Title,T2,Not matched,50.0,0.33499999999999974,3.5263157894736814,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.74
PRIMA SALT AND PEPPER SHAKER 8X4.5CM,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,Title,T3,Not matched,500.0,0.3183333333333338,13.046448087431713,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.52
ASHLEY CASH BOX 4.5 INCH,Ashley - Metal Cash Box - 20.5cm - Red,Title,T2,Not matched,100.0,0.3083333333333338,8.759469696969708,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.61
PPS ROUND 40 DOYLEYS 21CM,"40 X White Round LACE DOYLEYS - 22cm/8.5"" Quality Disposable Paper mats Great for Entertaining and Parties",EAN,T1,Confirmed,700.0,0.29666666666666663,26.726726726726724,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.29
FRAMED ART - MANCHESTER UNITED KITS 40CM X 40CM,"A4 Framed Manchester United FC Legends, Repro Signed Wall Art Print, Premier League, Football, Gift Idea (framed 31 x 23 x 1 cms)",Title,T3,Not matched,50.0,0.29624999999999946,2.3018648018647974,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
PLAYWRITE  CHRISTMAS CYO MASKS,Playwrite Pack of 12 Christmas design cardboard masks,Title,T2,Not matched,50.0,0.29458333333333364,35.49196787148598,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.7
ELLIOTT WINDOW SQUEEGE 20CM,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",EAN,T1,Confirmed,200.0,0.293333333333333,14.102564102564086,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.24
BLACKSPUR PLASTERBOARD ANCHORS 5PC H/DUTY METAL,"20Pcs Plasterboard Fixings, Plasterboard Wall Plugs and Screws Set, 10Pcs Self Drilling Drywall Anchors and 10Pcs Drywall Screws, Heavy Duty Metal Wall Anchors Kit",Title,T3,Not matched,200.0,0.2883333333333342,18.602150537634465,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
PPS POCKET TISSUES 3PLY 10S PK10,"Handy Pocket 3ply Tissues, Packs of 10",Title,T2,Not matched,100.0,0.2883333333333338,25.975975975976013,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.57
STANLESS STEEL CRAFT SCISSORS,"Embroidery Scissors, Stainless Steel Craft Scissors for Needlework, Thread Cutting, Handicrafts with Leather Protective Case",Title,T3,Not matched,200.0,0.28700000000000014,18.421052631578956,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
ASHLEY SILICONE SLOTTED TURNER,"Starchef Silicone Slotted Turner Spatula Heat Resistant Non-Stick Soft Grip, Stainless Steel(Black)",Title,T3,Not matched,100.0,0.2834166666666671,16.0849413545214,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
DEKTON MALLET RUBBER 32OZ,"Toolzone Rubber Mallet, 32oz, Red and Black, Fibreglass Handle",Title,T3,Not matched,100.0,0.28000000000000047,8.510638297872354,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
DEKTON HSS-R EDGE GROUND DRILL BIT 3.3MM X 65MM,"Bosch Professional 10-Piece PointTeQ HSS Twist Drill Bit (for Metal, 3.3 x 36 x 65 mm, Drill Driver Accessories)",Title,T3,Not matched,50.0,0.27500000000000013,27.22772277227724,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.36
PRIMA STAINLESS STEEL FOOD TONG 9INCH,"9 Inch Stainless Steel Food Serving Tongs Buffet Tongs Cooking Tong for Cooking, Salad, Meat, BBQ, Frying, Serving （3pcs）",Title,T3,Not matched,100.0,0.2749166666666667,17.64548566538297,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
BLACKSPUR 5M RUBBER DOOR SEAL ETYPE,"Stormguard EPDM 5 Metres, D Black Draught Excluder Self Adhesive Rubber Door Window Seal Roll",Title,T3,Not matched,50.0,0.2749166666666667,17.64548566538297,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.41
THE BIG CHEESE QUICK CLICK MOUSE TRAP 2PK,"The Big Cheese Quick Click Mouse Trap - Twinpack, Kills Mice, Baited and Ready-To-Use, Easy Clean and Disposal, Plastic, Indoor and Outdoor Use, White",EAN,T1,Confirmed,50.0,0.27166666666666717,11.319444444444464,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.42
GLOVE KIDS MAGIC GLOVES ASSORTED,"3 Pairs Boys Girls Kids Thermal Magic Stretch Grip Winter Gloves Grip with Animal, Camo or Football Grippers",Title,T3,Not matched,50.0,0.2663333333333341,21.794871794871856,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
BEAUFORT MEASURE ULTIMATE JUG 2LTR,Beaufort - 2 Litre Clear Plastic Measuring Jug,Title,T3,Not matched,200.0,0.25208333333333355,21.545584045584064,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.5
TALA COCKTAIL STICKS 200,"Tala Bamboo Cocktail Sticks, Ponted End Cocktails Sticks Perfect for Buffets, Canapes and Appetisers, Pack Off 200 Stick Each Measuring 8cm, Can Also be Used a dential/toothpicks",EAN,T1,Confirmed,50.0,0.25166666666666715,22.672672672672714,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.24
MEMORIAL PLASTIC SPIKE SPECIAL MUM & DAD,Mum And Dad - Plastic Spike Memorial Grave Vase With Butterfly Decoration,Title,T3,Not matched,50.0,0.25166666666666715,12.39737274220035,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.48
NUAGE BODY POWDER TALC-FREE CHERRY / WATER LILY ASSORTED  250G,"Nuage Body Powder Set - Talc-Free, Cherry Blossom and Water Lily Scents, Anti-Chafing and Moisture Absorbing - 2 Pack",Title,T2,Not matched,200.0,0.2516666666666667,15.631469979296067,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.61
LAV TUMBLER 3PCS,Lav Sude Tumbler Glass Set. Drinking Glasses. Pack of 6. 315 cc.,Title,T3,Not matched,400.0,0.23833333333333395,7.288481141692168,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.35
WHAM CRYSTAL 80LTR CLEAR BOX & LID,CRYSTAL 80L BOX & LID CLEAR 11315,Title,T2,Not matched,100.0,0.23291666666666688,3.4763681592039832,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.63
SECURPAK NYLON LOCKING NUT ZINC PLATED M12 PACK OF 6,M12 Nyloc Hex Nut Locking Metal Steel Sheet Zinc Plated 12mm Nut Box of 10pcs,Title,T2,Not matched,50.0,0.23166666666666702,19.146005509641903,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.56
SECURPAK CUP  HOOK WHITE 38MM,"Plastic Coated Shouldered Mug Cup Hooks, 38 mm (1.1/2 inch) - White, Pack of 20",Title,T3,Not matched,50.0,0.221666666666667,18.319559228650167,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
MARKSMAN STAINLESS STEEL HOOKS 3PCE,"15-Pack S Hooks for Hanging, Stainless Steel S Shape Metal Hooks, Multipopused S Hanging Hooks for Kitchen, Bathroom, Shop, 10 cm",Title,T3,Not matched,100.0,0.22033333333333416,14.142062473256365,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
ELLIOTTS GLASS SPRAY BOTTLE BROWN480ML,"Elliott 480ml Brown Glass Spray Bottle, Manufactured from Recycled Glass and featuring a locking trigger action spray Mechanism, Ideal for use for Cleaning, Watering Plants and many other uses",EAN,T1,Confirmed,100.0,0.21833333333333305,8.462532299741591,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.28
PYREX ESSENTIALS CASSEROLE OVAL 4.1LTR,"Pyrex Essentials Glass oval Casserole high resistance, 3 L",Title,T2,Not matched,100.0,0.21375000000000166,2.288543897216292,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.6
KEELECO HUGGY GIRAFFE 28CM,Keel Toys 28cm Keeleco Huggy Giraffe,Title,T2,Not matched,100.0,0.21166666666666845,2.935737401756844,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.68
AMTECH BOX SPANNER /TOMMY BAR,Amtech K1150 6 Piece Tubular Box Spanner Set with Tommy bar,Title,T2,Not matched,50.0,0.2070833333333344,7.317432273262699,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.64
BLUE CANYON VECTOR SHOWER SPRAY,Blue Canyon Vector Double Tap Shower Spray| Bathroom Accessory| Premium Shower Attachment for Bath taps| Push-on-Fitting| Suitable for Round & Oval Taps| Shower Head for Bathroom| ~1.5 Meters| (White),EAN,T1,Confirmed,500.0,0.19833333333333303,4.8022598870056425,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.27
ROYLE HOME SPRINGFORM CAKE TIN,"Royle Kids 2 Mini Springform Cake Tin Kids Round 5Inch Non Stick Springform Baking Tin 12cm,Black",EAN,T1,Confirmed,100.0,0.19266666666666632,7.725207163859917,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.43
DETTOL POWER & PURE KITCHEN 750ML PK6,"Dettol Power and Pure Kitchen Cleaner Spray 1 Litre, Pack of 4",Title,T2,Not matched,50.0,0.1866666666666681,1.855533465871452,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.63
EASY SPRAY 4IN1 MULTI PURPOSE CLEANER 750ML PK6,"Astonish Special Aromatic Edition Multi-Purpose Anti-Bacterial Surface Cleanser Spray, Pomegranate and Raspberry Scent, 12 X 750ml",Title,T3,Not matched,300.0,0.18166666666666464,3.132183908045942,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
SISTEMA TO GO BREAKFAST BOX,"Sistema Klip It Colour Accents Breakfast To Go Container, Assorted Colours, One Only Supplied",Title,T3,Not matched,100.0,0.17791666666666672,4.706790123456791,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
PURE GOLD PERFUME WOMEN 100ML EACH,"COLOUR ME Gold Femme Perfume for Women. 100ml Eau de Parfum. Luxury Fragrance - Ladies Perfume, Long Lasting Womens Perfumes by Milton-Lloyd",Title,T3,Not matched,500.0,0.17200000000000037,4.412519240636234,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
PPS FOIL ROASTING 3 DISHES,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,Title,T3,Not matched,50.0,0.168333333333333,11.07456140350875,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.39
DOVE APA INVISIBLE DRY MENS 250ML PK6,Dove Men + Care Invisible Dry Antiperspirant Deodorant Aerosol 250 ml – Case of 6,Title,T3,Not matched,100.0,0.1683333333333319,1.3685636856368446,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
